id,date,dir,regime_dir,vol,trend_aligned,true_mfe,strong_label,sim_outcome,reclaim,cv_confirm
BTC-USDT-SWAP-SHORT-1772504097000-10,2026-03-03,SHORT,TREND_UP,NORMAL_VOL,0,3.402,STRONG_3,WIN,1,
BTC-USDT-SWAP-SHORT-1772504005000-9,2026-03-03,SHORT,TREND_UP,NORMAL_VOL,0,3.402,STRONG_3,WIN,1,
BTC-USDT-SWAP-SHORT-1772505226000-11,2026-03-03,SHORT,TREND_UP,NORMAL_VOL,0,3.371,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1772505728000-12,2026-03-03,LONG,TREND_UP,NORMAL_VOL,1,0.691,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772513128000-13,2026-03-03,LONG,RANGE,NORMAL_VOL,0,1.223,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772514107000-15,2026-03-03,SHORT,RANGE,NORMAL_VOL,0,2.949,STRONG_2_5,WIN,1,
BTC-USDT-SWAP-LONG-1772513606000-14,2026-03-03,LONG,RANGE,NORMAL_VOL,0,1.261,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772503614000-8,2026-03-03,LONG,TREND_UP,NORMAL_VOL,1,0.797,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772517366000-17,2026-03-03,SHORT,RANGE,NORMAL_VOL,0,2.726,STRONG_2_5,WIN,0,
BTC-USDT-SWAP-SHORT-1772517425000-18,2026-03-03,SHORT,RANGE,NORMAL_VOL,0,2.677,STRONG_2_5,WIN,1,
BTC-USDT-SWAP-SHORT-1772522407000-20,2026-03-03,SHORT,TREND_UP,NORMAL_VOL,0,2.958,STRONG_2_5,WIN,1,
BTC-USDT-SWAP-SHORT-1772521223000-19,2026-03-03,SHORT,TREND_UP,NORMAL_VOL,0,2.878,STRONG_2_5,WIN,0,
BTC-USDT-SWAP-LONG-1772517197000-16,2026-03-03,LONG,TREND_UP,NORMAL_VOL,1,1.509,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772527118000-21,2026-03-03,SHORT,RANGE,NORMAL_VOL,0,1.487,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772528107000-22,2026-03-03,SHORT,RANGE,NORMAL_VOL,0,1.353,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772528433000-23,2026-03-03,SHORT,RANGE,NORMAL_VOL,0,1.335,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772531394000-26,2026-03-03,SHORT,RANGE,HIGH_VOL,0,0.703,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772531452000-27,2026-03-03,SHORT,RANGE,HIGH_VOL,0,0.703,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772530692000-25,2026-03-03,SHORT,RANGE,HIGH_VOL,0,0.673,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772536899000-31,2026-03-03,LONG,RANGE,NORMAL_VOL,0,7.493,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772535551000-30,2026-03-03,LONG,RANGE,NORMAL_VOL,0,7.545,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1772535110000-28,2026-03-03,SHORT,RANGE,HIGH_VOL,0,1.134,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772535134000-29,2026-03-03,SHORT,RANGE,HIGH_VOL,0,1.134,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772541712000-33,2026-03-03,LONG,RANGE,NORMAL_VOL,0,6.721,STRONG_3,LOSS,1,
BTC-USDT-SWAP-LONG-1772541572000-32,2026-03-03,LONG,RANGE,NORMAL_VOL,0,6.721,STRONG_3,LOSS,1,
BTC-USDT-SWAP-LONG-1772544123000-35,2026-03-03,LONG,RANGE,NORMAL_VOL,0,7.126,STRONG_3,LOSS,1,
BTC-USDT-SWAP-SHORT-1772546176000-36,2026-03-03,SHORT,RANGE,NORMAL_VOL,0,1.132,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772543243000-34,2026-03-03,LONG,RANGE,NORMAL_VOL,0,7.142,STRONG_3,LOSS,1,
BTC-USDT-SWAP-LONG-1772553323000-38,2026-03-03,LONG,RANGE,HIGH_VOL,0,8.572,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1772553506000-39,2026-03-03,LONG,RANGE,HIGH_VOL,0,8.529,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772553549000-40,2026-03-03,LONG,RANGE,HIGH_VOL,0,8.45,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1772551037000-37,2026-03-03,SHORT,TREND_DOWN,HIGH_VOL,1,0.191,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772554627000-41,2026-03-03,LONG,RANGE,HIGH_VOL,0,6.832,STRONG_3,LOSS,1,
BTC-USDT-SWAP-LONG-1772560656000-43,2026-03-03,LONG,RANGE,HIGH_VOL,0,7.846,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1772564438000-46,2026-03-03,LONG,RANGE,NORMAL_VOL,0,7.883,STRONG_3,LOSS,0,
BTC-USDT-SWAP-LONG-1772563749000-45,2026-03-03,LONG,RANGE,NORMAL_VOL,0,7.309,STRONG_3,LOSS,1,
BTC-USDT-SWAP-SHORT-1772563179000-44,2026-03-03,SHORT,RANGE,NORMAL_VOL,0,1.712,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772558132000-42,2026-03-03,LONG,RANGE,HIGH_VOL,0,8.32,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1772582934000-2,2026-03-04,SHORT,RANGE,LOW_VOL,0,1.077,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772582797000-1,2026-03-04,SHORT,RANGE,LOW_VOL,0,1.077,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772584188000-4,2026-03-04,LONG,RANGE,NORMAL_VOL,0,8.948,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772584858000-5,2026-03-04,LONG,RANGE,NORMAL_VOL,0,9.032,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1772583941000-3,2026-03-04,SHORT,RANGE,NORMAL_VOL,0,1.114,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772588463000-6,2026-03-04,SHORT,RANGE,NORMAL_VOL,0,1.832,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772589606000-9,2026-03-04,SHORT,RANGE,NORMAL_VOL,0,1.394,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772589121000-7,2026-03-04,LONG,RANGE,NORMAL_VOL,0,8.198,STRONG_3,LOSS,1,
BTC-USDT-SWAP-SHORT-1772591636000-10,2026-03-04,SHORT,RANGE,NORMAL_VOL,0,1.075,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772589296000-8,2026-03-04,LONG,RANGE,NORMAL_VOL,0,8.547,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772596380000-13,2026-03-04,LONG,RANGE,NORMAL_VOL,0,9.566,STRONG_3,WIN,0,
