date,zone_id,direction,stage_reached,candidate_iso,confirmed_iso,trigger_iso,zone_low,zone_high,zone_mid,zone_width_pct,candidate_to_confirm_min,confirm_to_trigger_min,total_pre_trigger_min,utc_hour,session,session_bucket,weekday,is_session_open_2h,_label_unique_move_id,_label_engine_class,watch_label,coverage_class,lead_min_before_move,matched_move_size_pct,_half
2026-03-07,BTC-USDT-SWAP-SHORT-1772906920000-21,SHORT,triggered,2026-03-07T18:08:40+00:00,2026-03-07T18:12:10+00:00,2026-03-07T19:19:04+00:00,67526.269975,67615.95,67571.1099875,0.1327194788077096,3.5,66.9,70.4,18.0,us,us,5,0,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-07,BTC-USDT-SWAP-SHORT-1772910598000-22,SHORT,triggered,2026-03-07T19:09:58+00:00,2026-03-07T19:24:40+00:00,2026-03-07T19:27:48+00:00,67255.35,67532.95,67394.15,0.4119051876164197,14.7,3.1333333333333333,17.833333333333332,19.0,us,us,5,0,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-07,BTC-USDT-SWAP-SHORT-1772911480000-23,SHORT,triggered,2026-03-07T19:24:40+00:00,2026-03-07T19:38:25+00:00,2026-03-07T19:50:12+00:00,67136.65,67388.72752500001,67262.68876250001,0.37476575741728646,13.75,11.783333333333333,25.533333333333335,19.0,us,us,5,0,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-07,BTC-USDT-SWAP-LONG-1772913422000-24,LONG,confirmed,2026-03-07T19:57:02+00:00,2026-03-07T20:00:02+00:00,,67010.727875,67443.45,67227.0889375,0.6436722634268686,3.0,,,20.0,us,us,5,0,,no_trigger,BAD,missed_no_move_in_4h,,,first
2026-03-07,BTC-USDT-SWAP-LONG-1772913488000-25,LONG,confirmed,2026-03-07T19:58:08+00:00,2026-03-07T20:13:02+00:00,,67022.35,67443.45,67232.9,0.6263302639035224,14.9,,,20.0,us,us,5,0,,no_trigger,BAD,missed_no_move_in_4h,,,first
2026-03-07,BTC-USDT-SWAP-LONG-1772916785000-26,LONG,confirmed,2026-03-07T20:53:05+00:00,2026-03-07T21:00:26+00:00,,67059.95,67443.45,67251.7,0.5702458079126624,7.35,,,21.0,us,us,5,0,,no_trigger,BAD,missed_no_move_in_4h,,,first
2026-03-07,BTC-USDT-SWAP-LONG-1772919621000-27,LONG,confirmed,2026-03-07T21:40:21+00:00,2026-03-07T22:00:03+00:00,,67059.95,67436.25,67248.1,0.5595697127502529,19.7,,,22.0,asia_late,asia_late,5,0,,no_trigger,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1772930593000-4,SHORT,triggered,2026-03-08T00:43:13+00:00,2026-03-08T00:46:13+00:00,2026-03-08T00:48:18+00:00,67209.05,67286.05,67247.55,0.11450231272366056,3.0,2.0833333333333335,5.083333333333333,0.0,asia,asia,6,1,1,primary_unique_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-LONG-1772931158000-5,LONG,triggered,2026-03-08T00:52:38+00:00,2026-03-08T00:56:28+00:00,2026-03-08T01:07:41+00:00,67146.459975,67213.640025,67180.05,0.09999999999999312,3.8333333333333335,11.216666666666667,15.05,0.0,asia,asia,6,1,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1772928898000-2,SHORT,triggered,2026-03-08T00:14:58+00:00,2026-03-08T00:17:58+00:00,2026-03-08T01:34:41+00:00,67326.469925,67399.55,67363.0099625,0.10848695009425488,3.0,76.71666666666667,79.71666666666667,0.0,asia,asia,6,1,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1772932298000-6,SHORT,triggered,2026-03-08T01:11:38+00:00,2026-03-08T01:14:53+00:00,2026-03-08T02:49:12+00:00,67151.857275,67252.55,67202.2036375,0.14983545114555216,3.25,94.31666666666666,97.56666666666666,1.0,asia,asia,6,1,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1772937050000-7,SHORT,triggered,2026-03-08T02:30:50+00:00,2026-03-08T02:33:50+00:00,2026-03-08T02:49:49+00:00,67074.65,67166.016225,67120.3331125,0.13612302079440938,3.0,15.983333333333333,18.983333333333334,2.0,asia,asia,6,0,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-LONG-1772928031000-1,LONG,confirmed,2026-03-08T00:00:31+00:00,2026-03-08T00:30:45+00:00,,67199.433475,67452.65,67326.0417375,0.3761048748228382,30.233333333333334,,,0.0,asia,asia,6,1,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-LONG-1772929845000-3,LONG,confirmed,2026-03-08T00:30:45+00:00,2026-03-08T00:40:18+00:00,,67217.65,67364.815575,67291.23278749999,0.2186994782288248,9.55,,,0.0,asia,asia,6,1,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1772937086000-8,SHORT,triggered,2026-03-08T02:31:26+00:00,2026-03-08T02:34:26+00:00,2026-03-08T02:50:58+00:00,67045.010725,67155.75,67100.3803625,0.1650352418298483,3.0,16.533333333333335,19.533333333333335,2.0,asia,asia,6,0,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1772942112000-11,SHORT,triggered,2026-03-08T03:55:12+00:00,2026-03-08T04:05:17+00:00,2026-03-08T04:47:36+00:00,66905.65,67054.85,66980.25,0.22275222920190899,10.083333333333334,42.31666666666667,52.4,4.0,asia,asia,6,0,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1772938604000-10,SHORT,triggered,2026-03-08T02:56:44+00:00,2026-03-08T03:08:36+00:00,2026-03-08T04:51:09+00:00,66811.95,66999.95,66905.95,0.28099145143294435,11.866666666666667,102.55,114.41666666666667,3.0,asia,asia,6,0,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1772945605000-12,SHORT,confirmed,2026-03-08T04:53:25+00:00,2026-03-08T05:12:16+00:00,,66510.75,66924.35,66717.55,0.6199268408387385,18.85,,,5.0,asia,asia,6,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-LONG-1772954182000-14,LONG,triggered,2026-03-08T07:16:22+00:00,2026-03-08T07:19:22+00:00,2026-03-08T07:20:15+00:00,67292.586875,67368.95,67330.7684375,0.11341490194172939,3.0,0.8833333333333333,3.8833333333333333,7.0,europe,europe,6,1,,failed_triggered,GOOD,covered_watch_early,117.75,2.4913,first
2026-03-08,BTC-USDT-SWAP-SHORT-1772955851000-15,SHORT,triggered,2026-03-08T07:44:11+00:00,2026-03-08T08:02:34+00:00,2026-03-08T08:15:29+00:00,67223.05,67341.704025,67282.3770125,0.17635230838820118,18.383333333333333,12.916666666666666,31.3,8.0,europe,europe,6,1,1,duplicate_reached_move,BAD,wrong_direction,,2.4913,first
2026-03-08,BTC-USDT-SWAP-LONG-1772956387000-16,LONG,triggered,2026-03-08T07:53:07+00:00,2026-03-08T08:06:41+00:00,2026-03-08T08:40:38+00:00,67232.75,67319.65,67276.2,0.1291690077620231,13.566666666666666,33.95,47.516666666666666,8.0,europe,europe,6,1,,failed_triggered,GOOD,covered_watch_early,70.43,2.4913,first
2026-03-08,BTC-USDT-SWAP-LONG-1772960006000-18,LONG,triggered,2026-03-08T08:53:26+00:00,2026-03-08T09:05:11+00:00,2026-03-08T09:12:01+00:00,67415.725275,67528.45,67472.0876375,0.16706867824457533,11.75,6.833333333333333,18.583333333333332,9.0,europe,europe,6,0,,failed_triggered,GOOD,covered_watch_early,11.93,2.4913,first
2026-03-08,BTC-USDT-SWAP-LONG-1772960711000-20,LONG,triggered,2026-03-08T09:05:11+00:00,2026-03-08T09:08:24+00:00,2026-03-08T09:12:38+00:00,67459.15,67534.300275,67496.7251375,0.11133914252419791,3.216666666666667,4.233333333333333,7.45,9.0,europe,europe,6,0,,failed_triggered,GOOD,covered_watch_early,8.72,2.4913,first
2026-03-08,BTC-USDT-SWAP-LONG-1772945971000-13,LONG,triggered,2026-03-08T04:59:31+00:00,2026-03-08T05:30:31+00:00,2026-03-08T09:16:09+00:00,66583.941375,67167.95,66875.9456875,0.8732715761941907,31.0,225.63333333333333,256.6333333333333,5.0,asia,asia,6,0,,failed_triggered,GOOD,covered_watch_early,226.6,2.4913,first
2026-03-08,BTC-USDT-SWAP-SHORT-1772959740000-17,SHORT,confirmed,2026-03-08T08:49:00+00:00,2026-03-08T09:00:13+00:00,,67394.33597500001,67528.45,67461.3929875,0.19880114990337983,11.216666666666667,,,9.0,europe,europe,6,0,,invalidated_or_expired,BAD,wrong_direction,,2.4913,first
2026-03-08,BTC-USDT-SWAP-LONG-1772961897000-22,LONG,triggered,2026-03-08T09:24:57+00:00,2026-03-08T09:38:26+00:00,2026-03-08T10:23:18+00:00,67666.05,67812.05,67739.05,0.2155329902028446,13.483333333333333,44.86666666666667,58.35,9.0,europe,europe,6,0,,failed_triggered,MID,covered_mid,-21.32,2.4913,first
2026-03-08,BTC-USDT-SWAP-SHORT-1772961574000-21,SHORT,confirmed,2026-03-08T09:19:34+00:00,2026-03-08T09:31:48+00:00,,67666.05,67812.05,67739.05,0.2155329902028446,12.233333333333333,,,9.0,europe,europe,6,0,,invalidated_or_expired,BAD,wrong_direction,,2.4913,first
2026-03-08,BTC-USDT-SWAP-LONG-1772938557000-9,LONG,triggered,2026-03-08T02:55:57+00:00,2026-03-08T03:03:06+00:00,2026-03-08T10:26:17+00:00,66811.95,67008.437475,66910.1937375,0.29365850556472056,7.15,443.18333333333334,450.3333333333333,3.0,asia,asia,6,0,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1772966351000-24,SHORT,triggered,2026-03-08T10:39:11+00:00,2026-03-08T10:42:11+00:00,2026-03-08T11:05:36+00:00,67882.491775,67951.25,67916.8708875,0.10123879987623607,3.0,23.416666666666668,26.416666666666668,10.0,europe,europe,6,0,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1772965735000-23,SHORT,triggered,2026-03-08T10:28:55+00:00,2026-03-08T10:35:29+00:00,2026-03-08T11:06:53+00:00,67934.95,68062.064025,67998.50701249999,0.18693649402719317,6.566666666666666,31.4,37.96666666666667,10.0,europe,europe,6,0,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1772960413000-19,SHORT,triggered,2026-03-08T09:00:13+00:00,2026-03-08T09:19:34+00:00,2026-03-08T12:09:51+00:00,67437.85,67861.95,67649.9,0.6269041048101938,19.35,170.28333333333333,189.63333333333333,9.0,europe,europe,6,0,1,duplicate_reached_move,BAD,wrong_direction,,2.4913,first
2026-03-08,BTC-USDT-SWAP-LONG-1772966741000-25,LONG,confirmed,2026-03-08T10:45:41+00:00,2026-03-08T11:13:02+00:00,,67414.65,67944.105075,67679.3775375,0.7822989723961974,27.35,,,11.0,europe,europe,6,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-LONG-1773009806000-28,LONG,triggered,2026-03-08T22:43:26+00:00,2026-03-08T22:46:26+00:00,2026-03-08T23:01:16+00:00,65983.941525,66128.95,66056.44576249999,0.21952206681140554,3.0,14.833333333333334,17.833333333333332,22.0,asia_late,asia_late,6,0,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1773008368000-26,SHORT,confirmed,2026-03-08T22:19:28+00:00,2026-03-08T22:31:07+00:00,,65587.85,65989.55,65788.70000000001,0.6105911805522788,11.65,,,22.0,asia_late,asia_late,6,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1773008374000-27,SHORT,confirmed,2026-03-08T22:19:34+00:00,2026-03-08T22:31:07+00:00,,65587.85,65989.55,65788.70000000001,0.6105911805522788,11.55,,,22.0,asia_late,asia_late,6,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-LONG-1773009907000-29,LONG,triggered,2026-03-08T22:45:07+00:00,2026-03-08T23:08:17+00:00,2026-03-08T23:23:49+00:00,66023.95,66407.55,66215.75,0.5793183645884942,23.166666666666668,15.533333333333333,38.7,23.0,asia_late,asia_late,6,0,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1773010345000-30,SHORT,confirmed,2026-03-08T22:52:25+00:00,2026-03-08T22:59:50+00:00,,65894.65,66536.95,66215.79999999999,0.9700101788394961,7.416666666666667,,,22.0,asia_late,asia_late,6,0,,no_trigger,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1773012685000-31,SHORT,confirmed,2026-03-08T23:31:25+00:00,2026-03-08T23:52:04+00:00,,65894.65,66494.28052500001,66194.4652625,0.9058620273192437,20.65,,,23.0,asia_late,asia_late,6,0,,no_trigger,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1773012754000-32,SHORT,confirmed,2026-03-08T23:32:34+00:00,2026-03-08T23:52:04+00:00,,65894.65,66441.45,66168.04999999999,0.8263807079096377,19.5,,,23.0,asia_late,asia_late,6,0,,no_trigger,BAD,missed_no_move_in_4h,,,first
2026-03-08,BTC-USDT-SWAP-SHORT-1773013924000-33,SHORT,confirmed,2026-03-08T23:52:04+00:00,2026-03-08T23:55:04+00:00,,65894.65,66098.782875,65996.7164375,0.3093076231956593,3.0,,,23.0,asia_late,asia_late,6,0,,no_trigger,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773014431000-1,SHORT,triggered,2026-03-09T00:00:31+00:00,2026-03-09T00:13:27+00:00,2026-03-09T00:25:34+00:00,65882.092475,66375.75,66128.9212375,0.7465077544922385,12.933333333333334,12.116666666666667,25.05,0.0,asia,asia,0,1,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-LONG-1773017505000-4,LONG,triggered,2026-03-09T00:51:45+00:00,2026-03-09T01:00:02+00:00,2026-03-09T01:35:31+00:00,66255.45,66473.95,66364.7,0.32924129846138084,8.283333333333333,35.483333333333334,43.766666666666666,1.0,asia,asia,0,1,1,primary_unique_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-LONG-1773016156000-3,LONG,triggered,2026-03-09T00:29:16+00:00,2026-03-09T00:51:45+00:00,2026-03-09T03:08:30+00:00,66042.912025,66732.25,66387.5810125,1.0383538072733935,22.483333333333334,136.75,159.23333333333332,0.0,asia,asia,0,1,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773015207000-2,SHORT,confirmed,2026-03-09T00:13:27+00:00,2026-03-09T00:40:15+00:00,,65791.95,66732.25,66262.1,1.4190615751689168,26.8,,,0.0,asia,asia,0,1,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-LONG-1773028538000-9,LONG,triggered,2026-03-09T03:55:38+00:00,2026-03-09T03:58:46+00:00,2026-03-09T04:27:45+00:00,67060.602925,67174.95,67117.7764625,0.17036779378989975,3.1333333333333333,28.983333333333334,32.11666666666667,3.0,asia,asia,0,0,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-LONG-1773031454000-10,LONG,triggered,2026-03-09T04:44:14+00:00,2026-03-09T04:51:15+00:00,2026-03-09T05:32:13+00:00,67395.65,67500.083175,67447.8665875,0.15483540144969873,7.016666666666667,40.96666666666667,47.983333333333334,4.0,asia,asia,0,0,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-LONG-1773027249000-8,LONG,triggered,2026-03-09T03:34:09+00:00,2026-03-09T03:55:38+00:00,2026-03-09T05:32:53+00:00,67010.05,67361.513925,67185.78196250001,0.5231224743297243,21.483333333333334,97.25,118.73333333333333,3.0,asia,asia,0,0,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-LONG-1773026901000-6,LONG,triggered,2026-03-09T03:28:21+00:00,2026-03-09T03:31:21+00:00,2026-03-09T05:34:12+00:00,67123.75,67233.25,67178.5,0.1629985784142248,3.0,122.85,125.85,3.0,asia,asia,0,0,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-LONG-1773027138000-7,LONG,triggered,2026-03-09T03:32:18+00:00,2026-03-09T03:35:18+00:00,2026-03-09T05:34:30+00:00,67218.05,67347.25,67282.65,0.19202573025883657,3.0,119.2,122.2,3.0,asia,asia,0,0,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773025639000-5,SHORT,confirmed,2026-03-09T03:07:19+00:00,2026-03-09T03:16:32+00:00,,66783.25,67558.85,67171.05,1.1546641000847921,9.216666666666667,,,3.0,asia,asia,0,0,,invalidated_or_expired,MID,noisy_partial_1_5,,1.7592,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773037195000-15,SHORT,triggered,2026-03-09T06:19:55+00:00,2026-03-09T06:22:55+00:00,2026-03-09T06:41:06+00:00,67478.45,67583.95,67531.2,0.15622408605207666,3.0,18.183333333333334,21.183333333333334,6.0,asia,asia,0,0,,failed_triggered,MID,noisy_partial_1_5,,1.7592,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773037247000-16,SHORT,triggered,2026-03-09T06:20:47+00:00,2026-03-09T06:23:47+00:00,2026-03-09T06:59:39+00:00,67455.805225,67583.95,67519.8776125,0.1897882216781001,3.0,35.86666666666667,38.86666666666667,6.0,asia,asia,0,0,,failed_triggered,MID,noisy_partial_1_5,,1.7592,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773038614000-17,SHORT,triggered,2026-03-09T06:43:34+00:00,2026-03-09T06:46:34+00:00,2026-03-09T06:59:39+00:00,67255.85,67359.55,67307.70000000001,0.15406855382073234,3.0,13.083333333333334,16.083333333333332,6.0,asia,asia,0,0,,failed_triggered,MID,noisy_partial_1_5,,1.7592,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773038772000-18,SHORT,triggered,2026-03-09T06:46:12+00:00,2026-03-09T06:53:03+00:00,2026-03-09T07:00:24+00:00,67231.31752499999,67351.45,67291.38376249999,0.17852579079664133,6.85,7.35,14.2,6.0,asia,asia,0,0,,failed_triggered,MID,noisy_partial_1_5,,1.7592,first
2026-03-09,BTC-USDT-SWAP-LONG-1773036656000-13,LONG,confirmed,2026-03-09T06:10:56+00:00,2026-03-09T06:49:30+00:00,,67235.85,67704.05,67469.95000000001,0.6939385607963204,38.56666666666667,,,6.0,asia,asia,0,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-LONG-1773036806000-14,LONG,confirmed,2026-03-09T06:13:26+00:00,2026-03-09T06:49:30+00:00,,67235.85,67704.05,67469.95000000001,0.6939385607963204,36.06666666666667,,,6.0,asia,asia,0,0,,invalidated_or_expired,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773035662000-12,SHORT,triggered,2026-03-09T05:54:22+00:00,2026-03-09T06:01:43+00:00,2026-03-09T07:19:13+00:00,67777.05,67895.95,67836.5,0.17527437294081238,7.35,77.5,84.85,6.0,asia,asia,0,0,,failed_triggered,MID,noisy_partial_1_5,,1.7592,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773040375000-19,SHORT,confirmed,2026-03-09T07:12:55+00:00,2026-03-09T07:31:03+00:00,,66837.45,67244.65,67041.04999999999,0.6073890549148576,18.133333333333333,,,7.0,europe,europe,0,1,,invalidated_or_expired,MID,noisy_partial_1_5,,1.665,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773042144000-20,SHORT,confirmed,2026-03-09T07:42:24+00:00,2026-03-09T07:46:11+00:00,,67341.45,67439.55,67390.5,0.14556947937766573,3.783333333333333,,,7.0,europe,europe,0,1,,invalidated_or_expired,MID,noisy_partial_1_5,,1.665,first
2026-03-09,BTC-USDT-SWAP-LONG-1773045274000-22,LONG,triggered,2026-03-09T08:34:34+00:00,2026-03-09T08:49:37+00:00,2026-03-09T09:27:59+00:00,67638.85,67843.95,67741.4,0.30276905998398507,15.05,38.36666666666667,53.416666666666664,8.0,europe,europe,0,1,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773045071000-21,SHORT,confirmed,2026-03-09T08:31:11+00:00,2026-03-09T08:44:09+00:00,,67638.85,67843.95,67741.4,0.30276905998398507,12.966666666666667,,,8.0,europe,europe,0,1,,invalidated_or_expired,MID,noisy_partial_1_5,,1.665,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773035272000-11,SHORT,confirmed,2026-03-09T05:47:52+00:00,2026-03-09T05:54:22+00:00,,67751.157475,68016.85,67884.0037375,0.3913919485765892,6.5,,,5.0,asia,asia,0,0,,invalidated_or_expired,MID,noisy_partial_1_5,,1.7592,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773052725000-24,SHORT,triggered,2026-03-09T10:38:45+00:00,2026-03-09T11:07:57+00:00,2026-03-09T11:17:37+00:00,67521.25,67747.806975,67634.5284875,0.3349723581526424,29.2,9.666666666666666,38.86666666666667,11.0,europe,europe,0,0,,failed_triggered,MID,noisy_partial_1_5,,1.665,first
2026-03-09,BTC-USDT-SWAP-LONG-1773053059000-25,LONG,triggered,2026-03-09T10:44:19+00:00,2026-03-09T10:48:01+00:00,2026-03-09T11:55:04+00:00,67560.05,67670.95,67615.5,0.16401564729979692,3.7,67.05,70.75,10.0,europe,europe,0,0,1,duplicate_reached_move,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-LONG-1773059253000-26,LONG,triggered,2026-03-09T12:27:33+00:00,2026-03-09T12:51:40+00:00,2026-03-09T13:10:43+00:00,67950.45,68308.05,68129.25,0.5248846860929862,24.116666666666667,19.05,43.166666666666664,12.0,europe,europe,0,0,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-LONG-1773059276000-27,LONG,triggered,2026-03-09T12:27:56+00:00,2026-03-09T12:51:40+00:00,2026-03-09T13:10:47+00:00,67950.45,68308.05,68129.25,0.5248846860929862,23.733333333333334,19.116666666666667,42.85,12.0,europe,europe,0,0,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773060996000-29,SHORT,confirmed,2026-03-09T12:56:36+00:00,2026-03-09T13:03:23+00:00,,68032.41677499999,68215.95,68124.1833875,0.26940979821518524,6.783333333333333,,,13.0,europe,europe,0,0,,invalidated_or_expired,MID,noisy_partial_1_5,,1.7996,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773060141000-28,SHORT,confirmed,2026-03-09T12:42:21+00:00,2026-03-09T12:56:36+00:00,,67986.75,68303.884875,68145.3174375,0.46538028866160336,14.25,,,12.0,europe,europe,0,0,,invalidated_or_expired,MID,noisy_partial_1_5,,1.7996,first
2026-03-09,BTC-USDT-SWAP-LONG-1773063517000-30,LONG,triggered,2026-03-09T13:38:37+00:00,2026-03-09T13:41:37+00:00,2026-03-09T13:46:12+00:00,68674.595525,68845.95,68760.2727625,0.24920563592274203,3.0,4.583333333333333,7.583333333333333,13.0,europe,europe,0,0,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-LONG-1773063532000-31,LONG,triggered,2026-03-09T13:38:52+00:00,2026-03-09T13:41:53+00:00,2026-03-09T13:46:17+00:00,68697.75,68845.95,68771.85,0.21549514808747633,3.0166666666666666,4.4,7.416666666666667,13.0,europe,europe,0,0,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-LONG-1773064788000-33,LONG,triggered,2026-03-09T13:59:48+00:00,2026-03-09T14:02:50+00:00,2026-03-09T14:17:31+00:00,68863.05,69087.95,68975.5,0.32605780313298804,3.033333333333333,14.683333333333334,17.716666666666665,14.0,us,us,0,1,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-LONG-1773066205000-36,LONG,triggered,2026-03-09T14:23:25+00:00,2026-03-09T14:28:44+00:00,2026-03-09T14:36:39+00:00,69000.05,69214.55,69107.3,0.3103868911099117,5.316666666666666,7.916666666666667,13.233333333333333,14.0,us,us,0,1,,failed_triggered,MID,noisy_partial_1_5,,1.961,first
2026-03-09,BTC-USDT-SWAP-LONG-1773064671000-32,LONG,triggered,2026-03-09T13:57:51+00:00,2026-03-09T14:02:03+00:00,2026-03-09T14:39:01+00:00,68863.05,69059.75,68961.4,0.2852320283520884,4.2,36.96666666666667,41.166666666666664,14.0,us,us,0,1,,failed_triggered,BAD,missed_no_move_in_4h,,,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773066123000-34,SHORT,triggered,2026-03-09T14:22:03+00:00,2026-03-09T14:36:53+00:00,2026-03-09T15:37:15+00:00,68935.16517499999,69399.95,69167.55758749999,0.6719694047488037,14.833333333333334,60.36666666666667,75.2,14.0,us,us,0,1,,failed_triggered,MID,noisy_partial_1_5,,1.7996,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773066127000-35,SHORT,triggered,2026-03-09T14:22:07+00:00,2026-03-09T14:36:53+00:00,2026-03-09T15:37:15+00:00,69000.05,69399.95,69200.0,0.5778901734103962,14.766666666666667,60.36666666666667,75.13333333333334,14.0,us,us,0,1,,failed_triggered,MID,noisy_partial_1_5,,1.7996,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773070746000-38,SHORT,confirmed,2026-03-09T15:39:06+00:00,2026-03-09T15:42:08+00:00,,68727.868875,68824.95,68776.4094375,0.1411546863146711,3.033333333333333,,,15.0,us,us,0,1,,invalidated_or_expired,MID,noisy_partial_1_5,,1.7996,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773070714000-37,SHORT,confirmed,2026-03-09T15:38:34+00:00,2026-03-09T15:41:34+00:00,,68729.75,68851.958775,68790.8543875,0.17765264887044782,3.0,,,15.0,us,us,0,1,,invalidated_or_expired,MID,noisy_partial_1_5,,1.7996,first
2026-03-09,BTC-USDT-SWAP-SHORT-1773072008000-39,SHORT,triggered,2026-03-09T16:00:08+00:00,2026-03-09T16:14:32+00:00,2026-03-09T17:39:33+00:00,68710.55,69026.95,68868.75,0.4594246301842188,14.4,85.01666666666667,99.41666666666667,16.0,us,us,0,0,,failed_triggered,MID,noisy_partial_1_5,,1.7996,first
2026-03-09,BTC-USDT-SWAP-LONG-1773077548000-40,LONG,confirmed,2026-03-09T17:32:28+00:00,2026-03-09T17:35:28+00:00,,68578.55,68728.15,68653.35,0.21790633669003953,3.0,,,17.0,us,us,0,0,,invalidated_or_expired,MID,noisy_partial_1_5,,1.961,first
2026-03-09,BTC-USDT-SWAP-LONG-1773080726000-44,LONG,triggered,2026-03-09T18:25:26+00:00,2026-03-09T18:28:48+00:00,2026-03-09T18:34:52+00:00,68490.38767499999,68559.95,68525.1688375,0.10151354047002169,3.3666666666666667,6.066666666666666,9.433333333333334,18.0,us,us,0,0,,failed_triggered,MID,noisy_partial_1_5,,1.961,first
