symbol,date,id,direction,zone_type,status,zone_start,zone_confirmed,trigger_time,resolved_time,zone_low,zone_high,trigger_price,target_price,absorption_score,liquidity_void_score,ofi_score,trigger_score,horizons,outcome_summary,time_to_target_min,mfe_pct,mae_pct,quality_flags,uniqueMoveId,moveClusterSize,isPrimaryMoveZone,duplicateMoveCredit,reasons
BTC-USDT-SWAP,2026-05-10,BTC-USDT-SWAP-SHORT-1778373724000-3,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-10T00:42:04.000Z,2026-05-10T00:58:15.000Z,2026-05-10T01:01:28.000Z,2026-05-11T01:01:28.000Z,80615.05,80746.302975,80569.65,78958.257,0.6012,1.0000,0.2656,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.044,1.075,,,,,,candidate@2026-05-10T00:42:04.000Z|confirmed@2026-05-10T00:58:15.000Z|trigger@2026-05-10T01:01:28.000Z|expire@2026-05-11T01:01:28.000Z
BTC-USDT-SWAP,2026-05-10,BTC-USDT-SWAP-SHORT-1778371211000-1,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-10T00:00:11.000Z,2026-05-10T00:03:15.000Z,2026-05-10T01:24:38.000Z,2026-05-11T01:24:38.000Z,80578.740475,80685.55,80537.75,78926.995,0.6556,1.0000,0.0603,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.004,1.115,,,,,,candidate@2026-05-10T00:00:11.000Z|confirmed@2026-05-10T00:03:15.000Z|trigger@2026-05-10T01:24:38.000Z|expire@2026-05-11T01:24:38.000Z
BTC-USDT-SWAP,2026-05-10,BTC-USDT-SWAP-LONG-1778373266000-2,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-10T00:34:26.000Z,2026-05-10T00:45:02.000Z,2026-05-10T03:05:01.000Z,2026-05-11T03:05:01.000Z,80632.613525,80741.95,80790.65,82406.46299999999,0.6339,1.0000,0.2004,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.798,0.211,,,,,,candidate@2026-05-10T00:34:26.000Z|confirmed@2026-05-10T00:45:02.000Z|trigger@2026-05-10T03:05:01.000Z|expire@2026-05-11T03:05:01.000Z
BTC-USDT-SWAP,2026-05-10,BTC-USDT-SWAP-LONG-1778375198000-4,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-10T01:06:38.000Z,2026-05-10T01:09:38.000Z,2026-05-10T03:40:01.000Z,2026-05-11T03:40:01.000Z,80529.665025,80619.15,80812.85,82429.107,0.6088,1.0000,0.0693,0.9716,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.770,0.239,,,,,,candidate@2026-05-10T01:06:38.000Z|confirmed@2026-05-10T01:09:38.000Z|trigger@2026-05-10T03:40:01.000Z|expire@2026-05-11T03:40:01.000Z
BTC-USDT-SWAP,2026-05-10,BTC-USDT-SWAP-LONG-1778382222000-5,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-10T03:03:42.000Z,2026-05-10T03:12:14.000Z,2026-05-10T08:25:47.000Z,2026-05-11T08:25:47.000Z,80721.15,80812.436025,80856.05,82473.171,0.6134,1.0000,0.3007,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.717,0.255,,,,,,candidate@2026-05-10T03:03:42.000Z|confirmed@2026-05-10T03:12:14.000Z|trigger@2026-05-10T08:25:47.000Z|expire@2026-05-11T08:25:47.000Z
BTC-USDT-SWAP,2026-05-10,BTC-USDT-SWAP-SHORT-1778419619000-9,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-10T13:26:59.000Z,2026-05-10T13:30:01.000Z,2026-05-10T14:47:22.000Z,2026-05-11T14:47:22.000Z,80905.477025,80986.422975,80770.05,79154.649,0.7251,1.0000,0.2740,0.9695,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.013,0.824,,,,,,candidate@2026-05-10T13:26:59.000Z|confirmed@2026-05-10T13:30:01.000Z|trigger@2026-05-10T14:47:22.000Z|expire@2026-05-11T14:47:22.000Z
BTC-USDT-SWAP,2026-05-10,BTC-USDT-SWAP-LONG-1778411110000-8,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-10T11:05:10.000Z,2026-05-10T11:13:09.000Z,2026-05-10T15:03:16.000Z,2026-05-11T15:03:16.000Z,80831.35,80932.996275,80992.65,82612.503,0.6007,1.0000,-0.1621,0.9793,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.547,0.129,,,,,,candidate@2026-05-10T11:05:10.000Z|confirmed@2026-05-10T11:13:09.000Z|trigger@2026-05-10T15:03:16.000Z|expire@2026-05-11T15:03:16.000Z
BTC-USDT-SWAP,2026-05-10,BTC-USDT-SWAP-LONG-1778420175000-10,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-10T13:36:15.000Z,2026-05-10T13:44:38.000Z,2026-05-10T15:04:10.000Z,2026-05-11T15:04:10.000Z,80889.55,80994.627075,81044.95,82665.849,0.6707,1.0000,-0.1012,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.482,0.194,,,,,,candidate@2026-05-10T13:36:15.000Z|confirmed@2026-05-10T13:44:38.000Z|trigger@2026-05-10T15:04:10.000Z|expire@2026-05-11T15:04:10.000Z
BTC-USDT-SWAP,2026-05-10,BTC-USDT-SWAP-SHORT-1778384594000-6,SHORT,DISTRIBUTION,INVALIDATED,2026-05-10T03:43:14.000Z,2026-05-10T04:15:11.000Z,,2026-05-10T15:46:45.000Z,80713.05,80820.440025,,,0.6432,1.0000,-0.0357,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-05-10T03:43:14.000Z|confirmed@2026-05-10T04:15:11.000Z|invalidate@2026-05-10T15:46:45.000Z
BTC-USDT-SWAP,2026-05-10,BTC-USDT-SWAP-SHORT-1778401840000-7,SHORT,DISTRIBUTION,INVALIDATED,2026-05-10T08:30:40.000Z,2026-05-10T08:33:40.000Z,,2026-05-10T15:47:04.000Z,80815.95,80910.384975,,,0.6992,1.0000,0.1173,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-05-10T08:30:40.000Z|confirmed@2026-05-10T08:33:40.000Z|invalidate@2026-05-10T15:47:04.000Z
BTC-USDT-SWAP,2026-05-10,BTC-USDT-SWAP-SHORT-1778425638000-11,SHORT,DISTRIBUTION,INVALIDATED,2026-05-10T15:07:18.000Z,2026-05-10T15:29:07.000Z,,2026-05-10T16:11:16.000Z,80888.05,81049.85467500001,,,0.6006,1.0000,-0.2381,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-05-10T15:07:18.000Z|confirmed@2026-05-10T15:29:07.000Z|invalidate@2026-05-10T16:11:16.000Z
BTC-USDT-SWAP,2026-05-10,BTC-USDT-SWAP-LONG-1778428687000-14,LONG,ACCUMULATION,INVALIDATED,2026-05-10T15:58:07.000Z,2026-05-10T16:01:07.000Z,,2026-05-10T20:33:08.000Z,81322.96817499999,81420.85,,,0.7219,1.0000,0.0008,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-05-10T15:58:07.000Z|confirmed@2026-05-10T16:01:07.000Z|invalidate@2026-05-10T20:33:08.000Z
