symbol,date,id,direction,zone_type,status,zone_start,zone_confirmed,trigger_time,resolved_time,zone_low,zone_high,trigger_price,target_price,absorption_score,liquidity_void_score,ofi_score,trigger_score,horizons,outcome_summary,time_to_target_min,mfe_pct,mae_pct,quality_flags,reasons
BTCUSDT,2026-03-01,BTCUSDT-LONG-1772323327000-9,LONG,ACCUMULATION,INVALIDATED,2026-03-01T00:02:07.000Z,2026-03-01T00:05:21.000Z,,2026-03-01T01:04:56.000Z,66909.37857500001,67066.55,,,0.6068,0.3938,-0.0127,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,candidate@2026-03-01T00:02:07.000Z|confirmed@2026-03-01T00:05:21.000Z|invalidate@2026-03-01T01:04:56.000Z
BTCUSDT,2026-03-01,BTCUSDT-SHORT-1772323262000-8,SHORT,DISTRIBUTION,RESOLVED_REACHED,2026-03-01T00:01:02.000Z,2026-03-01T00:58:31.000Z,2026-03-01T01:08:04.000Z,2026-03-01T20:30:35.171Z,66593.75,67066.55,66550.15,65219.14699999999,0.6078,0.4066,-0.0054,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:reached,1162.52,2.313,2.463,,candidate@2026-03-01T00:01:02.000Z|confirmed@2026-03-01T00:58:31.000Z|trigger@2026-03-01T01:08:04.000Z|expire@2026-03-01T20:30:35.171Z
BTCUSDT,2026-03-01,BTCUSDT-SHORT-1772327841000-11,SHORT,DISTRIBUTION,INVALIDATED,2026-03-01T01:17:21.000Z,2026-03-01T01:20:37.000Z,,2026-03-01T01:36:51.000Z,66039.75,66234.95,,,0.6011,0.3906,-0.0278,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,candidate@2026-03-01T01:17:21.000Z|confirmed@2026-03-01T01:20:37.000Z|invalidate@2026-03-01T01:36:51.000Z
BTCUSDT,2026-03-01,BTCUSDT-SHORT-1772329331000-12,SHORT,DISTRIBUTION,INVALIDATED,2026-03-01T01:42:11.000Z,2026-03-01T01:45:11.000Z,,2026-03-01T01:49:12.000Z,66578.05,66711.05,,,0.6309,0.2871,-0.0379,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,candidate@2026-03-01T01:42:11.000Z|confirmed@2026-03-01T01:45:11.000Z|invalidate@2026-03-01T01:49:12.000Z
BTCUSDT,2026-03-01,BTCUSDT-LONG-1772327160000-10,LONG,ACCUMULATION,EXPIRED,2026-03-01T01:06:00.000Z,,,2026-03-01T02:06:01.000Z,66039.75,68171.4,,,0.6172,0.3851,0.1170,,4h|8h|24h,4h:no_trigger|8h:no_trigger|24h:no_trigger,,,,,candidate@2026-03-01T01:06:00.000Z|expire@2026-03-01T02:06:01.000Z
BTCUSDT,2026-03-01,BTCUSDT-SHORT-1772330906000-13,SHORT,DISTRIBUTION,NO_TRIGGER,2026-03-01T02:08:26.000Z,2026-03-01T02:16:06.000Z,,,67361.05,68138.95,,,0.6219,0.4384,0.2080,,4h|8h|24h,4h:no_trigger|8h:no_trigger|24h:no_trigger,,,,,candidate@2026-03-01T02:08:26.000Z|confirmed@2026-03-01T02:16:06.000Z|expire@2026-03-01T23:59:59.988Z
BTCUSDT,2026-03-01,BTCUSDT-LONG-1772332472000-14,LONG,ACCUMULATION,NO_TRIGGER,2026-03-01T02:34:32.000Z,2026-03-01T03:08:32.000Z,,,67361.05,68138.95,,,0.6019,0.3047,0.0360,,4h|8h|24h,4h:no_trigger|8h:no_trigger|24h:no_trigger,,,,,candidate@2026-03-01T02:34:32.000Z|confirmed@2026-03-01T03:08:32.000Z|expire@2026-03-01T23:59:59.988Z
