symbol,date,id,direction,zone_type,status,zone_start,zone_confirmed,trigger_time,resolved_time,zone_low,zone_high,trigger_price,target_price,absorption_score,liquidity_void_score,ofi_score,trigger_score,horizons,outcome_summary,time_to_target_min,mfe_pct,mae_pct,quality_flags,uniqueMoveId,moveClusterSize,isPrimaryMoveZone,duplicateMoveCredit,reasons
BTCUSDT,2025-11-01,BTCUSDT-LONG-1761955801000-2,LONG,ACCUMULATION,RESOLVED_FAILED,2025-11-01T00:10:01.000Z,2025-11-01T00:16:35.000Z,2025-11-01T01:02:01.000Z,2025-11-02T01:02:01.000Z,109356.444425,109465.855575,109805.85,112001.967,0.6665,0.3798,0.0621,0.9753,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.684,0.340,,,,,,candidate@2025-11-01T00:10:01.000Z|confirmed@2025-11-01T00:16:35.000Z|trigger@2025-11-01T01:02:01.000Z|expire@2025-11-02T01:02:01.000Z
BTCUSDT,2025-11-01,BTCUSDT-LONG-1761959253000-3,LONG,ACCUMULATION,RESOLVED_FAILED,2025-11-01T01:07:33.000Z,2025-11-01T01:17:56.000Z,2025-11-01T01:30:21.000Z,2025-11-02T01:30:21.000Z,109712.55,109837.341225,109899.85,112097.84700000001,0.6057,0.0077,0.0677,0.9930,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.598,0.426,,,,,,candidate@2025-11-01T01:07:33.000Z|confirmed@2025-11-01T01:17:56.000Z|trigger@2025-11-01T01:30:21.000Z|expire@2025-11-02T01:30:21.000Z
BTCUSDT,2025-11-01,BTCUSDT-LONG-1761964776000-6,LONG,ACCUMULATION,RESOLVED_FAILED,2025-11-01T02:39:36.000Z,2025-11-01T03:01:10.000Z,2025-11-01T03:18:34.000Z,2025-11-02T03:18:34.000Z,109445.299975,109838.25,110022.85,112223.307,0.6724,0.4473,-0.0343,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.485,0.335,,,,,,candidate@2025-11-01T02:39:36.000Z|confirmed@2025-11-01T03:01:10.000Z|trigger@2025-11-01T03:18:34.000Z|expire@2025-11-02T03:18:34.000Z
BTCUSDT,2025-11-01,BTCUSDT-LONG-1761960218000-4,LONG,ACCUMULATION,RESOLVED_FAILED,2025-11-01T01:23:38.000Z,2025-11-01T01:43:43.000Z,2025-11-01T03:19:01.000Z,2025-11-02T03:19:01.000Z,109630.207475,110012.25,110067.75,112269.105,0.6041,0.3648,0.0509,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.444,0.375,,,,,,candidate@2025-11-01T01:23:38.000Z|confirmed@2025-11-01T01:43:43.000Z|trigger@2025-11-01T03:19:01.000Z|expire@2025-11-02T03:19:01.000Z
BTCUSDT,2025-11-01,BTCUSDT-SHORT-1761955288000-1,SHORT,DISTRIBUTION,INVALIDATED,2025-11-01T00:01:28.000Z,2025-11-01T00:57:57.000Z,,2025-11-01T04:01:09.000Z,109351.55,109724.95,,,0.6003,0.4671,0.0274,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2025-11-01T00:01:28.000Z|confirmed@2025-11-01T00:57:57.000Z|invalidate@2025-11-01T04:01:09.000Z
BTCUSDT,2025-11-01,BTCUSDT-SHORT-1761960850000-5,SHORT,DISTRIBUTION,INVALIDATED,2025-11-01T01:34:10.000Z,2025-11-01T02:31:39.000Z,,2025-11-01T04:06:38.000Z,109485.45,109899.672375,,,0.6036,0.4284,0.1295,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2025-11-01T01:34:10.000Z|confirmed@2025-11-01T02:31:39.000Z|invalidate@2025-11-01T04:06:38.000Z
BTCUSDT,2025-11-01,BTCUSDT-SHORT-1761980031000-14,SHORT,DISTRIBUTION,EXPIRED,2025-11-01T06:53:51.000Z,,,2025-11-01T07:53:52.000Z,109866.089475,110218.75,,,0.7120,0.5357,0.1859,,4h|8h|24h,4h:no_trigger|8h:no_trigger|24h:no_trigger,,,,,,,,,candidate@2025-11-01T06:53:51.000Z|expire@2025-11-01T07:53:52.000Z
BTCUSDT,2025-11-01,BTCUSDT-SHORT-1761969736000-9,SHORT,DISTRIBUTION,RESOLVED_FAILED,2025-11-01T04:02:16.000Z,2025-11-01T04:10:10.000Z,2025-11-01T13:43:32.000Z,2025-11-02T13:43:32.000Z,110186.329275,110536.15,109665.85,107472.53300000001,0.6851,0.8430,0.5609,0.9660,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.000,0.749,,,,,,candidate@2025-11-01T04:02:16.000Z|confirmed@2025-11-01T04:10:10.000Z|trigger@2025-11-01T13:43:32.000Z|expire@2025-11-02T13:43:32.000Z
BTCUSDT,2025-11-01,BTCUSDT-LONG-1761974232000-13,LONG,ACCUMULATION,RESOLVED_FAILED,2025-11-01T05:17:12.000Z,2025-11-01T05:29:08.000Z,2025-11-01T15:08:27.000Z,2025-11-02T15:08:27.000Z,110013.815575,110143.45,110199.95,112403.949,0.6021,0.2860,0.1366,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.260,0.360,,,,,,candidate@2025-11-01T05:17:12.000Z|confirmed@2025-11-01T05:29:08.000Z|trigger@2025-11-01T15:08:27.000Z|expire@2025-11-02T15:08:27.000Z
BTCUSDT,2025-11-01,BTCUSDT-LONG-1761971670000-12,LONG,ACCUMULATION,RESOLVED_FAILED,2025-11-01T04:34:30.000Z,2025-11-01T04:44:54.000Z,2025-11-01T16:06:16.000Z,2025-11-02T16:06:16.000Z,110163.55,110331.888375,110387.15,112594.893,0.6099,0.2707,0.0050,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.090,0.529,,,,,,candidate@2025-11-01T04:34:30.000Z|confirmed@2025-11-01T04:44:54.000Z|trigger@2025-11-01T16:06:16.000Z|expire@2025-11-02T16:06:16.000Z
