zone_id,direction,state,createdTs,confirmedTs,triggerTs,resolvedTs,priceLow,priceHigh,triggerPrice,reachedTs,mfePct,maePct,timeToTargetMs,reachedHorizon,suppressionReason,uniqueMoveId,isPrimaryMoveZone,duplicateMoveCredit
,SHORT,,,1773792781000,1773793431000,1773838240934,,,73719.95,,,,,,,1,true,false
,LONG,,,1773793754000,1773797340000,1773883740000,,,73980.35,,,,,,,,,
,LONG,,,1773796397000,1773797430000,1773883830000,,,74022.55,,,,,,,,,
,LONG,,,1773795569000,1773797483000,1773883883000,,,74119.95,,,,,,,,,
,LONG,,,1773794046000,1773797637000,1773884037000,,,74073.45,,,,,,,,,
,SHORT,,,1773795475000,,1773799797000,,,,,,,,,,,,
,LONG,,,1773799202000,1773800188000,1773886588000,,,74232.45,,,,,,,,,
,LONG,,,1773800100000,1773801255000,1773887655000,,,74307.85,,,,,,,,,
,SHORT,,,1773795295000,,1773801901000,,,,,,,,,,,,
,LONG,,,1773801601000,1773804328000,1773890728000,,,74525.65,,,,,,,,,
,SHORT,,,1773798183000,,1773804406000,,,,,,,,,,,,
,SHORT,,,1773800509000,,1773804995000,,,,,,,,,,,,
,SHORT,,,1773808660000,1773811627000,1773837038346,,,74092.25,,,,,,,1,false,true
,LONG,,,1773805473000,,1773811681000,,,,,,,,,,,,
,LONG,,,1773805667000,,1773811689000,,,,,,,,,,,,
,SHORT,,,1773808852000,1773811755000,1773837049502,,,74014.15,,,,,,,1,false,true
,LONG,,,1773807334000,,1773812648000,,,,,,,,,,,,
,SHORT,,,1773803102000,1773813344000,1773837158483,,,73851.15,,,,,,,1,false,true
,SHORT,,,1773815490000,1773819087000,1773837189154,,,73761.55,,,,,,,1,false,true
,SHORT,,,1773819877000,,1773825127000,,,,,,,,,,,,
,SHORT,,,1773820023000,,1773825728000,,,,,,,,,,,,
,SHORT,,,1773804907000,1773833380000,1773838906867,,,73552.45,,,,,,,1,false,true
,SHORT,,,1773834753000,1773835889000,1773845886886,,,72709.95,,,,,,,1,false,true
,SHORT,,,1773836170000,1773837043000,1773845982324,,,72565.05,,,,,,,1,false,true
,SHORT,,,1773836848000,1773837051000,1773845982367,,,72539.95,,,,,,,1,false,true
,LONG,,,1773835261000,,1773837089000,,,,,,,,,,,,
,LONG,,,1773835261000,,1773837089000,,,,,,,,,,,,
,SHORT,,,1773834550000,1773837135000,1773846043436,,,72425.65,,,,,,,1,false,true
,SHORT,,,1773838106000,1773838883000,1773864354770,,,72164.65,,,,,,,1,false,true
,SHORT,,,1773837926000,1773838927000,1773864510531,,,72092.55,,,,,,,1,false,true
,SHORT,,,1773843109000,1773844098000,1773930498000,,,71788.15,,,,,,,,,
,SHORT,,,1773843109000,1773844100000,1773930500000,,,71750.05,,,,,,,,,
,LONG,,,1773839048000,,1773844121000,,,,,,,,,,,,
,LONG,,,1773843708000,,1773844999000,,,,,,,,,,,,
,LONG,,,1773843528000,,1773845008000,,,,,,,,,,,,
,SHORT,,,1773844900000,1773845012000,1773931412000,,,71472.35,,,,,,,,,
,SHORT,,,1773844878000,1773845032000,1773931432000,,,71493.65,,,,,,,,,
,SHORT,,,1773845430000,1773845594000,1773931994000,,,71350.05,,,,,,,,,
,SHORT,,,1773845430000,1773845602000,1773932002000,,,71321.45,,,,,,,,,
,LONG,,,1773848850000,1773849447000,1773935847000,,,71455.15,,,,,,,,,
,SHORT,,,1773847003000,,1773849539000,,,,,,,,,,,,
,SHORT,,,1773846994000,,1773849669000,,,,,,,,,,,,
,SHORT,,,1773849604000,1773849962000,1773936362000,,,71310.65,,,,,,,,,
,LONG,,,1773855334000,1773855527000,1773941927000,,,71609.25,,,,,,,,,
,SHORT,,,1773849364000,,1773856823000,,,,,,,,,,,,
,LONG,,,1773857693000,,1773860077000,,,,,,,,,,,,
,LONG,,,1773858287000,,1773860077000,,,,,,,,,,,,
,SHORT,,,1773857918000,1773860088000,1773946488000,,,71078.05,,,,,,,,,
,SHORT,,,1773861267000,1773862389000,1773948789000,,,71189.65,,,,,,,,,
,SHORT,,,1773861270000,1773862412000,1773948812000,,,71156.15,,,,,,,,,
,SHORT,,,1773862291000,1773862467000,1773948867000,,,71101.45,,,,,,,,,
,SHORT,,,1773863376000,1773864355000,1773950755000,,,70735.05,,,,,,,,,
,SHORT,,,1773865410000,,1773866003000,,,,,,,,,,,,
,SHORT,,,1773865224000,,,,,,,,,,,,,,
,LONG,,,1773866763000,,,,,,,,,,,,,,
,SHORT,,,1773866481000,,,,,,,,,,,,,,
,LONG,,,1773866961000,,,,,,,,,,,,,,
