zone_id,direction,state,createdTs,confirmedTs,triggerTs,resolvedTs,priceLow,priceHigh,triggerPrice,reachedTs,mfePct,maePct,timeToTargetMs,reachedHorizon,suppressionReason,uniqueMoveId,isPrimaryMoveZone,duplicateMoveCredit
,LONG,,,1774915534000,1774917484000,1774920844344,,,66844.15,,,,,,,1,true,false
,LONG,,,1774917842000,1774917908000,1774920853590,,,67042.25,,,,,,,1,false,true
,SHORT,,,1774917130000,,1774918085000,,,,,,,,,,,,
,SHORT,,,1774917363000,,1774918089000,,,,,,,,,,,,
,LONG,,,1774920704000,1774920765000,1775007165000,,,67908.95,,,,,,,,,
,SHORT,,,1774920546000,,1774920845000,,,,,,,,,,,,
,SHORT,,,1774922237000,1774928392000,1774949210881,,,67656.85,,,,,,,3,true,false
,SHORT,,,1774931116000,1774931308000,1774950937012,,,67516.25,,,,,,,3,false,true
,LONG,,,1774921704000,,1774934069000,,,,,,,,,,,,
,SHORT,,,1774933716000,1774934076000,1774950963838,,,67387.35,,,,,,,3,false,true
,SHORT,,,1774933716000,1774934167000,1774950963838,,,67390.05,,,,,,,3,false,true
,SHORT,,,1774939134000,1774941116000,1775027516000,,,67275.05,,,,,,,,,
,SHORT,,,1774943444000,1774944137000,1775030537000,,,67214.85,,,,,,,,,
,SHORT,,,1774943101000,1774946085000,1775032485000,,,67116.25,,,,,,,,,
,SHORT,,,1774922015000,1774946530000,1775032930000,,,66833.35,,,,,,,,,
,SHORT,,,1774948089000,1774948507000,1775034907000,,,66638.75,,,,,,,,,
,SHORT,,,1774947138000,1774948509000,1775034909000,,,66625.05,,,,,,,,,
,SHORT,,,1774947138000,1774948509000,1775034909000,,,66625.05,,,,,,,,,
,SHORT,,,1774949492000,1774950938000,1775037338000,,,66143.75,,,,,,,,,
,SHORT,,,1774949492000,1774950938000,1775037338000,,,66143.75,,,,,,,,,
,LONG,,,1774950763000,,1774951002000,,,,,,,,,,,,
,SHORT,,,1774952386000,1774953745000,1775040145000,,,66209.45,,,,,,,,,
,LONG,,,1774952575000,1774955693000,1774975269933,,,66516.95,,,,,,,2,true,false
,LONG,,,1774978343000,,1774979298000,,,,,,,,,,,,
,LONG,,,1774983259000,1774987658000,1775074058000,,,67987.45,,,,,,,,,
,LONG,,,1774984393000,1774987663000,1775074063000,,,68030.05,,,,,,,,,
,LONG,,,1774988817000,1774990321000,1775076721000,,,68147.15,,,,,,,,,
,LONG,,,1774991205000,1774993977000,1775080377000,,,68323.05,,,,,,,,,
,LONG,,,,,,,,,,,,,,,,,
