zone_id,direction,state,createdTs,confirmedTs,triggerTs,resolvedTs,priceLow,priceHigh,triggerPrice,reachedTs,mfePct,maePct,timeToTargetMs,reachedHorizon,suppressionReason,uniqueMoveId,isPrimaryMoveZone,duplicateMoveCredit
,LONG,,,1774484096000,1774486142000,1774572542000,,,71409.05,,,,,,,,,
,LONG,,,1774484674000,1774486142000,1774572542000,,,71409.05,,,,,,,,,
,SHORT,,,1774486233000,1774486442000,1774510344761,,,71201.55,,,,,,,1,true,false
,SHORT,,,1774485627000,1774486507000,1774517482639,,,71139.55,,,,,,,1,false,true
,SHORT,,,1774488023000,1774491138000,1774517482905,,,71071.25,,,,,,,1,false,true
,LONG,,,1774486672000,,1774492310000,,,,,,,,,,,,
,SHORT,,,1774493691000,1774494253000,1774518587215,,,70785.95,,,,,,,1,false,true
,SHORT,,,1774493504000,1774501602000,1774538066699,,,70443.95,,,,,,,1,false,true
,SHORT,,,1774495882000,1774501602000,1774538066699,,,70443.95,,,,,,,1,false,true
,SHORT,,,1774503105000,1774503819000,1774538086476,,,70407.25,,,,,,,1,false,true
,SHORT,,,1774503493000,1774503819000,1774538086476,,,70407.25,,,,,,,1,false,true
,LONG,,,1774492886000,,1774503873000,,,,,,,,,,,,
,LONG,,,1774492706000,,1774503879000,,,,,,,,,,,,
,SHORT,,,1774505134000,1774510346000,1774547822772,,,69787.35,,,,,,,1,false,true
,SHORT,,,1774513770000,1774517484000,1774549212385,,,69563.05,,,,,,,1,false,true
,SHORT,,,1774505553000,1774517487000,1774549212353,,,69573.95,,,,,,,1,false,true
,LONG,,,1774504847000,,1774517622000,,,,,,,,,,,,
,SHORT,,,1774519742000,1774524304000,1774610704000,,,69283.95,,,,,,,,,
,LONG,,,1774520863000,,1774524341000,,,,,,,,,,,,
,SHORT,,,1774518368000,1774524345000,1774610745000,,,69268.35,,,,,,,,,
,LONG,,,1774520657000,,1774524379000,,,,,,,,,,,,
,SHORT,,,1774527386000,1774528520000,1774614920000,,,69257.55,,,,,,,,,
,LONG,,,1774525357000,1774532679000,1774619079000,,,69461.15,,,,,,,,,
,LONG,,,1774526866000,1774532710000,1774619110000,,,69577.65,,,,,,,,,
,LONG,,,1774519221000,1774532713000,1774619113000,,,69632.55,,,,,,,,,
,SHORT,,,1774527206000,,1774532717000,,,,,,,,,,,,
,LONG,,,1774518631000,1774532725000,1774619125000,,,69769.35,,,,,,,,,
,LONG,,,1774533955000,,1774537758000,,,,,,,,,,,,
,SHORT,,,1774533729000,1774538094000,1774624494000,,,68904.85,,,,,,,,,
,SHORT,,,1774540301000,1774547366000,1774633766000,,,68695.15,,,,,,,,,
,SHORT,,,1774539002000,1774547376000,1774633776000,,,68711.35,,,,,,,,,
,LONG,,,1774541170000,,1774547822000,,,,,,,,,,,,
,LONG,,,1774539996000,,1774547823000,,,,,,,,,,,,
,LONG,,,1774539996000,,1774547823000,,,,,,,,,,,,
,SHORT,,,1774548648000,1774549280000,1774635680000,,,68246.15,,,,,,,,,
,SHORT,,,1774551139000,,1774555904000,,,,,,,,,,,,
,SHORT,,,1774548648000,,1774555906000,,,,,,,,,,,,
,SHORT,,,1774548648000,,1774555906000,,,,,,,,,,,,
,LONG,,,1774552042000,1774555906000,1774642306000,,,68863.75,,,,,,,,,
,LONG,,,1774548123000,1774555907000,1774642307000,,,68980.65,,,,,,,,,
,SHORT,,,1774554440000,,1774555907000,,,,,,,,,,,,
,LONG,,,1774548956000,1774555933000,1774642333000,,,69231.65,,,,,,,,,
,LONG,,,1774558037000,,1774563867000,,,,,,,,,,,,
,SHORT,,,1774564915000,1774567459000,1774653859000,,,68651.45,,,,,,,,,
,SHORT,,,1774556392000,,,,,,,,,,,,,,
,SHORT,,,1774556494000,,,,,,,,,,,,,,
,LONG,,,1774561054000,,,,,,,,,,,,,,
,LONG,,,1774564614000,,,,,,,,,,,,,,
,LONG,,,1774566908000,,,,,,,,,,,,,,
