zone_id,direction,state,createdTs,confirmedTs,triggerTs,resolvedTs,priceLow,priceHigh,triggerPrice,reachedTs,mfePct,maePct,timeToTargetMs,reachedHorizon,suppressionReason,uniqueMoveId,isPrimaryMoveZone,duplicateMoveCredit
,SHORT,,,1772930773000,1772930898000,1773007454827,,,67168.45,,,,,,,1,true,false
,LONG,,,1772931388000,1772932061000,1773018461000,,,67247.35,,,,,,,,,
,SHORT,,,1772929078000,1772933681000,1773007497039,,,67074.95,,,,,,,1,false,true
,SHORT,,,1772932493000,1772938152000,1773007496490,,,67100.25,,,,,,,1,false,true
,SHORT,,,1772937230000,1772938189000,1773007498097,,,67032.45,,,,,,,1,false,true
,LONG,,,1772929845000,,1772938258000,,,,,,,,,,,,
,LONG,,,1772930418000,,1772938258000,,,,,,,,,,,,
,SHORT,,,1772937266000,1772938258000,1773024658000,,,66821.65,,,,,,,,,
,SHORT,,,1772942717000,1772945256000,1773031656000,,,66864.05,,,,,,,,,
,SHORT,,,1772939316000,1772945469000,1773031869000,,,66773.05,,,,,,,,,
,SHORT,,,1772946736000,,1772953507000,,,,,,,,,,,,
,LONG,,,1772954362000,1772954415000,1773040815000,,,67429.15,,,,,,,,,
,SHORT,,,1772956954000,1772957729000,1773007454767,,,67186.25,,,,,,,1,false,true
,LONG,,,1772957201000,1772959238000,1773045638000,,,67361.45,,,,,,,,,
,LONG,,,1772960711000,1772961121000,1773047521000,,,67563.25,,,,,,,,,
,LONG,,,1772960904000,1772961158000,1773047558000,,,67570.45,,,,,,,,,
,LONG,,,1772947831000,1772961369000,1773047769000,,,67747.15,,,,,,,,,
,SHORT,,,1772960413000,,1772965058000,,,,,,,,,,,,
,LONG,,,1772962706000,1772965398000,1773051798000,,,68055.15,,,,,,,,,
,SHORT,,,1772962308000,,1772965524000,,,,,,,,,,,,
,LONG,,,1772938986000,1772965577000,1773051977000,,,68125.35,,,,,,,,,
,SHORT,,,1772966531000,1772967936000,1773007410535,,,67591.65,,,,,,,1,false,true
,SHORT,,,1772966129000,1772968013000,1773007412365,,,67518.75,,,,,,,1,false,true
,SHORT,,,1772961574000,1772971791000,1773007446303,,,67233.25,,,,,,,1,false,true
,LONG,,,1772968382000,,1772972004000,,,,,,,,,,,,
,LONG,,,1773009986000,1773010876000,1773097276000,,,66300.25,,,,,,,,,
,SHORT,,,1773009067000,,1773010881000,,,,,,,,,,,,
,SHORT,,,1773009067000,,1773010881000,,,,,,,,,,,,
,LONG,,,1773011297000,1773012229000,1773098629000,,,66513.65,,,,,,,,,
,SHORT,,,1773010790000,,,,,,,,,,,,,,
,SHORT,,,1773013924000,,,,,,,,,,,,,,
,SHORT,,,1773013924000,,,,,,,,,,,,,,
,SHORT,,,1773014104000,,,,,,,,,,,,,,
,SHORT,,,,,,,,,,,,,,,,,
