zone_id,direction,state,createdTs,confirmedTs,triggerTs,resolvedTs,priceLow,priceHigh,triggerPrice,reachedTs,mfePct,maePct,timeToTargetMs,reachedHorizon,suppressionReason,uniqueMoveId,isPrimaryMoveZone,duplicateMoveCredit
,SHORT,,,1772496525000,1772497156000,1772527326465,,,68699.35,,,,,,,2,true,false
,SHORT,,,1772496705000,1772497189000,1772527326465,,,68700.25,,,,,,,2,false,true
,LONG,,,1772497178000,1772498010000,1772584410000,,,68904.85,,,,,,,,,
,SHORT,,,1772497705000,,1772500359000,,,,,,,,,,,,
,LONG,,,1772499399000,1772500383000,1772586783000,,,69169.55,,,,,,,,,
,SHORT,,,1772499460000,1772503232000,1772527512769,,,68642.55,,,,,,,2,false,true
,LONG,,,1772500875000,,1772503336000,,,,,,,,,,,,
,SHORT,,,1772505226000,1772512829000,1772529992238,,,68161.25,,,,,,,2,false,true
,SHORT,,,1772505226000,1772512876000,1772529992238,,,68163.25,,,,,,,2,false,true
,SHORT,,,1772505411000,1772512879000,1772529992222,,,68167.75,,,,,,,2,false,true
,LONG,,,1772506523000,,1772513466000,,,,,,,,,,,,
,LONG,,,1772513606000,1772514984000,1772601384000,,,68509.95,,,,,,,,,
,SHORT,,,1772514301000,,1772514984000,,,,,,,,,,,,
,LONG,,,1772513989000,1772515081000,1772601481000,,,68448.05,,,,,,,,,
,LONG,,,1772505728000,,1772516950000,,,,,,,,,,,,
,SHORT,,,1772517600000,,1772525494000,,,,,,,,,,,,
,SHORT,,,1772517869000,1772526354000,1772530322840,,,67685.55,,,,,,,2,false,true
,SHORT,,,1772523681000,1772526355000,1772530289463,,,67734.95,,,,,,,2,false,true
,SHORT,,,1772521567000,1772526516000,1772530283634,,,67799.95,,,,,,,2,false,true
,LONG,,,1772520647000,,1772527206000,,,,,,,,,,,,
,SHORT,,,1772527980000,1772528112000,1772614512000,,,66970.55,,,,,,,,,
,SHORT,,,1772528433000,1772529993000,1772616393000,,,66731.45,,,,,,,,,
,SHORT,,,1772528613000,1772530002000,1772616402000,,,66695.95,,,,,,,,,
,LONG,,,,,1772532933000,,,,,,,,,,,,
,SHORT,,,1772532017000,,1772534980000,,,,,,,,,,,,
,SHORT,,,1772532017000,,1772534980000,,,,,,,,,,,,
,SHORT,,,1772531041000,,1772536275000,,,,,,,,,,,,
,LONG,,,1772537468000,1772537968000,1772554146281,,,67032.55,,,,,,,1,true,false
,LONG,,,1772536899000,1772538421000,1772554163662,,,67104.05,,,,,,,1,false,true
,SHORT,,,1772536146000,,1772539587000,,,,,,,,,,,,
,SHORT,,,1772536146000,,1772539587000,,,,,,,,,,,,
,LONG,,,1772542024000,,1772543699000,,,,,,,,,,,,
,LONG,,,1772542024000,,1772544677000,,,,,,,,,,,,
,LONG,,,1772544456000,,1772545544000,,,,,,,,,,,,
,SHORT,,,1772546536000,,1772547756000,,,,,,,,,,,,
,LONG,,,1772544123000,1772548273000,1772555100696,,,67524.35,,,,,,,1,false,true
,LONG,,,1772553506000,1772553878000,1772640278000,,,67886.35,,,,,,,,,
,LONG,,,1772553727000,1772553885000,1772640285000,,,67911.55,,,,,,,,,
,LONG,,,1772553729000,1772553885000,1772640285000,,,67911.55,,,,,,,,,
,SHORT,,,1772552692000,,1772553957000,,,,,,,,,,,,
,LONG,,,1772555378000,,1772555891000,,,,,,,,,,,,
,LONG,,,1772560914000,1772562093000,1772648493000,,,68448.15,,,,,,,,,
,LONG,,,1772565127000,1772565608000,1772652008000,,,68690.55,,,,,,,,,
,LONG,,,1772563929000,1772565864000,1772652264000,,,68822.95,,,,,,,,,
,SHORT,,,1772564791000,1772571955000,1772658355000,,,67822.55,,,,,,,,,
,LONG,,,1772559978000,,,,,,,,,,,,,,
