zone_id,direction,state,createdTs,confirmedTs,triggerTs,resolvedTs,priceLow,priceHigh,triggerPrice,reachedTs,mfePct,maePct,timeToTargetMs,reachedHorizon,suppressionReason,uniqueMoveId,isPrimaryMoveZone,duplicateMoveCredit
,LONG,,,1773533825000,1773534500000,1773614883950,,,71119.75,,,,,,,1,true,false
,SHORT,,,1773536111000,1773537038000,1773623438000,,,70888.05,,,,,,,,,
,LONG,,,1773539350000,1773540049000,1773614436033,,,71014.65,,,,,,,1,false,true
,LONG,,,1773537492000,1773540055000,1773614736989,,,71072.75,,,,,,,1,false,true
,LONG,,,1773533645000,1773540103000,1773615053058,,,71179.95,,,,,,,1,false,true
,SHORT,,,1773538700000,,1773540183000,,,,,,,,,,,,
,LONG,,,1773541136000,1773542796000,1773615163957,,,71402.85,,,,,,,1,false,true
,SHORT,,,1773534894000,,1773542934000,,,,,,,,,,,,
,LONG,,,1773543890000,1773547603000,1773615170673,,,71559.95,,,,,,,1,false,true
,LONG,,,1773543685000,1773548226000,1773615170767,,,71632.25,,,,,,,1,false,true
,SHORT,,,1773540790000,,1773551830000,,,,,,,,,,,,
,SHORT,,,1773542644000,,1773551868000,,,,,,,,,,,,
,LONG,,,1773553457000,1773565202000,1773615992531,,,71708.65,,,,,,,1,false,true
,SHORT,,,1773544496000,,1773565437000,,,,,,,,,,,,
,SHORT,,,1773568975000,1773578516000,1773664916000,,,71585.45,,,,,,,,,
,SHORT,,,1773567293000,1773578559000,1773664959000,,,71586.05,,,,,,,,,
,SHORT,,,1773549085000,1773580157000,1773666557000,,,71395.75,,,,,,,,,
,LONG,,,1773567099000,,1773580159000,,,,,,,,,,,,
,LONG,,,1773570425000,,1773580259000,,,,,,,,,,,,
,SHORT,,,1773552308000,1773580279000,1773666679000,,,71375.35,,,,,,,,,
,SHORT,,,1773580963000,,1773597169000,,,,,,,,,,,,
,SHORT,,,1773582232000,,1773597188000,,,,,,,,,,,,
,LONG,,,1773598829000,,1773600916000,,,,,,,,,,,,
,SHORT,,,1773602340000,,1773607167000,,,,,,,,,,,,
,SHORT,,,1773602340000,,1773607167000,,,,,,,,,,,,
,LONG,,,1773607854000,1773610659000,1773697059000,,,71987.15,,,,,,,,,
,LONG,,,1773611089000,1773612201000,1773698601000,,,72233.85,,,,,,,,,
,LONG,,,1773611810000,1773612201000,1773698601000,,,72233.85,,,,,,,,,
,SHORT,,,1773613602000,,1773614421000,,,,,,,,,,,,
,SHORT,,,1773613602000,,1773614434000,,,,,,,,,,,,
,SHORT,,,1773614896000,,1773615171000,,,,,,,,,,,,
,LONG,,,1773616693000,,1773617613000,,,,,,,,,,,,
,LONG,,,1773616693000,,1773617613000,,,,,,,,,,,,
,SHORT,,,1773615446000,,,,,,,,,,,,,,
,SHORT,,,1773616129000,,,,,,,,,,,,,,
,LONG,,,1773618807000,,,,,,,,,,,,,,
