zone_id,direction,state,createdTs,confirmedTs,triggerTs,resolvedTs,priceLow,priceHigh,triggerPrice,reachedTs,mfePct,maePct,timeToTargetMs,reachedHorizon,suppressionReason,uniqueMoveId,isPrimaryMoveZone,duplicateMoveCredit
,LONG,,,1774310620000,,1774312321000,,,,,,,,,,,,
,SHORT,,,1774312070000,1774312348000,1774371901770,,,70566.95,,,,,,,1,true,false
,LONG,,,1774310694000,,1774312739000,,,,,,,,,,,,
,SHORT,,,1774311890000,1774312739000,1774372742872,,,70488.05,,,,,,,1,false,true
,LONG,,,1774310883000,,1774312749000,,,,,,,,,,,,
,SHORT,,,1774313156000,1774316668000,1774403068000,,,70235.15,,,,,,,,,
,SHORT,,,1774327687000,1774327831000,1774414231000,,,70232.15,,,,,,,,,
,LONG,,,1774314187000,,1774328643000,,,,,,,,,,,,
,SHORT,,,1774329374000,,1774335948000,,,,,,,,,,,,
,SHORT,,,1774330132000,,1774335952000,,,,,,,,,,,,
,SHORT,,,1774332463000,,1774335975000,,,,,,,,,,,,
,LONG,,,1774331175000,1774336044000,1774422444000,,,70717.55,,,,,,,,,
,LONG,,,1774316965000,1774336106000,1774422506000,,,70746.25,,,,,,,,,
,LONG,,,1774316785000,1774336387000,1774422787000,,,70886.15,,,,,,,,,
,LONG,,,1774337585000,1774338703000,1774425103000,,,71009.15,,,,,,,,,
,SHORT,,,1774339953000,1774340521000,1774363822375,,,70906.95,,,,,,,1,false,true
,LONG,,,1774341090000,1774345459000,1774431859000,,,71210.85,,,,,,,,,
,LONG,,,1774346346000,,1774355640000,,,,,,,,,,,,
,LONG,,,1774346767000,,1774355873000,,,,,,,,,,,,
,LONG,,,1774340147000,,1774357753000,,,,,,,,,,,,
,SHORT,,,1774339003000,1774359677000,1774374259192,,,70334.25,,,,,,,1,false,true
,SHORT,,,1774362976000,1774363544000,1774449944000,,,69617.45,,,,,,,,,
,SHORT,,,1774362766000,1774363545000,1774449945000,,,69581.15,,,,,,,,,
,LONG,,,1774363708000,1774364134000,1774450534000,,,69843,,,,,,,,,
,SHORT,,,1774370159000,1774370303000,1774456703000,,,69515.35,,,,,,,,,
,LONG,,,1774362226000,,1774370359000,,,,,,,,,,,,
,SHORT,,,1774371352000,1774371878000,1774458278000,,,69308.45,,,,,,,,,
,SHORT,,,1774371166000,1774371907000,1774458307000,,,69147.35,,,,,,,,,
,SHORT,,,1774373490000,1774374266000,1774460666000,,,68919.65,,,,,,,,,
,SHORT,,,1774374919000,,1774377114000,,,,,,,,,,,,
,SHORT,,,1774372444000,,1774377418000,,,,,,,,,,,,
,SHORT,,,1774382047000,,1774383660000,,,,,,,,,,,,
,LONG,,,1774386069000,1774388493000,1774474893000,,,70243.05,,,,,,,,,
,SHORT,,,1774389205000,1774391414000,1774477814000,,,70121.75,,,,,,,,,
,LONG,,,1774372514000,,,,,,,,,,,,,,
,SHORT,,,1774392486000,,,,,,,,,,,,,,
