symbol,date,id,direction,zone_type,status,zone_start,zone_confirmed,trigger_time,resolved_time,zone_low,zone_high,trigger_price,target_price,absorption_score,liquidity_void_score,ofi_score,trigger_score,horizons,outcome_summary,time_to_target_min,mfe_pct,mae_pct,quality_flags,uniqueMoveId,moveClusterSize,isPrimaryMoveZone,duplicateMoveCredit,reasons
BTC-USDT-SWAP,2026-05-19,BTC-USDT-SWAP-LONG-1779148818000-1,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-19T00:00:18.000Z,2026-05-19T00:03:31.000Z,2026-05-19T00:10:13.000Z,2026-05-20T00:10:13.000Z,76912.55,77012.45,77054.35,78595.437,0.6873,1.0000,0.1559,0.9769,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.422,1.218,,,,,,candidate@2026-05-19T00:00:18.000Z|confirmed@2026-05-19T00:03:31.000Z|trigger@2026-05-19T00:10:13.000Z|expire@2026-05-20T00:10:13.000Z
BTC-USDT-SWAP,2026-05-19,BTC-USDT-SWAP-SHORT-1779149712000-3,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-19T00:15:12.000Z,2026-05-19T00:25:50.000Z,2026-05-19T01:17:14.000Z,2026-05-20T01:17:14.000Z,77012.024725,77379.85,76960.15,75420.947,0.6162,1.0000,-0.0246,0.9775,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.097,0.426,,,,,,candidate@2026-05-19T00:15:12.000Z|confirmed@2026-05-19T00:25:50.000Z|trigger@2026-05-19T01:17:14.000Z|expire@2026-05-20T01:17:14.000Z
BTC-USDT-SWAP,2026-05-19,BTC-USDT-SWAP-LONG-1779150686000-5,LONG,ACCUMULATION,INVALIDATED,2026-05-19T00:31:26.000Z,2026-05-19T00:43:41.000Z,,2026-05-19T01:26:06.000Z,77080.05,77244.352875,,,0.6168,1.0000,0.2178,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-05-19T00:31:26.000Z|confirmed@2026-05-19T00:43:41.000Z|invalidate@2026-05-19T01:26:06.000Z
BTC-USDT-SWAP,2026-05-19,BTC-USDT-SWAP-SHORT-1779155615000-9,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-19T01:53:35.000Z,2026-05-19T01:56:35.000Z,2026-05-19T02:00:01.000Z,2026-05-20T02:00:01.000Z,76669.496075,76746.20392500001,76625.45,75092.94099999999,0.6010,1.0000,-0.0463,0.9852,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.665,0.865,,,,,,candidate@2026-05-19T01:53:35.000Z|confirmed@2026-05-19T01:56:35.000Z|trigger@2026-05-19T02:00:01.000Z|expire@2026-05-20T02:00:01.000Z
BTC-USDT-SWAP,2026-05-19,BTC-USDT-SWAP-SHORT-1779154700000-8,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-19T01:38:20.000Z,2026-05-19T01:47:34.000Z,2026-05-19T02:00:04.000Z,2026-05-20T02:00:04.000Z,76730.05,76854.95,76625.15,75092.647,0.6021,1.0000,-0.2054,0.9757,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.664,0.865,,,,,,candidate@2026-05-19T01:38:20.000Z|confirmed@2026-05-19T01:47:34.000Z|trigger@2026-05-19T02:00:04.000Z|expire@2026-05-20T02:00:04.000Z
BTC-USDT-SWAP,2026-05-19,BTC-USDT-SWAP-LONG-1779149405000-2,LONG,ACCUMULATION,INVALIDATED,2026-05-19T00:10:05.000Z,2026-05-19T00:31:26.000Z,,2026-05-19T02:00:05.000Z,77000.130675,77379.85,,,0.6049,1.0000,0.2323,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-05-19T00:10:05.000Z|confirmed@2026-05-19T00:31:26.000Z|invalidate@2026-05-19T02:00:05.000Z
BTC-USDT-SWAP,2026-05-19,BTC-USDT-SWAP-SHORT-1779166773000-11,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-19T04:59:33.000Z,2026-05-19T05:02:38.000Z,2026-05-19T05:17:41.000Z,2026-05-20T05:17:41.000Z,76848.006775,76924.89322499999,76764.35,75229.06300000001,0.6059,1.0000,0.0766,0.9721,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.845,0.682,,,,,,candidate@2026-05-19T04:59:33.000Z|confirmed@2026-05-19T05:02:38.000Z|trigger@2026-05-19T05:17:41.000Z|expire@2026-05-20T05:17:41.000Z
BTC-USDT-SWAP,2026-05-19,BTC-USDT-SWAP-SHORT-1779159473000-10,SHORT,DISTRIBUTION,INVALIDATED,2026-05-19T02:57:53.000Z,2026-05-19T03:00:53.000Z,,2026-05-19T06:28:05.000Z,76547.15727499999,76623.742725,,,0.6751,1.0000,-0.2063,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-05-19T02:57:53.000Z|confirmed@2026-05-19T03:00:53.000Z|invalidate@2026-05-19T06:28:05.000Z
BTC-USDT-SWAP,2026-05-19,BTC-USDT-SWAP-LONG-1779172402000-13,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-19T06:33:22.000Z,2026-05-19T06:39:12.000Z,2026-05-19T07:22:12.000Z,2026-05-20T07:22:12.000Z,76903.85,77072.967225,77204.45,78748.539,0.7536,1.0000,0.3500,0.9912,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.108,1.410,,,,,,candidate@2026-05-19T06:33:22.000Z|confirmed@2026-05-19T06:39:12.000Z|trigger@2026-05-19T07:22:12.000Z|expire@2026-05-20T07:22:12.000Z
BTC-USDT-SWAP,2026-05-19,BTC-USDT-SWAP-SHORT-1779171845000-12,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-19T06:24:05.000Z,2026-05-19T06:27:05.000Z,2026-05-19T09:21:55.000Z,2026-05-20T09:21:55.000Z,76919.371075,76996.32892500001,76875.05,75337.549,0.6077,1.0000,-0.2993,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.987,0.252,,,,,,candidate@2026-05-19T06:24:05.000Z|confirmed@2026-05-19T06:27:05.000Z|trigger@2026-05-19T09:21:55.000Z|expire@2026-05-20T09:21:55.000Z
BTC-USDT-SWAP,2026-05-19,BTC-USDT-SWAP-LONG-1779176903000-15,LONG,ACCUMULATION,INVALIDATED,2026-05-19T07:48:23.000Z,2026-05-19T07:52:03.000Z,,2026-05-19T09:26:01.000Z,77185.05,77280.470925,,,0.6157,1.0000,0.2557,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-05-19T07:48:23.000Z|confirmed@2026-05-19T07:52:03.000Z|invalidate@2026-05-19T09:26:01.000Z
