symbol,date,id,direction,zone_type,status,zone_start,zone_confirmed,trigger_time,resolved_time,zone_low,zone_high,trigger_price,target_price,absorption_score,liquidity_void_score,ofi_score,trigger_score,horizons,outcome_summary,time_to_target_min,mfe_pct,mae_pct,quality_flags,uniqueMoveId,moveClusterSize,isPrimaryMoveZone,duplicateMoveCredit,reasons
BTCUSDT,2026-03-01,BTCUSDT-LONG-1772323327000-2,LONG,ACCUMULATION,INVALIDATED,2026-03-01T00:02:07.000Z,2026-03-01T00:05:21.000Z,,2026-03-01T01:04:56.000Z,66909.37857500001,67066.55,,,0.6068,0.3938,-0.0127,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-03-01T00:02:07.000Z|confirmed@2026-03-01T00:05:21.000Z|invalidate@2026-03-01T01:04:56.000Z
BTCUSDT,2026-03-01,BTCUSDT-SHORT-1772323262000-1,SHORT,DISTRIBUTION,RESOLVED_REACHED,2026-03-01T00:01:02.000Z,2026-03-01T00:58:31.000Z,2026-03-01T01:08:04.000Z,2026-03-01T20:30:35.171Z,66593.75,67066.55,66550.15,65219.14699999999,0.6078,0.4066,-0.0054,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:reached,1162.52,2.313,2.463,,1,8,yes,no,candidate@2026-03-01T00:01:02.000Z|confirmed@2026-03-01T00:58:31.000Z|trigger@2026-03-01T01:08:04.000Z|expire@2026-03-01T20:30:35.171Z
BTCUSDT,2026-03-01,BTCUSDT-LONG-1772323915000-4,LONG,ACCUMULATION,INVALIDATED,2026-03-01T00:11:55.000Z,2026-03-01T00:14:55.000Z,,2026-03-01T01:09:36.000Z,66806.05,66899.48302500001,,,0.8066,0.2658,0.0238,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-03-01T00:11:55.000Z|confirmed@2026-03-01T00:14:55.000Z|invalidate@2026-03-01T01:09:36.000Z
BTCUSDT,2026-03-01,BTCUSDT-LONG-1772323521000-3,LONG,ACCUMULATION,INVALIDATED,2026-03-01T00:05:21.000Z,2026-03-01T00:11:55.000Z,,2026-03-01T01:09:46.000Z,66775.95,67028.84767500001,,,0.6195,0.2626,-0.0528,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-03-01T00:05:21.000Z|confirmed@2026-03-01T00:11:55.000Z|invalidate@2026-03-01T01:09:46.000Z
BTCUSDT,2026-03-01,BTCUSDT-LONG-1772325438000-5,LONG,ACCUMULATION,INVALIDATED,2026-03-01T00:37:18.000Z,2026-03-01T00:40:41.000Z,,2026-03-01T01:11:03.000Z,66710.15,66792.629625,,,0.6765,0.2210,0.1313,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-03-01T00:37:18.000Z|confirmed@2026-03-01T00:40:41.000Z|invalidate@2026-03-01T01:11:03.000Z
BTCUSDT,2026-03-01,BTCUSDT-LONG-1772326026000-6,LONG,ACCUMULATION,INVALIDATED,2026-03-01T00:47:06.000Z,2026-03-01T00:50:06.000Z,,2026-03-01T01:11:03.000Z,66618.05,66718.992825,,,0.6881,0.2154,0.1440,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-03-01T00:47:06.000Z|confirmed@2026-03-01T00:50:06.000Z|invalidate@2026-03-01T01:11:03.000Z
BTCUSDT,2026-03-01,BTCUSDT-LONG-1772326140000-7,LONG,ACCUMULATION,INVALIDATED,2026-03-01T00:49:00.000Z,2026-03-01T00:52:00.000Z,,2026-03-01T01:11:04.000Z,66598.534075,66734.75,,,0.6570,0.2517,0.1497,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-03-01T00:49:00.000Z|confirmed@2026-03-01T00:52:00.000Z|invalidate@2026-03-01T01:11:04.000Z
BTCUSDT,2026-03-01,BTCUSDT-SHORT-1772327841000-9,SHORT,DISTRIBUTION,INVALIDATED,2026-03-01T01:17:21.000Z,2026-03-01T01:20:37.000Z,,2026-03-01T01:36:51.000Z,66039.75,66234.95,,,0.6011,0.3906,-0.0278,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-03-01T01:17:21.000Z|confirmed@2026-03-01T01:20:37.000Z|invalidate@2026-03-01T01:36:51.000Z
BTCUSDT,2026-03-01,BTCUSDT-SHORT-1772326711000-8,SHORT,DISTRIBUTION,INVALIDATED,2026-03-01T00:58:31.000Z,2026-03-01T01:16:21.000Z,,2026-03-01T01:49:55.000Z,66158.25,66818.942775,,,0.6047,0.3803,0.1047,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-03-01T00:58:31.000Z|confirmed@2026-03-01T01:16:21.000Z|invalidate@2026-03-01T01:49:55.000Z
BTCUSDT,2026-03-01,BTCUSDT-SHORT-1772334048000-12,SHORT,DISTRIBUTION,RESOLVED_REACHED,2026-03-01T03:00:48.000Z,2026-03-01T03:06:32.000Z,2026-03-01T03:23:59.000Z,2026-03-01T16:49:17.042Z,67571.247475,67666.45,67384.55,66036.859,0.6004,0.3260,-0.1399,0.9674,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:reached,805.30,3.522,0.431,,1,8,no,yes,candidate@2026-03-01T03:00:48.000Z|confirmed@2026-03-01T03:06:32.000Z|trigger@2026-03-01T03:23:59.000Z|expire@2026-03-01T16:49:17.042Z
