symbol,date,id,direction,zone_type,status,zone_start,zone_confirmed,trigger_time,resolved_time,zone_low,zone_high,trigger_price,target_price,absorption_score,liquidity_void_score,ofi_score,trigger_score,horizons,outcome_summary,time_to_target_min,mfe_pct,mae_pct,quality_flags,uniqueMoveId,moveClusterSize,isPrimaryMoveZone,duplicateMoveCredit,reasons
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735689631000-1,LONG,ACCUMULATION,RESOLVED_FAILED,2025-01-01T00:00:31.000Z,2025-01-01T00:04:28.000Z,2025-01-01T00:16:58.000Z,2025-01-02T00:16:58.000Z,93513.170025,93689.95,93763.15,95638.413,0.6291,0.7284,0.2126,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.491,1.031,,,,,,candidate@2025-01-01T00:00:31.000Z|confirmed@2025-01-01T00:04:28.000Z|trigger@2025-01-01T00:16:58.000Z|expire@2025-01-02T00:16:58.000Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735689868000-2,LONG,ACCUMULATION,RESOLVED_FAILED,2025-01-01T00:04:28.000Z,2025-01-01T00:14:13.000Z,2025-01-01T00:16:58.000Z,2025-01-02T00:16:58.000Z,93460.25,93686.769975,93763.15,95638.413,0.6524,0.6588,0.2058,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.491,1.031,,,,,,candidate@2025-01-01T00:04:28.000Z|confirmed@2025-01-01T00:14:13.000Z|trigger@2025-01-01T00:16:58.000Z|expire@2025-01-02T00:16:58.000Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735690578000-3,LONG,ACCUMULATION,RESOLVED_FAILED,2025-01-01T00:16:18.000Z,2025-01-01T00:46:54.000Z,2025-01-01T00:51:29.000Z,2025-01-02T00:51:29.000Z,93667.392875,93943.95,94049.95,95930.949,0.6232,0.5612,0.2020,0.9680,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.182,1.333,,,,,,candidate@2025-01-01T00:16:18.000Z|confirmed@2025-01-01T00:46:54.000Z|trigger@2025-01-01T00:51:29.000Z|expire@2025-01-02T00:51:29.000Z
BTCUSDT,2025-01-01,BTCUSDT-SHORT-1735690934000-4,SHORT,DISTRIBUTION,INVALIDATED,2025-01-01T00:22:14.000Z,2025-01-01T00:29:15.000Z,,2025-01-01T00:54:36.000Z,93680.05,93809.23117500001,,,0.6081,0.4177,0.1930,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2025-01-01T00:22:14.000Z|confirmed@2025-01-01T00:29:15.000Z|invalidate@2025-01-01T00:54:36.000Z
BTCUSDT,2025-01-01,BTCUSDT-SHORT-1735691911000-5,SHORT,DISTRIBUTION,INVALIDATED,2025-01-01T00:38:31.000Z,2025-01-01T00:43:59.000Z,,2025-01-01T00:58:32.000Z,93813.819625,93936.55,,,0.6454,0.2602,0.1460,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2025-01-01T00:38:31.000Z|confirmed@2025-01-01T00:43:59.000Z|invalidate@2025-01-01T00:58:32.000Z
BTCUSDT,2025-01-01,BTCUSDT-SHORT-1735694121000-8,SHORT,DISTRIBUTION,EXPIRED,2025-01-01T01:15:21.000Z,,,2025-01-01T02:15:22.000Z,93548.35,94127.090025,,,0.7039,0.2194,0.0236,,4h|8h|24h,4h:no_trigger|8h:no_trigger|24h:no_trigger,,,,,,,,,candidate@2025-01-01T01:15:21.000Z|expire@2025-01-01T02:15:22.000Z
BTCUSDT,2025-01-01,BTCUSDT-SHORT-1735694173000-9,SHORT,DISTRIBUTION,RESOLVED_FAILED,2025-01-01T01:16:13.000Z,2025-01-01T02:15:58.000Z,2025-01-01T08:26:34.000Z,2025-01-02T08:26:34.000Z,93548.35,94051.452225,93501.05,91631.029,0.6157,0.2304,0.0687,0.9827,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.754,1.776,,,,,,candidate@2025-01-01T01:16:13.000Z|confirmed@2025-01-01T02:15:58.000Z|trigger@2025-01-01T08:26:34.000Z|expire@2025-01-02T08:26:34.000Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735693803000-7,LONG,ACCUMULATION,INVALIDATED,2025-01-01T01:10:03.000Z,2025-01-01T01:22:38.000Z,,2025-01-01T08:26:55.000Z,93933.95,94153.45,,,0.7644,0.4627,0.0430,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2025-01-01T01:10:03.000Z|confirmed@2025-01-01T01:22:38.000Z|invalidate@2025-01-01T08:26:55.000Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735692414000-6,LONG,ACCUMULATION,INVALIDATED,2025-01-01T00:46:54.000Z,2025-01-01T01:10:03.000Z,,2025-01-01T08:28:54.000Z,93823.114975,94449.15,,,0.6948,0.5431,-0.0100,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2025-01-01T00:46:54.000Z|confirmed@2025-01-01T01:10:03.000Z|invalidate@2025-01-01T08:28:54.000Z
BTCUSDT,2025-01-01,BTCUSDT-SHORT-1735720597000-11,SHORT,DISTRIBUTION,RESOLVED_FAILED,2025-01-01T08:36:37.000Z,2025-01-01T08:55:46.000Z,2025-01-01T09:12:53.000Z,2025-01-02T09:12:53.000Z,93300.05,93523.35,93247.85,91382.89300000001,0.6026,0.2598,0.1907,0.9801,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.484,2.052,,,,,,candidate@2025-01-01T08:36:37.000Z|confirmed@2025-01-01T08:55:46.000Z|trigger@2025-01-01T09:12:53.000Z|expire@2025-01-02T09:12:53.000Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735724562000-15,LONG,ACCUMULATION,RESOLVED_FAILED,2025-01-01T09:42:42.000Z,2025-01-01T09:45:42.000Z,2025-01-01T09:52:03.000Z,2025-01-02T09:52:03.000Z,92959.646925,93086.65,93373.85,95241.327,0.7032,0.5903,0.1038,0.9665,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.914,0.229,,,,,,candidate@2025-01-01T09:42:42.000Z|confirmed@2025-01-01T09:45:42.000Z|trigger@2025-01-01T09:52:03.000Z|expire@2025-01-02T09:52:03.000Z
BTCUSDT,2025-01-01,BTCUSDT-SHORT-1735723109000-12,SHORT,DISTRIBUTION,INVALIDATED,2025-01-01T09:18:29.000Z,2025-01-01T09:36:10.000Z,,2025-01-01T12:23:14.000Z,92883.4,93274.35,,,0.6154,0.0000,0.2587,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2025-01-01T09:18:29.000Z|confirmed@2025-01-01T09:36:10.000Z|invalidate@2025-01-01T12:23:14.000Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735720381000-10,LONG,ACCUMULATION,RESOLVED_FAILED,2025-01-01T08:33:01.000Z,2025-01-01T09:05:35.000Z,2025-01-01T12:29:07.000Z,2025-01-02T12:29:07.000Z,93300.05,93523.35,93878.95,95756.529,0.6034,0.5748,0.1727,0.9746,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.366,0.329,,,,,,candidate@2025-01-01T08:33:01.000Z|confirmed@2025-01-01T09:05:35.000Z|trigger@2025-01-01T12:29:07.000Z|expire@2025-01-02T12:29:07.000Z
BTCUSDT,2025-01-01,BTCUSDT-SHORT-1735724170000-14,SHORT,DISTRIBUTION,INVALIDATED,2025-01-01T09:36:10.000Z,2025-01-01T10:24:46.000Z,,2025-01-01T13:58:49.000Z,92960.25,93509.95,,,0.7162,0.1150,0.0384,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2025-01-01T09:36:10.000Z|confirmed@2025-01-01T10:24:46.000Z|invalidate@2025-01-01T13:58:49.000Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735744747000-19,LONG,ACCUMULATION,RESOLVED_FAILED,2025-01-01T15:19:07.000Z,2025-01-01T15:32:29.000Z,2025-01-01T15:46:47.000Z,2025-01-02T15:46:47.000Z,94006.02347500001,94225.55,94314.95,96201.249,0.6011,0.5792,-0.1260,0.9785,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.897,0.621,,,,,,candidate@2025-01-01T15:19:07.000Z|confirmed@2025-01-01T15:32:29.000Z|trigger@2025-01-01T15:46:47.000Z|expire@2025-01-02T15:46:47.000Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735744628000-18,LONG,ACCUMULATION,RESOLVED_FAILED,2025-01-01T15:17:08.000Z,2025-01-01T15:32:29.000Z,2025-01-01T15:48:21.000Z,2025-01-02T15:48:21.000Z,93926.863075,94225.55,94363.85,96251.12700000001,0.6011,0.5792,-0.0805,0.9693,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.845,0.673,,,,,,candidate@2025-01-01T15:17:08.000Z|confirmed@2025-01-01T15:32:29.000Z|trigger@2025-01-01T15:48:21.000Z|expire@2025-01-02T15:48:21.000Z
BTCUSDT,2025-01-01,BTCUSDT-SHORT-1735743136000-17,SHORT,DISTRIBUTION,RESOLVED_FAILED,2025-01-01T14:52:16.000Z,2025-01-01T15:03:19.000Z,2025-01-01T17:19:07.000Z,2025-01-02T17:19:07.000Z,94067.25,94167.110025,93784.75,91909.055,0.6231,0.2833,-0.1473,0.9657,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.026,1.468,,,,,,candidate@2025-01-01T14:52:16.000Z|confirmed@2025-01-01T15:03:19.000Z|trigger@2025-01-01T17:19:07.000Z|expire@2025-01-02T17:19:07.000Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735747628000-21,LONG,ACCUMULATION,RESOLVED_FAILED,2025-01-01T16:07:08.000Z,2025-01-01T16:21:40.000Z,2025-01-01T19:46:47.000Z,2025-01-02T19:46:47.000Z,94089.45,94423.85,94544.95,96435.849,0.6033,0.4619,-0.0567,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.652,0.026,,,,,,candidate@2025-01-01T16:07:08.000Z|confirmed@2025-01-01T16:21:40.000Z|trigger@2025-01-01T19:46:47.000Z|expire@2025-01-02T19:46:47.000Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735740774000-16,LONG,ACCUMULATION,RESOLVED_FAILED,2025-01-01T14:12:54.000Z,2025-01-01T14:17:14.000Z,2025-01-01T19:46:50.000Z,2025-01-02T19:46:50.000Z,94104.85,94288.570725,94622.5,96514.95,0.6245,0.4640,0.0308,0.9811,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.569,0.108,,,,,,candidate@2025-01-01T14:12:54.000Z|confirmed@2025-01-01T14:17:14.000Z|trigger@2025-01-01T19:46:50.000Z|expire@2025-01-02T19:46:50.000Z
BTCUSDT,2025-01-01,BTCUSDT-SHORT-1735746637000-20,SHORT,DISTRIBUTION,INVALIDATED,2025-01-01T15:50:37.000Z,2025-01-01T15:56:05.000Z,,2025-01-01T19:49:24.000Z,94198.527175,94343.15,,,0.6271,0.2595,-0.1697,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2025-01-01T15:50:37.000Z|confirmed@2025-01-01T15:56:05.000Z|invalidate@2025-01-01T19:49:24.000Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735762404000-23,LONG,ACCUMULATION,RESOLVED_FAILED,2025-01-01T20:13:24.000Z,2025-01-01T20:23:37.000Z,2025-01-01T21:02:05.000Z,2025-01-02T21:02:05.000Z,94561.75,94823.45,94884.25,96781.935,0.6365,0.3935,0.0221,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.292,0.382,,,,,,candidate@2025-01-01T20:13:24.000Z|confirmed@2025-01-01T20:23:37.000Z|trigger@2025-01-01T21:02:05.000Z|expire@2025-01-02T21:02:05.000Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735762572000-24,LONG,ACCUMULATION,RESOLVED_FAILED,2025-01-01T20:16:12.000Z,2025-01-01T20:23:37.000Z,2025-01-01T21:02:05.000Z,2025-01-02T21:02:05.000Z,94561.75,94823.45,94884.25,96781.935,0.6365,0.3935,-0.0173,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.292,0.382,,,,,,candidate@2025-01-01T20:16:12.000Z|confirmed@2025-01-01T20:23:37.000Z|trigger@2025-01-01T21:02:05.000Z|expire@2025-01-02T21:02:05.000Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735765597000-26,LONG,ACCUMULATION,RESOLVED_FAILED,2025-01-01T21:06:37.000Z,2025-01-01T21:14:18.000Z,2025-01-01T21:21:13.000Z,2025-01-02T21:21:13.000Z,94661.05,94897.475025,94947.85,96846.807,0.6772,0.6032,-0.2177,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.225,0.448,,,,,,candidate@2025-01-01T21:06:37.000Z|confirmed@2025-01-01T21:14:18.000Z|trigger@2025-01-01T21:21:13.000Z|expire@2025-01-02T21:21:13.000Z
BTCUSDT,2025-01-01,BTCUSDT-SHORT-1735764868000-25,SHORT,DISTRIBUTION,RESOLVED_FAILED,2025-01-01T20:54:28.000Z,2025-01-01T21:05:15.000Z,2025-01-01T22:08:03.000Z,2025-01-02T22:08:03.000Z,94737.75,94896.95,94680.55,92786.939,0.6087,0.4494,0.0225,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.167,0.285,,,,,,candidate@2025-01-01T20:54:28.000Z|confirmed@2025-01-01T21:05:15.000Z|trigger@2025-01-01T22:08:03.000Z|expire@2025-01-02T22:08:03.000Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735723781000-13,LONG,ACCUMULATION,NO_TRIGGER,2025-01-01T09:29:41.000Z,2025-01-01T09:42:42.000Z,,,92960.25,95150.45,,,0.6434,0.5724,0.0910,,4h|8h|24h,4h:no_trigger|8h:no_trigger|24h:no_trigger,,,,,,,,,candidate@2025-01-01T09:29:41.000Z|confirmed@2025-01-01T09:42:42.000Z|expire@2025-01-01T23:59:59.950Z
BTCUSDT,2025-01-01,BTCUSDT-SHORT-1735761128000-22,SHORT,DISTRIBUTION,NO_TRIGGER,2025-01-01T19:52:08.000Z,2025-01-01T19:59:29.000Z,,,94520.75,95150.45,,,0.6132,0.4263,-0.0425,,4h|8h|24h,4h:no_trigger|8h:no_trigger|24h:no_trigger,,,,,,,,,candidate@2025-01-01T19:52:08.000Z|confirmed@2025-01-01T19:59:29.000Z|expire@2025-01-01T23:59:59.950Z
BTCUSDT,2025-01-01,BTCUSDT-SHORT-1735766779000-27,SHORT,DISTRIBUTION,NO_TRIGGER,2025-01-01T21:26:19.000Z,2025-01-01T21:38:07.000Z,,,94532.3,95036.344425,,,0.6005,0.5404,-0.0136,,4h|8h|24h,4h:no_trigger|8h:no_trigger|24h:no_trigger,,,,,,,,,candidate@2025-01-01T21:26:19.000Z|confirmed@2025-01-01T21:38:07.000Z|expire@2025-01-01T23:59:59.950Z
BTCUSDT,2025-01-01,BTCUSDT-LONG-1735768513000-28,LONG,ACCUMULATION,NO_TRIGGER,2025-01-01T21:55:13.000Z,2025-01-01T21:58:13.000Z,,,94532.3,94985.55,,,0.8126,0.3703,0.0584,,4h|8h|24h,4h:no_trigger|8h:no_trigger|24h:no_trigger,,,,,,,,,candidate@2025-01-01T21:55:13.000Z|confirmed@2025-01-01T21:58:13.000Z|expire@2025-01-01T23:59:59.950Z
