symbol,date,id,direction,zone_type,status,zone_start,zone_confirmed,trigger_time,resolved_time,zone_low,zone_high,trigger_price,target_price,absorption_score,liquidity_void_score,ofi_score,trigger_score,horizons,outcome_summary,time_to_target_min,mfe_pct,mae_pct,quality_flags,uniqueMoveId,moveClusterSize,isPrimaryMoveZone,duplicateMoveCredit,reasons
BTCUSDT,2026-05-29,BTCUSDT-LONG-1780013176000-1,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-29T00:06:16.000Z,2026-05-29T00:15:07.000Z,2026-05-29T01:09:45.000Z,2026-05-30T01:09:45.000Z,74102.7301,74208.65,74246.55,75731.481,0.6141,0.7613,-0.9971,0.9947,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.063,2.439,CROSSED,,,,,candidate@2026-05-29T00:06:16.000Z|confirmed@2026-05-29T00:15:07.000Z|trigger@2026-05-29T01:09:45.000Z|expire@2026-05-30T01:09:45.000Z
BTCUSDT,2026-05-29,BTCUSDT-LONG-1780023188000-5,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-29T02:53:08.000Z,2026-05-29T02:56:08.000Z,2026-05-29T04:58:13.000Z,2026-05-30T04:58:13.000Z,73924,74001.58230000001,74053.45000000001,75534.51900000001,0.7930,0.7748,-0.9975,0.9694,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.324,2.184,CROSSED,,,,,candidate@2026-05-29T02:53:08.000Z|confirmed@2026-05-29T02:56:08.000Z|trigger@2026-05-29T04:58:13.000Z|expire@2026-05-30T04:58:13.000Z
BTCUSDT,2026-05-29,BTCUSDT-LONG-1780018289000-3,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-29T01:31:29.000Z,2026-05-29T01:39:16.000Z,2026-05-29T05:48:18.000Z,2026-05-30T05:48:18.000Z,74042.5602,74116.6398,74156.20000000001,75639.32400000001,0.6132,0.7767,-0.9976,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.185,2.320,CROSSED,,,,,candidate@2026-05-29T01:31:29.000Z|confirmed@2026-05-29T01:39:16.000Z|trigger@2026-05-29T05:48:18.000Z|expire@2026-05-30T05:48:18.000Z
BTCUSDT,2026-05-29,BTCUSDT-LONG-1780021639000-4,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-29T02:27:19.000Z,2026-05-29T02:30:19.000Z,2026-05-29T05:50:08.000Z,2026-05-30T05:50:08.000Z,73983.28985,74057.31015,74126.95000000001,75609.48900000002,0.7621,0.7730,-0.9975,0.9678,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.224,2.281,CROSSED,,,,,candidate@2026-05-29T02:27:19.000Z|confirmed@2026-05-29T02:30:19.000Z|trigger@2026-05-29T05:50:08.000Z|expire@2026-05-30T05:50:08.000Z
BTCUSDT,2026-05-29,BTCUSDT-LONG-1780014247000-2,LONG,ACCUMULATION,INVALIDATED,2026-05-29T00:24:07.000Z,2026-05-29T00:27:07.000Z,,2026-05-29T13:24:45.000Z,74192.48520000001,74266.7148,,,0.6693,0.7578,-0.9976,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,CROSSED,,,,,candidate@2026-05-29T00:24:07.000Z|confirmed@2026-05-29T00:27:07.000Z|invalidate@2026-05-29T13:24:45.000Z
BTCUSDT,2026-05-29,BTCUSDT-LONG-1780061060000-7,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-29T13:24:20.000Z,2026-05-29T13:27:20.000Z,2026-05-29T13:37:42.000Z,2026-05-30T13:37:42.000Z,73790.336375,73864.163625,73906,75384.12,0.6767,0.7707,-0.9980,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.524,1.989,CROSSED,,,,,candidate@2026-05-29T13:24:20.000Z|confirmed@2026-05-29T13:27:20.000Z|trigger@2026-05-29T13:37:42.000Z|expire@2026-05-30T13:37:42.000Z
BTCUSDT,2026-05-29,BTCUSDT-LONG-1780059725000-6,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-29T13:02:05.000Z,2026-05-29T13:05:05.000Z,2026-05-29T13:47:41.000Z,2026-05-30T13:47:41.000Z,73867.6477,73941.55230000001,73978.85,75458.42700000001,0.6889,0.7655,-0.9978,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.425,2.086,CROSSED,,,,,candidate@2026-05-29T13:02:05.000Z|confirmed@2026-05-29T13:05:05.000Z|trigger@2026-05-29T13:47:41.000Z|expire@2026-05-30T13:47:41.000Z
BTCUSDT,2026-05-29,BTCUSDT-LONG-1780064353000-9,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-29T14:19:13.000Z,2026-05-29T14:22:13.000Z,2026-05-29T14:52:07.000Z,2026-05-30T14:52:07.000Z,73668.697225,73742.40277500001,73807.20000000001,75283.34400000001,0.7162,0.7699,-0.9980,0.9740,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.658,1.256,CROSSED,,,,,candidate@2026-05-29T14:19:13.000Z|confirmed@2026-05-29T14:22:13.000Z|trigger@2026-05-29T14:52:07.000Z|expire@2026-05-30T14:52:07.000Z
BTCUSDT,2026-05-29,BTCUSDT-LONG-1780064716000-10,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-29T14:25:16.000Z,2026-05-29T14:28:16.000Z,2026-05-29T14:52:33.000Z,2026-05-30T14:52:33.000Z,73571.4,73686.42480000001,73839.8,75316.596,0.6869,0.8051,-0.9981,0.9767,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.614,1.300,CROSSED,,,,,candidate@2026-05-29T14:25:16.000Z|confirmed@2026-05-29T14:28:16.000Z|trigger@2026-05-29T14:52:33.000Z|expire@2026-05-30T14:52:33.000Z
BTCUSDT,2026-05-29,BTCUSDT-LONG-1780061599000-8,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-29T13:33:19.000Z,2026-05-29T13:49:57.000Z,2026-05-29T15:07:10.000Z,2026-05-30T15:07:10.000Z,73734.91410000001,73984.55,74024.5,75504.99,0.6057,0.7897,-0.9979,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.363,1.306,CROSSED,,,,,candidate@2026-05-29T13:33:19.000Z|confirmed@2026-05-29T13:49:57.000Z|trigger@2026-05-29T15:07:10.000Z|expire@2026-05-30T15:07:10.000Z
