symbol,date,id,direction,zone_type,status,zone_start,zone_confirmed,trigger_time,resolved_time,zone_low,zone_high,trigger_price,target_price,absorption_score,liquidity_void_score,ofi_score,trigger_score,horizons,outcome_summary,time_to_target_min,mfe_pct,mae_pct,quality_flags,uniqueMoveId,moveClusterSize,isPrimaryMoveZone,duplicateMoveCredit,reasons
BTCUSDT,2026-05-18,BTCUSDT-SHORT-1779062431000-1,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-18T00:00:31.000Z,2026-05-18T00:07:39.000Z,2026-05-18T00:27:50.000Z,2026-05-19T00:27:50.000Z,77050.05,77361.8616,77008.2,75468.036,0.6013,0.0000,0.3165,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.291,0.973,CROSSED,,,,,candidate@2026-05-18T00:00:31.000Z|confirmed@2026-05-18T00:07:39.000Z|trigger@2026-05-18T00:27:50.000Z|expire@2026-05-19T00:27:50.000Z
BTCUSDT,2026-05-18,BTCUSDT-SHORT-1779067611000-5,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-18T01:26:51.000Z,2026-05-18T01:29:51.000Z,2026-05-18T01:37:18.000Z,2026-05-19T01:37:18.000Z,76822.25,76925.95,76783.75,75248.075,0.6914,0.3862,0.0881,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.002,1.268,,,,,,candidate@2026-05-18T01:26:51.000Z|confirmed@2026-05-18T01:29:51.000Z|trigger@2026-05-18T01:37:18.000Z|expire@2026-05-19T01:37:18.000Z
BTCUSDT,2026-05-18,BTCUSDT-LONG-1779064698000-4,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-18T00:38:18.000Z,2026-05-18T00:56:40.000Z,2026-05-18T01:56:27.000Z,2026-05-19T01:56:27.000Z,76909.1,77047.35442500001,77098.95,78640.929,0.6618,0.1499,0.2513,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.854,1.407,CROSSED,,,,,candidate@2026-05-18T00:38:18.000Z|confirmed@2026-05-18T00:56:40.000Z|trigger@2026-05-18T01:56:27.000Z|expire@2026-05-19T01:56:27.000Z
BTCUSDT,2026-05-18,BTCUSDT-LONG-1779069774000-8,LONG,ACCUMULATION,INVALIDATED,2026-05-18T02:02:54.000Z,2026-05-18T02:05:54.000Z,,2026-05-18T02:53:22.000Z,77059.900775,77149.45,,,0.6176,0.3845,0.3625,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-05-18T02:02:54.000Z|confirmed@2026-05-18T02:05:54.000Z|invalidate@2026-05-18T02:53:22.000Z
BTCUSDT,2026-05-18,BTCUSDT-SHORT-1779067908000-6,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-18T01:31:48.000Z,2026-05-18T02:09:28.000Z,2026-05-18T06:10:21.000Z,2026-05-19T06:10:21.000Z,76700.15,77189.95,76569.65,75038.257,0.6287,0.4305,0.2261,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.725,1.551,,,,,,candidate@2026-05-18T01:31:48.000Z|confirmed@2026-05-18T02:09:28.000Z|trigger@2026-05-18T06:10:21.000Z|expire@2026-05-19T06:10:21.000Z
BTCUSDT,2026-05-18,BTCUSDT-SHORT-1779063254000-3,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-18T00:14:14.000Z,2026-05-18T00:18:40.000Z,2026-05-18T06:10:22.000Z,2026-05-19T06:10:22.000Z,76956.752375,77101,76591.20000000001,75059.376,0.6180,0.0000,0.1981,0.9805,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.753,1.523,CROSSED,,,,,candidate@2026-05-18T00:14:14.000Z|confirmed@2026-05-18T00:18:40.000Z|trigger@2026-05-18T06:10:22.000Z|expire@2026-05-19T06:10:22.000Z
BTCUSDT,2026-05-18,BTCUSDT-SHORT-1779063098000-2,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-18T00:11:38.000Z,2026-05-18T00:18:40.000Z,2026-05-18T06:10:37.000Z,2026-05-19T06:10:37.000Z,76897.581975,77101,76610.05,75077.849,0.6180,0.0000,0.0190,0.9739,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.778,1.498,CROSSED,,,,,candidate@2026-05-18T00:11:38.000Z|confirmed@2026-05-18T00:18:40.000Z|trigger@2026-05-18T06:10:37.000Z|expire@2026-05-19T06:10:37.000Z
BTCUSDT,2026-05-18,BTCUSDT-LONG-1779068145000-7,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-18T01:35:45.000Z,2026-05-18T01:39:35.000Z,2026-05-18T11:41:13.000Z,2026-05-19T11:41:13.000Z,76729.15,76891.55,77283.45,78829.11899999999,0.6430,0.2219,0.2663,0.9675,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.613,1.642,,,,,,candidate@2026-05-18T01:35:45.000Z|confirmed@2026-05-18T01:39:35.000Z|trigger@2026-05-18T11:41:13.000Z|expire@2026-05-19T11:41:13.000Z
BTCUSDT,2026-05-18,BTCUSDT-SHORT-1779106047000-9,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-18T12:07:27.000Z,2026-05-18T12:26:14.000Z,2026-05-18T12:27:11.000Z,2026-05-19T12:27:11.000Z,77335.05,77514.35,77267.79999999999,75722.44399999999,0.6905,0.0000,-0.1217,0.9701,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.622,0.634,,,,,,candidate@2026-05-18T12:07:27.000Z|confirmed@2026-05-18T12:26:14.000Z|trigger@2026-05-18T12:27:11.000Z|expire@2026-05-19T12:27:11.000Z
BTCUSDT,2026-05-18,BTCUSDT-LONG-1779108970000-12,LONG,ACCUMULATION,INVALIDATED,2026-05-18T12:56:10.000Z,2026-05-18T13:15:03.000Z,,2026-05-18T13:36:16.000Z,77420.05,77626.74397499999,,,0.6201,0.0000,-0.1400,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-05-18T12:56:10.000Z|confirmed@2026-05-18T13:15:03.000Z|invalidate@2026-05-18T13:36:16.000Z
