date,symbol,direction,zoneType,status,zoneStartTs,zoneConfirmedTs,triggerTs,zoneLow,zoneHigh,triggerPrice,targetPrice,target4h,target8h,target24h,mfe,mae,timeToTarget,uniqueMoveId,moveClusterSize,isPrimaryMoveZone,duplicateMoveCredit,reasons
2026-01-01,BTCUSDT,LONG,ACCUMULATION,NO_TRIGGER,2026-01-01T17:38:55.000Z,2026-01-01T17:49:05.000Z,-,88037.15,88881.35,,,no_trigger,no_trigger,no_trigger,,,,,,,,"candidate@2026-01-01T17:38:55.000Z{sellPressure=0.556,bidRefillScore=0.496,downMovePct=0.000,absorbScore=0.612,rangeCompression=true} | confirmed@2026-01-01T17:49:05.000Z{cyclesSeen=11.000,ageMin=10.167,defendedPersistenceSec=610.000,oppositeThinning=0.490,voidScore=0.021} | expire@2026-01-01T23:59:59.991Z{reason=End of replay; no trigger seen}"
2026-01-01,BTCUSDT,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-01-01T17:43:38.000Z,2026-01-01T17:55:45.000Z,2026-01-01T18:05:22.000Z,88282.45,88420.85,88229.75,86465.155,failed_by_timeout,failed_by_timeout,failed_by_timeout,0.221,0.739,,,,,,"candidate@2026-01-01T17:43:38.000Z{buyPressure=0.579,askRefillScore=0.503,upMovePct=0.000,absorbScore=0.637,rangeCompression=true} | confirmed@2026-01-01T17:55:45.000Z{cyclesSeen=10.000,ageMin=12.117,defendedPersistenceSec=727.000,oppositeThinning=0.501,voidScore=0.174} | trigger@2026-01-01T18:05:22.000Z{breakPct=0.060,flowMultiplier=1.484,sideFlowOK=true,triggerPrice=88229.750,targetPrice=86465.155} | expire@2026-01-02T18:05:22.000Z{allHorizonsFailed=true,targetPrice=86465.155}"
2026-01-01,BTCUSDT,LONG,ACCUMULATION,RESOLVED_FAILED,2026-01-01T17:49:05.000Z,2026-01-01T18:00:37.000Z,2026-01-01T22:08:35.000Z,88250.35,88420.85,88541.15,90311.973,failed_by_timeout,failed_by_timeout,failed_by_timeout,0.384,0.185,,,,,,"candidate@2026-01-01T17:49:05.000Z{sellPressure=0.596,bidRefillScore=0.509,downMovePct=0.000,absorbScore=0.656,rangeCompression=true} | confirmed@2026-01-01T18:00:37.000Z{cyclesSeen=14.000,ageMin=11.533,defendedPersistenceSec=692.000,oppositeThinning=0.496,voidScore=0.078} | trigger@2026-01-01T22:08:35.000Z{breakPct=0.136,flowMultiplier=1.479,sideFlowOK=true,triggerPrice=88541.150,targetPrice=90311.973} | expire@2026-01-02T22:08:35.000Z{allHorizonsFailed=true,targetPrice=90311.973}"
2026-01-01,BTCUSDT,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-01-01T17:55:45.000Z,2026-01-01T18:03:36.000Z,2026-01-01T18:05:28.000Z,88243.85,88340.398125,88187.35,86423.603,failed_by_timeout,failed_by_timeout,failed_by_timeout,0.173,0.787,,,,,,"candidate@2026-01-01T17:55:45.000Z{buyPressure=0.649,askRefillScore=0.500,upMovePct=0.003,absorbScore=0.609,rangeCompression=true} | confirmed@2026-01-01T18:03:36.000Z{cyclesSeen=53.000,ageMin=7.850,defendedPersistenceSec=471.000,oppositeThinning=0.500,voidScore=0.170} | trigger@2026-01-01T18:05:28.000Z{breakPct=0.064,flowMultiplier=1.838,sideFlowOK=true,triggerPrice=88187.350,targetPrice=86423.603} | expire@2026-01-02T18:05:28.000Z{allHorizonsFailed=true,targetPrice=86423.603}"
2026-01-01,BTCUSDT,SHORT,DISTRIBUTION,INVALIDATED,2026-01-01T18:12:06.000Z,2026-01-01T18:40:21.000Z,-,88066.65,88228.842375,,,invalidated_before_trigger,invalidated_before_trigger,invalidated_before_trigger,,,,,,,,"candidate@2026-01-01T18:12:06.000Z{buyPressure=0.555,askRefillScore=0.501,upMovePct=0.000,absorbScore=0.610,rangeCompression=true} | confirmed@2026-01-01T18:40:21.000Z{cyclesSeen=121.000,ageMin=28.250,defendedPersistenceSec=1695.000,oppositeThinning=0.503,voidScore=0.197} | invalidate@2026-01-01T23:00:19.000Z{mid=88677.750,zoneLow=88066.650,zoneHigh=88228.842}"
2026-01-01,BTCUSDT,SHORT,DISTRIBUTION,INVALIDATED,2026-01-01T18:40:21.000Z,2026-01-01T19:32:47.000Z,-,88037.15,88186.65,,,invalidated_before_trigger,invalidated_before_trigger,invalidated_before_trigger,,,,,,,,"candidate@2026-01-01T18:40:21.000Z{buyPressure=0.654,askRefillScore=0.499,upMovePct=0.002,absorbScore=0.668,rangeCompression=true} | confirmed@2026-01-01T19:32:47.000Z{cyclesSeen=75.000,ageMin=52.433,defendedPersistenceSec=3146.000,oppositeThinning=0.495,voidScore=0.200} | invalidate@2026-01-01T22:54:31.000Z{mid=88629.350,zoneLow=88037.150,zoneHigh=88186.650}"
2026-01-01,BTCUSDT,LONG,ACCUMULATION,RESOLVED_FAILED,2026-01-01T19:15:33.000Z,2026-01-01T19:28:08.000Z,2026-01-01T19:41:13.000Z,88057.099425,88145.200575,88283.35,90049.017,failed_by_timeout,failed_by_timeout,failed_by_timeout,0.677,0.102,,,,,,"candidate@2026-01-01T19:15:33.000Z{sellPressure=0.613,bidRefillScore=0.500,downMovePct=0.000,absorbScore=0.674,rangeCompression=true} | confirmed@2026-01-01T19:28:08.000Z{cyclesSeen=159.000,ageMin=12.583,defendedPersistenceSec=755.000,oppositeThinning=0.500,voidScore=0.213} | trigger@2026-01-01T19:41:13.000Z{breakPct=0.157,flowMultiplier=1.403,sideFlowOK=true,triggerPrice=88283.350,targetPrice=90049.017} | expire@2026-01-02T19:41:13.000Z{allHorizonsFailed=true,targetPrice=90049.017}"
2026-01-01,BTCUSDT,SHORT,DISTRIBUTION,NO_TRIGGER,2026-01-01T22:30:34.000Z,2026-01-01T22:59:27.000Z,-,88382.35,88881.35,,,no_trigger,no_trigger,no_trigger,,,,,,,,"candidate@2026-01-01T22:30:34.000Z{buyPressure=0.555,askRefillScore=0.501,upMovePct=0.000,absorbScore=0.610,rangeCompression=true} | confirmed@2026-01-01T22:59:27.000Z{cyclesSeen=11.000,ageMin=28.883,defendedPersistenceSec=1733.000,oppositeThinning=0.508,voidScore=0.235} | expire@2026-01-01T23:59:59.991Z{reason=End of replay; no trigger seen}"
2026-01-01,BTCUSDT,SHORT,DISTRIBUTION,NO_TRIGGER,2026-01-01T22:59:27.000Z,2026-01-01T23:48:18.000Z,-,88433.25,88881.35,,,no_trigger,no_trigger,no_trigger,,,,,,,,"candidate@2026-01-01T22:59:27.000Z{buyPressure=0.569,askRefillScore=0.493,upMovePct=0.000,absorbScore=0.626,rangeCompression=true} | confirmed@2026-01-01T23:48:18.000Z{cyclesSeen=6.000,ageMin=48.850,defendedPersistenceSec=2931.000,oppositeThinning=0.500,voidScore=0.393} | expire@2026-01-01T23:59:59.991Z{reason=End of replay; no trigger seen}"
2026-01-01,BTCUSDT,LONG,ACCUMULATION,NO_TRIGGER,2026-01-01T23:07:38.000Z,2026-01-01T23:11:20.000Z,-,88505.675025,88881.35,,,no_trigger,no_trigger,no_trigger,,,,,,,,"candidate@2026-01-01T23:07:38.000Z{sellPressure=0.648,bidRefillScore=0.495,downMovePct=0.001,absorbScore=0.687,rangeCompression=true} | confirmed@2026-01-01T23:11:20.000Z{cyclesSeen=42.000,ageMin=3.700,defendedPersistenceSec=222.000,oppositeThinning=0.498,voidScore=0.000} | expire@2026-01-01T23:59:59.991Z{reason=End of replay; no trigger seen}"
2026-01-01,BTCUSDT,LONG,ACCUMULATION,RESOLVED_FAILED,2026-01-01T23:30:13.000Z,2026-01-01T23:37:55.000Z,2026-01-01T23:44:36.000Z,88681.886875,88785.95,88832.45,90609.099,failed_by_timeout,failed_by_timeout,failed_by_timeout,0.055,0.137,,,,,,"candidate@2026-01-01T23:30:13.000Z{sellPressure=0.573,bidRefillScore=0.501,downMovePct=0.000,absorbScore=0.630,rangeCompression=true} | confirmed@2026-01-01T23:37:55.000Z{cyclesSeen=37.000,ageMin=7.700,defendedPersistenceSec=462.000,oppositeThinning=0.500,voidScore=0.269} | trigger@2026-01-01T23:44:36.000Z{breakPct=0.052,flowMultiplier=1.828,sideFlowOK=true,triggerPrice=88832.450,targetPrice=90609.099} | expire@2026-01-02T23:44:36.000Z{allHorizonsFailed=true,targetPrice=90609.099}"
2026-01-01,BTCUSDT,SHORT,DISTRIBUTION,NO_TRIGGER,2026-01-01T23:48:18.000Z,-,-,88710.85,88832.55,,,no_trigger,no_trigger,no_trigger,,,,,,,,"candidate@2026-01-01T23:48:18.000Z{buyPressure=0.588,askRefillScore=0.503,upMovePct=0.000,absorbScore=0.642,rangeCompression=true} | expire@2026-01-01T23:59:59.991Z{reason=End of replay; no trigger seen}"
2026-01-01,BTCUSDT,LONG,ACCUMULATION,NO_TRIGGER,2026-01-01T23:53:03.000Z,2026-01-01T23:56:03.000Z,-,88769.64297500001,88858.457025,,,no_trigger,no_trigger,no_trigger,,,,,,,,"candidate@2026-01-01T23:53:03.000Z{sellPressure=0.599,bidRefillScore=0.500,downMovePct=0.001,absorbScore=0.639,rangeCompression=true} | confirmed@2026-01-01T23:56:03.000Z{cyclesSeen=72.000,ageMin=3.000,defendedPersistenceSec=180.000,oppositeThinning=0.500,voidScore=0.244} | expire@2026-01-01T23:59:59.991Z{reason=End of replay; no trigger seen}"
