id,date,direction,status,class,isPrimaryMoveZone,duplicateMoveCredit,uniqueMoveId,zone_score_v1_raw,zone_score_v1_z,zone_score_v1_bucket,zone_score_v1_coverage,feat_cand_pressure_against,feat_cand_absorb_score,feat_cand_refill_with,feat_conf_cycles_seen,feat_conf_age_min,feat_conf_defended_persistence_sec,feat_candidate_to_confirm_min,feat_confirm_to_trigger_min,feat_total_pre_trigger_min,feat_trig_flow_multiplier,feat_trig_break_pct,feat_score_absorption,comp_cand_pressure_against,comp_cand_absorb_score,comp_cand_refill_with,comp_conf_cycles_seen,comp_conf_age_min,comp_conf_defended_persistence_sec,comp_candidate_to_confirm_min,comp_confirm_to_trigger_min,comp_total_pre_trigger_min,comp_trig_flow_multiplier,comp_trig_break_pct,comp_score_absorption
BTC-USDT-SWAP-SHORT-1714521953000-2,2024-05-01,SHORT,RESOLVED_REACHED,primary_unique_reached_move,True,False,2,135.32943652497096,1.3032104620658278,high,1.0,0.5559383375727638,0.6115321713300402,0.5003162577654254,11.0,6.95,417.0,6.95,2.033333333333333,8.983333333333333,1.4429622548098946,0.0769211130336766,0.6901526824943468,-0.31799672909162086,-0.3430695481161526,0.21563630709689835,-5.907,2.3491000000000004,140.946,2.3491000000000004,-0.8682333333333333,-3.4136666666666664,0.5656412038854787,-0.023845545040439748,-0.22222916376317967
BTC-USDT-SWAP-SHORT-1714521774000-1,2024-05-01,SHORT,RESOLVED_REACHED,duplicate_reached_move,False,True,2,15.035222468544143,-2.1966140737154243,low,1.0,0.6667712615741346,0.6649630494124349,0.4996520899194775,48.0,3.0,180.0,3.0,25.483333333333334,28.483333333333334,1.4558121971844453,0.601521263531518,0.611325898981071,-0.38139316162040493,-0.373044270720376,0.21535005075529481,-25.776000000000003,1.014,60.84,1.014,-10.881383333333334,-10.823666666666668,0.5706783812963026,-0.1864715916947706,-0.19684693947190487
BTC-USDT-SWAP-LONG-1714523058000-3,2024-05-01,LONG,INVALIDATED,invalidated_or_expired,,,,62.68646059970361,-0.8829358842327989,low,0.6666666666666666,0.6105678688477564,0.671624655732532,0.500195226661633,12.0,3.3333333333333335,200.0,3.3333333333333335,,,,,0.6597224331491464,-0.34924482098091664,-0.37678143186595053,0.2155841426911638,-6.444000000000001,1.1266666666666667,67.60000000000001,1.1266666666666667,,,,,-0.21243062347402514
BTC-USDT-SWAP-SHORT-1714524563000-5,2024-05-01,SHORT,RESOLVED_REACHED,duplicate_reached_move,False,True,2,318.09066468430916,1.3206899598005597,high,1.0,0.5702585125796755,0.6272843638376431,0.5000126838235116,21.0,16.15,969.0,16.15,3.6666666666666665,19.816666666666666,2.060633841594366,0.3346284818018667,0.6744721169463991,-0.32618786919557435,-0.3519065281129178,0.2155054667279335,-11.277000000000001,5.458699999999999,327.52200000000005,5.458699999999999,-1.5656666666666665,-7.530333333333333,0.8077684659049915,-0.10373482935857868,-0.2171800216567405
BTC-USDT-SWAP-SHORT-1714528276000-6,2024-05-01,SHORT,RESOLVED_REACHED,duplicate_reached_move,False,True,2,-15.867641352424025,0.26675984197882474,mid,1.0,0.5500393589830802,0.6050432948813883,0.500090622439466,135.0,3.1666666666666665,190.0,3.1666666666666665,10.6,13.766666666666667,1.8290702533552226,0.1957440102666865,0.6011703055731957,-0.31462251333832186,-0.3394292884284589,0.21553905827140984,-72.495,1.0703333333333334,64.22,1.0703333333333334,-4.526199999999999,-5.231333333333334,0.7169955393152473,-0.060680643182672814,-0.19357683839456902
BTC-USDT-SWAP-SHORT-1714528701000-7,2024-05-01,SHORT,RESOLVED_REACHED,duplicate_reached_move,False,True,2,2.5783314221083065,-0.7089220254564141,low,1.0,0.5611697660815326,0.6172867426896859,0.5002447082434327,98.0,3.0,180.0,3.0,7.983333333333333,10.983333333333333,1.8305032229667397,0.36277239953493773,0.7283692479633466,-0.32098910619863663,-0.3462978626489138,0.21560546925291948,-52.626000000000005,1.014,60.84,1.014,-3.4088833333333333,-4.173666666666667,0.717557263402962,-0.11245944385583069,-0.2345348978441976
BTC-USDT-SWAP-LONG-1714523258000-4,2024-05-01,LONG,INVALIDATED,invalidated_or_expired,,,,308.43361019668805,0.5224582090871696,high,0.6666666666666666,0.599747666499224,0.6597224331491464,0.499784013149687,11.0,15.033333333333333,902.0,15.033333333333333,,,,,0.6216462611137582,-0.3430556652375561,-0.37010428499667114,0.2154069096675151,-5.907,5.081266666666667,304.87600000000003,5.081266666666667,,,,,-0.20017009607863015
BTC-USDT-SWAP-LONG-1714531755000-9,2024-05-01,LONG,RESOLVED_FAILED,failed_triggered,,,,209.17641443033682,-2.951664495481545,low,1.0,0.6994418419216599,0.769386026113826,0.5001478209203744,81.0,13.833333333333334,830.0,13.833333333333334,39.2,53.03333333333333,1.4699083932114971,0.28268927736929644,0.6188821958754422,-0.40008073357918944,-0.4316255606498564,0.21556371081668135,-43.497,4.675666666666667,280.54,4.675666666666667,-16.738400000000002,-20.152666666666665,0.5762040901389069,-0.08763367598448189,-0.1992800670718924
BTC-USDT-SWAP-LONG-1714532585000-10,2024-05-01,LONG,RESOLVED_FAILED,failed_triggered,,,,115.6815198658591,0.8220160481761526,high,1.0,0.5626201780685838,0.6188821958754422,0.499791951171095,15.0,10.766666666666667,646.0,10.766666666666667,121.1,131.86666666666667,1.548546623774668,0.09649370170635801,0.6031968126656665,-0.3218187418552299,-0.3471929118861231,0.21541033095474194,-8.055,3.639133333333334,218.348,3.639133333333334,-51.7097,-50.10933333333334,0.6070302765196698,-0.029913047528970983,-0.1942293736783446
BTC-USDT-SWAP-LONG-1714537097000-12,2024-05-01,LONG,INVALIDATED,invalidated_or_expired,,,,18.171676835962217,-0.2515660202341757,mid,0.6666666666666666,0.5543326505447028,0.6097659155991731,0.5001155220572173,82.0,3.0,180.0,3.0,,,,,0.6792422337942183,-0.31707827611156997,-0.34207867865113617,0.21554979000666066,-44.034000000000006,1.014,60.84,1.014,,,,,-0.21871599928173832
