id,date,direction,status,class,isPrimaryMoveZone,duplicateMoveCredit,uniqueMoveId,zone_score_v1_raw,zone_score_v1_z,zone_score_v1_bucket,zone_score_v1_coverage,feat_cand_pressure_against,feat_cand_absorb_score,feat_cand_refill_with,feat_conf_cycles_seen,feat_conf_age_min,feat_conf_defended_persistence_sec,feat_candidate_to_confirm_min,feat_confirm_to_trigger_min,feat_total_pre_trigger_min,feat_trig_flow_multiplier,feat_trig_break_pct,feat_score_absorption,comp_cand_pressure_against,comp_cand_absorb_score,comp_cand_refill_with,comp_conf_cycles_seen,comp_conf_age_min,comp_conf_defended_persistence_sec,comp_candidate_to_confirm_min,comp_confirm_to_trigger_min,comp_total_pre_trigger_min,comp_trig_flow_multiplier,comp_trig_break_pct,comp_score_absorption
BTC-USDT-SWAP-LONG-1704067235000-1,2024-01-01,LONG,RESOLVED_REACHED,primary_unique_reached_move,True,False,1,210.34565063386887,4.979240519720554,high,1.0,0.550327126321087,0.6053598389531958,0.5007811456737916,6.0,10.266666666666667,616.0,10.266666666666667,0.7666666666666667,11.033333333333333,9.166079516859588,0.06902571266693189,0.6016477857878476,-0.31478711625566175,-0.3396068696527429,0.2158366737854042,-3.2220000000000004,3.470133333333334,208.20800000000003,3.470133333333334,-0.3273666666666667,-4.192666666666667,3.5931031706089587,-0.021397970926748885,-0.19373058702368692
BTC-USDT-SWAP-LONG-1704072481000-5,2024-01-01,LONG,RESOLVED_REACHED,duplicate_reached_move,False,True,1,-39.34684768696949,-5.110115797816044,low,1.0,0.7024486392237131,0.7726935031460845,0.5000605035562204,182.0,3.0,180.0,3.0,3.7333333333333334,6.733333333333333,1.4061860359335911,0.10089596486543334,0.7088175903073818,-0.40180062163596386,-0.43348105526495345,0.21552607703273102,-97.73400000000001,1.014,60.84,1.014,-1.5941333333333334,-2.558666666666667,0.5512249260859677,-0.03127774910828433,-0.22823926407897693
BTC-USDT-SWAP-LONG-1704068597000-3,2024-01-01,LONG,RESOLVED_REACHED,duplicate_reached_move,False,True,1,-61.17388036849524,-1.8967494479326985,low,1.0,0.5791574026566331,0.6370731429222964,0.4998505873107784,125.0,3.0,180.0,3.0,68.88333333333334,71.88333333333334,1.4820705775041332,0.21732253462991954,0.7092906359426184,-0.3312780343195941,-0.3573980331794083,0.2154356031309455,-67.125,1.014,60.84,1.014,-29.413183333333336,-27.31566666666667,0.5809716663816202,-0.06736998573527506,-0.22839158477352314
BTC-USDT-SWAP-SHORT-1704069844000-4,2024-01-01,SHORT,INVALIDATED,invalidated_or_expired,,,,108.77743101193524,0.08743052971201204,mid,0.6666666666666666,0.5841146177208504,0.6034113190677206,0.4992639029842118,3.0,5.3,318.0,5.3,,,,,0.6861006798684783,-0.3341135613363264,-0.3385137499969913,0.2151827421861953,-1.6110000000000002,1.7914,107.48400000000001,1.7914,,,,,-0.22092441891765002
BTC-USDT-SWAP-SHORT-1704068321000-2,2024-01-01,SHORT,INVALIDATED,invalidated_or_expired,,,,479.08351212498906,-0.8673520336081617,low,0.6666666666666666,0.6575715121261171,0.7233286633387288,0.5002216275282724,97.0,25.383333333333333,1523.0,25.383333333333333,,,,,0.6034113190677206,-0.37613090493613893,-0.4057873801330269,0.21559552146468539,-52.089000000000006,8.579566666666667,514.774,8.579566666666667,,,,,-0.19429844473980604
BTC-USDT-SWAP-LONG-1704075260000-9,2024-01-01,LONG,RESOLVED_REACHED,duplicate_reached_move,False,True,1,7.393396319307153,-0.374587896190751,mid,1.0,0.563063829787234,0.6193702127659575,0.5003140160217644,148.0,4.85,291.0,4.85,15.85,20.7,1.4165106382978723,0.0852653515523662,0.6465519653098336,-0.32207251063829784,-0.34746668936170216,0.21563534090538045,-79.476,1.6393,98.358,1.6393,-6.76795,-7.866,0.555272170212766,-0.02643225898123352,-0.20818973282976644
BTC-USDT-SWAP-SHORT-1704075035000-8,2024-01-01,SHORT,RESOLVED_FAILED,failed_triggered,,,,283.6728938332709,0.7210335819922642,high,1.0,0.6038912259615384,0.6604017469006628,0.49955894341515755,67.0,16.433333333333334,986.0,16.433333333333334,23.283333333333335,39.71666666666667,2.611328125,0.05644856583819246,0.609512876821721,-0.34542578124999995,-0.37048538001127185,0.2153099046119329,-35.979,5.554466666666667,333.26800000000003,5.554466666666667,-9.941983333333333,-15.092333333333334,1.023640625,-0.01749905540983966,-0.19626314633659414
BTC-USDT-SWAP-LONG-1704076318000-10,2024-01-01,LONG,INVALIDATED,invalidated_or_expired,,,,51.88706230818779,-0.2336635355758842,mid,0.6666666666666666,0.5607615894039735,0.6168377483443709,0.4996629940941426,109.0,5.3,318.0,5.3,,,,,0.6064932804550847,-0.3207556291390728,-0.3460459768211921,0.21535475045457547,-58.533,1.7914,107.48400000000001,1.7914,,,,,-0.19529083630653726
BTC-USDT-SWAP-SHORT-1704079938000-11,2024-01-01,SHORT,RESOLVED_FAILED,failed_triggered,,,,-37.24345770284784,-1.3837701152140842,low,1.0,0.578886827458256,0.6367755102040817,0.5005717298069945,173.0,3.0,180.0,3.0,7.333333333333333,10.333333333333334,1.4963636363636363,0.15296916928786541,0.6801363193768257,-0.3311232653061224,-0.3572310612244899,0.21574641554681462,-92.90100000000001,1.014,60.84,1.014,-3.131333333333333,-3.9266666666666667,0.5865745454545455,-0.04742044247923828,-0.21900389483933788
BTC-USDT-SWAP-SHORT-1704073733000-7,2024-01-01,SHORT,RESOLVED_FAILED,failed_triggered,,,,-121.52637965542216,-5.845672870489379,low,1.0,0.6404162045106427,0.7044578249617071,0.4993752463621677,173.0,3.0,180.0,3.0,112.1,115.1,3.107246606454339,0.9804305033070249,0.7965797873464815,-0.3663180689800876,-0.3952008398035177,0.21523073118209426,-92.90100000000001,1.014,60.84,1.014,-47.866699999999994,-43.738,1.218040669730101,-0.3039334560251777,-0.25649869152556704
