date,round,venue,symbol,regime_bucket,day_return_pct,range_pct,target_2pct_feasible,zone_id,direction,zoneType,status,startTs,confirmedTs,triggerTs,resolvedTs,triggered,reached_raw,uniqueMoveId,isPrimaryMoveZone,duplicateMoveCredit,moveClusterSize,class_label,feat__cand_pressure_against,feat__cand_absorb_score,feat__cand_refill_with,feat__conf_cycles_seen,feat__conf_age_min,feat__conf_defended_persistence_sec,feat__candidate_to_confirm_min,feat__confirm_to_trigger_min,feat__total_pre_trigger_min,feat__trig_flow_multiplier,feat__trig_break_pct,feat__score_absorption,feat__cand_prior_move_pct,feat__cand_range_compression,feat__conf_opposite_thinning,feat__conf_void_score,feat__trig_side_flow_ok,feat__score_liquidity_void,feat__score_ofi,feat__score_refill,feat__score_trigger,feat__zone_width_pct,feat__target_distance_pct,feat__n_quality_flags
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-SHORT-1704101282000-19,SHORT,DISTRIBUTION,INVALIDATED,1704101282000,1704102064000,,1704132190000,False,False,,,,,invalidated_or_expired,0.5681068426093434,0.6249175268702778,0.4990852910970466,24.0,13.033333333333333,782.0,13.033333333333333,,,,,0.6692912695311778,0.0,1.0,0.5002423489339952,1.0,,1.0,0.06642638230466373,0.49887091407895023,,0.2563226849096992,,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-SHORT-1704073380000-6,SHORT,DISTRIBUTION,INVALIDATED,1704073380000,1704073560000,,1704132211000,False,False,,,,,invalidated_or_expired,0.5908488676629179,0.6499337544292098,0.50032353500654,161.0,3.0,180.0,3.0,,,,,0.7512221718688042,0.0,1.0,0.5002387096927324,1.0,,1.0,0.013805388554887553,0.5005243245738153,,0.10005002501250772,,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-SHORT-1704125929000-26,SHORT,DISTRIBUTION,INVALIDATED,1704125929000,1704127052000,,1704132497000,False,False,,,,,invalidated_or_expired,0.5580410426211836,0.613845146883302,0.5001899290044575,29.0,18.716666666666665,1123.0,18.716666666666665,,,,,0.6016800523896484,0.0,1.0,0.5001616766315473,1.0,,1.0,-0.06787613387550828,0.4997884902124988,,0.4448072702902382,,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-LONG-1704135089000-31,LONG,ACCUMULATION,RESOLVED_REACHED,1704135089000,1704135623000,1704137295000,1704152310485,True,True,1,False,True,13,duplicate_reached_move,0.5795237152846494,0.6374760868131144,0.5001285101625502,86.0,8.9,534.0,8.9,27.866666666666667,36.766666666666666,3.2636057787453,0.08676549802240363,0.6593322437543778,0.0,1.0,0.49934248422202543,1.0,1.0,1.0,0.05450632103028655,0.5006074351164568,1.0,0.2865613191622092,2.0,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-LONG-1704133343000-30,LONG,ACCUMULATION,RESOLVED_REACHED,1704133343000,1704133523000,1704137342000,1704153105330,True,True,1,False,True,13,duplicate_reached_move,0.5832075055562154,0.641528256111837,0.5001449268936197,182.0,3.0,180.0,3.0,63.65,66.65,1.5541285648847192,0.36589336259246397,0.7096643128734385,0.0,1.0,0.4994369840320682,1.0,1.0,1.0,0.07433475960199509,0.5001005915882126,1.0,0.14480562050019244,2.000000000000009,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-LONG-1704133299000-29,LONG,ACCUMULATION,RESOLVED_REACHED,1704133299000,1704133479000,1704137352000,1704153092556,True,True,1,False,True,13,duplicate_reached_move,0.606726037376786,0.6673986411144647,0.5000757784135281,182.0,3.0,180.0,3.0,64.55,67.55,1.4024025809904699,0.27511654649609557,0.7269563229854965,0.0,1.0,0.4991416097868975,1.0,1.0,1.0,0.028685596337558548,0.5001392170575775,0.9679235779540143,0.22181047636175272,2.000000000000004,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-SHORT-1704133074000-27,SHORT,DISTRIBUTION,INVALIDATED,1704133074000,1704134273000,,1704137573000,False,False,,,,,invalidated_or_expired,0.5740242297257367,0.6314266526983104,0.500001023796012,149.0,19.983333333333334,1199.0,19.983333333333334,,,,,0.6013728948369471,0.0,1.0,0.4998503975984745,1.0,,1.0,0.025639011104127384,0.5003880225842703,,0.32510425296316414,,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-SHORT-1704133127000-28,SHORT,DISTRIBUTION,INVALIDATED,1704133127000,1704134273000,,1704137573000,False,False,,,,,invalidated_or_expired,0.5888714285714286,0.6089208226028532,0.4996063994656281,102.0,19.1,1146.0,19.1,,,,,0.6013728948369471,0.0012756255783701086,1.0,0.4998503975984745,1.0,,1.0,0.1109075876105069,0.5003880225842703,,0.32510425296316414,,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-LONG-1704138021000-33,LONG,ACCUMULATION,RESOLVED_FAILED,1704138021000,1704138960000,1704139255000,1704225655000,True,False,,,,,failed_triggered,0.5538392657264384,0.6092231922990823,0.5001194447326386,29.0,15.65,939.0,15.65,4.916666666666667,20.566666666666666,2.3531173046787552,0.13745483667774352,0.6113676051591558,0.0,1.0,0.5005711040188617,1.0,1.0,1.0,0.17732705259469772,0.4998805196309867,1.0,0.5479869267624126,1.999999999999995,0.0
2024-01-01,calibration,okx-swap,BTC-USDT-SWAP,bullish,4.545,4.901,True,BTC-USDT-SWAP-LONG-1704138960000-34,LONG,ACCUMULATION,RESOLVED_FAILED,1704138960000,1704139204000,1704139279000,1704225679000,True,False,,,,,failed_triggered,0.5557887319628688,0.6113676051591558,0.4998805196309867,56.0,4.066666666666666,244.0,4.066666666666666,1.25,5.316666666666666,1.4281118838270885,0.23989045385207824,0.7172149576415995,0.0,1.0,0.5000774201145112,1.0,1.0,1.0,0.06669954740628989,0.500195186654209,0.9761868859946838,0.21971170603263926,2.000000000000008,0.0
