id,date,direction,status,class,isPrimaryMoveZone,duplicateMoveCredit,uniqueMoveId,zone_score_v1_raw,zone_score_v1_z,zone_score_v1_bucket,zone_score_v1_coverage,feat_cand_pressure_against,feat_cand_absorb_score,feat_cand_refill_with,feat_conf_cycles_seen,feat_conf_age_min,feat_conf_defended_persistence_sec,feat_candidate_to_confirm_min,feat_confirm_to_trigger_min,feat_total_pre_trigger_min,feat_trig_flow_multiplier,feat_trig_break_pct,feat_score_absorption,comp_cand_pressure_against,comp_cand_absorb_score,comp_cand_refill_with,comp_conf_cycles_seen,comp_conf_age_min,comp_conf_defended_persistence_sec,comp_candidate_to_confirm_min,comp_confirm_to_trigger_min,comp_total_pre_trigger_min,comp_trig_flow_multiplier,comp_trig_break_pct,comp_score_absorption
BTC-USDT-SWAP-LONG-1743465757000-1,2025-04-01,LONG,RESOLVED_REACHED,primary_unique_reached_move,True,False,1,244.7625761858793,-2.269715661965921,low,1.0,0.7803888599308362,0.6119588697804441,0.4986376591835798,127.0,16.516666666666666,991.0,16.516666666666666,33.016666666666666,49.53333333333333,1.4440199754510556,0.11084618429839875,0.6143544657740488,-0.44638242788043825,-0.34330892594682916,0.21491283110812287,-68.199,5.582633333333334,334.958,5.582633333333334,-14.098116666666666,-18.822666666666667,0.5660558303768138,-0.034362317132503616,-0.19782213797924372
BTC-USDT-SWAP-LONG-1743465865000-2,2025-04-01,LONG,RESOLVED_REACHED,duplicate_reached_move,False,True,1,251.7709936058092,-1.0100380350426943,low,1.0,0.6527101786181688,0.7179811964799858,0.4996567880257153,44.0,14.716666666666667,883.0,14.716666666666667,33.7,48.416666666666664,1.4346086348438771,0.06128573112245009,0.6143544657740488,-0.3733502221695925,-0.4027874512252721,0.2153520756390833,-23.628,4.974233333333333,298.454,4.974233333333333,-14.3899,-18.398333333333333,0.5623665848587999,-0.018998576647959526,-0.19782213797924372
BTC-USDT-SWAP-LONG-1743473552000-4,2025-04-01,LONG,RESOLVED_REACHED,duplicate_reached_move,False,True,1,148.00934591312682,1.9562591287052211,high,1.0,0.5549741615473981,0.610471577702138,0.5002665366250728,71.0,10.083333333333334,605.0,10.083333333333334,27.45,37.53333333333333,3.76047546903528,0.05768300958392267,0.6151879075157792,-0.3174452204051117,-0.34247455509089947,0.21561487728540638,-38.127,3.4081666666666672,204.49,3.4081666666666672,-11.72115,-14.262666666666666,1.4741063838618298,-0.017881732971016025,-0.19809050622008093
BTC-USDT-SWAP-LONG-1743474157000-5,2025-04-01,LONG,RESOLVED_REACHED,duplicate_reached_move,False,True,1,56.286445631868595,1.2995556880665904,high,1.0,0.5592617341052538,0.6151879075157792,0.5006727201668335,9.0,3.9,234.0,3.9,23.55,27.45,1.4188577029291194,0.07769977278999025,0.6365884238574014,-0.31989771190820515,-0.3451204161163522,0.21578994239190524,-4.833,1.3182,79.092,1.3182,-10.05585,-10.431,0.5561922195482149,-0.02408692956489698,-0.20498147248208326
BTC-USDT-SWAP-SHORT-1743466237000-3,2025-04-01,SHORT,INVALIDATED,invalidated_or_expired,,,,342.3708824823709,1.1005230776022796,high,0.6666666666666666,0.5767605650777021,0.6344366215854724,0.5006667387497562,89.0,18.65,1119.0,18.65,,,,,0.6070773108582083,-0.3299070432244456,-0.35591894470945007,0.21578736440114493,-47.793000000000006,6.3037,378.22200000000004,6.3037,,,,,-0.19547889409634306
BTC-USDT-SWAP-LONG-1743477032000-8,2025-04-01,LONG,RESOLVED_REACHED,duplicate_reached_move,False,True,1,2.9575850482349795,0.020344516321236128,mid,1.0,0.5805970912686917,0.6329467649984654,0.5001260082124961,99.0,3.0,180.0,3.0,6.983333333333333,9.983333333333333,1.8245494535472548,0.05480930628364809,0.6163574247744491,-0.33210153620569166,-0.3550831351641391,0.21555430953958582,-53.163000000000004,1.014,60.84,1.014,-2.981883333333333,-3.7936666666666663,0.7152233857905239,-0.01699088494793091,-0.19846709077737262
BTC-USDT-SWAP-LONG-1743477399000-9,2025-04-01,LONG,RESOLVED_REACHED,duplicate_reached_move,False,True,1,420.20274903633265,2.3903143484323714,high,1.0,0.5703016022397844,0.6273317624637629,0.5004981097434958,9.0,24.516666666666666,1471.0,24.516666666666666,98.51666666666667,123.03333333333333,1.94621304859547,0.07048917482554569,0.6051776954357629,-0.3262125164811567,-0.351933118742171,0.2157146852994467,-4.833,8.286633333333334,497.19800000000004,8.286633333333334,-42.06661666666667,-46.75266666666667,0.7629155150494243,-0.021851644195919163,-0.19486721793031567
BTC-USDT-SWAP-LONG-1743485417000-11,2025-04-01,LONG,RESOLVED_REACHED,duplicate_reached_move,False,True,1,202.83921365556506,1.3503724187853696,high,1.0,0.5533703499841929,0.6087073849826122,0.4999216224982144,17.0,12.9,774.0,12.9,66.48333333333333,79.38333333333334,2.228024457630537,0.05402046037819298,0.6963637429796339,-0.3165278401909583,-0.3414848429752455,0.2154662192967304,-9.129000000000001,4.360200000000001,261.612,4.360200000000001,-28.388383333333334,-30.16566666666667,0.8733855873911706,-0.016746342717239824,-0.2242291252394421
BTC-USDT-SWAP-SHORT-1743475654000-6,2025-04-01,SHORT,INVALIDATED,invalidated_or_expired,,,,363.6185184879244,-0.7751096539787078,low,0.6666666666666666,0.6477487976513375,0.7125236774164714,0.5010414900923124,100.0,19.95,1197.0,19.95,,,,,0.6192307422925817,-0.37051231225656506,-0.3997257830306405,0.21594888222978662,-53.7,6.7431,404.586,6.7431,,,,,-0.19939229901821132
BTC-USDT-SWAP-LONG-1743490116000-12,2025-04-01,LONG,RESOLVED_REACHED,duplicate_reached_move,False,True,1,56.89416969366639,-1.6424473220853137,low,1.0,0.6466999415343948,0.7113699356878344,0.5002854312358425,66.0,7.066666666666666,424.0,7.066666666666666,65.61666666666666,72.68333333333334,1.7009194412049233,0.10838654354115007,0.6046781133715419,-0.3699123665576738,-0.3990785339208751,0.2156230208626481,-35.442,2.3885333333333336,143.312,2.3885333333333336,-28.018316666666664,-27.619666666666667,0.66676042095233,-0.03359982849775652,-0.19470635250563648
