symbol,date,id,direction,zone_type,status,zone_start,zone_confirmed,trigger_time,resolved_time,zone_low,zone_high,trigger_price,target_price,absorption_score,liquidity_void_score,ofi_score,trigger_score,horizons,outcome_summary,time_to_target_min,mfe_pct,mae_pct,quality_flags,uniqueMoveId,moveClusterSize,isPrimaryMoveZone,duplicateMoveCredit,reasons
BTC-USDT-SWAP,2026-03-13,BTC-USDT-SWAP-LONG-1773360301000-1,LONG,ACCUMULATION,RESOLVED_REACHED,2026-03-13T00:05:01.000Z,2026-03-13T00:21:56.000Z,2026-03-13T00:31:00.000Z,2026-03-13T13:18:54.900Z,70413.925425,71681.85,71719.95,73154.349,0.6013,1.0000,0.1429,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:reached,767.91,2.993,1.677,,1,6,yes,no,candidate@2026-03-13T00:05:01.000Z|confirmed@2026-03-13T00:21:56.000Z|trigger@2026-03-13T00:31:00.000Z|expire@2026-03-13T13:18:54.900Z
BTC-USDT-SWAP,2026-03-13,BTC-USDT-SWAP-LONG-1773360324000-2,LONG,ACCUMULATION,RESOLVED_REACHED,2026-03-13T00:05:24.000Z,2026-03-13T00:21:56.000Z,2026-03-13T00:31:00.000Z,2026-03-13T13:18:54.900Z,70469.297725,71681.85,71719.95,73154.349,0.6013,1.0000,0.3938,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:reached,767.91,2.993,1.677,,1,6,no,yes,candidate@2026-03-13T00:05:24.000Z|confirmed@2026-03-13T00:21:56.000Z|trigger@2026-03-13T00:31:00.000Z|expire@2026-03-13T13:18:54.900Z
BTC-USDT-SWAP,2026-03-13,BTC-USDT-SWAP-SHORT-1773364676000-6,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-03-13T01:17:56.000Z,2026-03-13T01:30:21.000Z,2026-03-13T01:38:17.000Z,2026-03-14T01:38:17.000Z,71434.25,71665.65,71243.25,69818.385,0.6489,1.0000,-0.3900,0.9784,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.019,3.682,,,,,,candidate@2026-03-13T01:17:56.000Z|confirmed@2026-03-13T01:30:21.000Z|trigger@2026-03-13T01:38:17.000Z|expire@2026-03-14T01:38:17.000Z
BTC-USDT-SWAP,2026-03-13,BTC-USDT-SWAP-SHORT-1773373019000-8,SHORT,DISTRIBUTION,INVALIDATED,2026-03-13T03:36:59.000Z,2026-03-13T03:40:34.000Z,,2026-03-13T03:54:30.000Z,70979.44252499999,71050.457475,,,0.6011,1.0000,-0.0456,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-03-13T03:36:59.000Z|confirmed@2026-03-13T03:40:34.000Z|invalidate@2026-03-13T03:54:30.000Z
BTC-USDT-SWAP,2026-03-13,BTC-USDT-SWAP-SHORT-1773369857000-7,SHORT,DISTRIBUTION,INVALIDATED,2026-03-13T02:44:17.000Z,2026-03-13T02:51:41.000Z,,2026-03-13T07:50:16.000Z,71072.75,71247.35,,,0.6364,1.0000,0.1697,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-03-13T02:44:17.000Z|confirmed@2026-03-13T02:51:41.000Z|invalidate@2026-03-13T07:50:16.000Z
BTC-USDT-SWAP,2026-03-13,BTC-USDT-SWAP-LONG-1773362170000-4,LONG,ACCUMULATION,RESOLVED_REACHED,2026-03-13T00:36:10.000Z,2026-03-13T00:52:08.000Z,2026-03-13T08:37:21.000Z,2026-03-13T13:46:00.584Z,71269.95,71909.75,71947.4,73386.348,0.6228,1.0000,0.0101,0.9881,4h|8h|24h,4h:failed_by_timeout|8h:reached|24h:reached,308.66,2.668,1.988,,1,6,no,yes,candidate@2026-03-13T00:36:10.000Z|confirmed@2026-03-13T00:52:08.000Z|trigger@2026-03-13T08:37:21.000Z|expire@2026-03-13T13:46:00.584Z
BTC-USDT-SWAP,2026-03-13,BTC-USDT-SWAP-LONG-1773362182000-5,LONG,ACCUMULATION,RESOLVED_REACHED,2026-03-13T00:36:22.000Z,2026-03-13T00:52:08.000Z,2026-03-13T08:37:22.000Z,2026-03-13T14:20:08.108Z,71269.95,71944.80442500001,72145.65,73588.563,0.6228,1.0000,-0.0212,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:reached|24h:reached,342.77,2.386,2.257,,1,6,no,yes,candidate@2026-03-13T00:36:22.000Z|confirmed@2026-03-13T00:52:08.000Z|trigger@2026-03-13T08:37:22.000Z|expire@2026-03-13T14:20:08.108Z
BTC-USDT-SWAP,2026-03-13,BTC-USDT-SWAP-LONG-1773395617000-9,LONG,ACCUMULATION,RESOLVED_REACHED,2026-03-13T09:53:37.000Z,2026-03-13T09:57:25.000Z,2026-03-13T10:02:56.000Z,2026-03-13T14:20:09.050Z,71941.05,72038.65,72199.95,73643.949,0.6435,1.0000,-0.0974,0.9714,4h|8h|24h,4h:failed_by_timeout|8h:reached|24h:reached,257.22,2.309,2.331,,1,6,no,yes,candidate@2026-03-13T09:53:37.000Z|confirmed@2026-03-13T09:57:25.000Z|trigger@2026-03-13T10:02:56.000Z|expire@2026-03-13T14:20:09.050Z
BTC-USDT-SWAP,2026-03-13,BTC-USDT-SWAP-SHORT-1773361797000-3,SHORT,DISTRIBUTION,INVALIDATED,2026-03-13T00:29:57.000Z,2026-03-13T01:17:56.000Z,,2026-03-13T10:15:15.000Z,71204.05,71979.95,,,0.6137,1.0000,0.1511,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-03-13T00:29:57.000Z|confirmed@2026-03-13T01:17:56.000Z|invalidate@2026-03-13T10:15:15.000Z
BTC-USDT-SWAP,2026-03-13,BTC-USDT-SWAP-LONG-1773396407000-11,LONG,ACCUMULATION,RESOLVED_REACHED,2026-03-13T10:06:47.000Z,2026-03-13T10:10:23.000Z,2026-03-13T10:15:17.000Z,2026-03-13T14:24:35.717Z,72081.89102499999,72154.008975,72313.65,73759.923,0.6994,1.0000,-0.0592,0.9660,4h|8h|24h,4h:failed_by_timeout|8h:reached|24h:reached,249.31,2.148,2.484,,1,6,no,yes,candidate@2026-03-13T10:06:47.000Z|confirmed@2026-03-13T10:10:23.000Z|trigger@2026-03-13T10:15:17.000Z|expire@2026-03-13T14:24:35.717Z
