symbol,date,id,direction,zone_type,status,zone_start,zone_confirmed,trigger_time,resolved_time,zone_low,zone_high,trigger_price,target_price,absorption_score,liquidity_void_score,ofi_score,trigger_score,horizons,outcome_summary,time_to_target_min,mfe_pct,mae_pct,quality_flags,uniqueMoveId,moveClusterSize,isPrimaryMoveZone,duplicateMoveCredit,reasons
BTC-USDT-SWAP,2026-05-30,BTC-USDT-SWAP-LONG-1780099651000-2,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-30T00:07:31.000Z,2026-05-30T00:14:24.000Z,2026-05-30T00:52:20.000Z,2026-05-31T00:52:20.000Z,73392.235525,73495.05,73543.05,75013.91100000001,0.6145,1.0000,0.0183,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.716,0.528,,,,,,candidate@2026-05-30T00:07:31.000Z|confirmed@2026-05-30T00:14:24.000Z|trigger@2026-05-30T00:52:20.000Z|expire@2026-05-31T00:52:20.000Z
BTC-USDT-SWAP,2026-05-30,BTC-USDT-SWAP-LONG-1780103688000-3,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-30T01:14:48.000Z,2026-05-30T01:18:30.000Z,2026-05-30T01:31:43.000Z,2026-05-31T01:31:43.000Z,73512.57532500001,73586.124675,73632.15,75104.79299999999,0.6205,1.0000,0.1669,0.9965,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.594,0.648,,,,,,candidate@2026-05-30T01:14:48.000Z|confirmed@2026-05-30T01:18:30.000Z|trigger@2026-05-30T01:31:43.000Z|expire@2026-05-31T01:31:43.000Z
BTC-USDT-SWAP,2026-05-30,BTC-USDT-SWAP-SHORT-1780109964000-8,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-30T02:59:24.000Z,2026-05-30T03:09:36.000Z,2026-05-30T03:32:05.000Z,2026-05-31T03:32:05.000Z,73686.35,73763.31322499999,73609.25,72137.065,0.6233,1.0000,0.0669,0.9725,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.617,0.625,,,,,,candidate@2026-05-30T02:59:24.000Z|confirmed@2026-05-30T03:09:36.000Z|trigger@2026-05-30T03:32:05.000Z|expire@2026-05-31T03:32:05.000Z
BTC-USDT-SWAP,2026-05-30,BTC-USDT-SWAP-SHORT-1780106792000-6,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-30T02:06:32.000Z,2026-05-30T02:17:30.000Z,2026-05-30T03:40:04.000Z,2026-05-31T03:40:04.000Z,73613.224975,73686.875025,73535.75,72065.035,0.6433,1.0000,-0.0445,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.518,0.726,,,,,,candidate@2026-05-30T02:06:32.000Z|confirmed@2026-05-30T02:17:30.000Z|trigger@2026-05-30T03:40:04.000Z|expire@2026-05-31T03:40:04.000Z
BTC-USDT-SWAP,2026-05-30,BTC-USDT-SWAP-SHORT-1780103833000-4,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-30T01:17:13.000Z,2026-05-30T01:28:24.000Z,2026-05-30T04:05:30.000Z,2026-05-31T04:05:30.000Z,73516.873175,73617.65,73460.05,71990.849,0.6274,1.0000,-0.0111,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.415,0.829,,,,,,candidate@2026-05-30T01:17:13.000Z|confirmed@2026-05-30T01:28:24.000Z|trigger@2026-05-30T04:05:30.000Z|expire@2026-05-31T04:05:30.000Z
BTC-USDT-SWAP,2026-05-30,BTC-USDT-SWAP-SHORT-1780099258000-1,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-30T00:00:58.000Z,2026-05-30T00:13:27.000Z,2026-05-30T04:09:11.000Z,2026-05-31T04:09:11.000Z,73397.35,73495.05,73359.95,71892.75099999999,0.7585,1.0000,-0.0665,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.279,0.967,,,,,,candidate@2026-05-30T00:00:58.000Z|confirmed@2026-05-30T00:13:27.000Z|trigger@2026-05-30T04:09:11.000Z|expire@2026-05-31T04:09:11.000Z
BTC-USDT-SWAP,2026-05-30,BTC-USDT-SWAP-SHORT-1780114672000-9,SHORT,DISTRIBUTION,RESOLVED_FAILED,2026-05-30T04:17:52.000Z,2026-05-30T04:21:00.000Z,2026-05-30T04:27:04.000Z,2026-05-31T04:27:04.000Z,73341.061125,73414.438875,73300.05,71834.049,0.6004,1.0000,-0.2901,0.9882,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.198,1.049,,,,,,candidate@2026-05-30T04:17:52.000Z|confirmed@2026-05-30T04:21:00.000Z|trigger@2026-05-30T04:27:04.000Z|expire@2026-05-31T04:27:04.000Z
BTC-USDT-SWAP,2026-05-30,BTC-USDT-SWAP-LONG-1780108960000-7,LONG,ACCUMULATION,INVALIDATED,2026-05-30T02:42:40.000Z,2026-05-30T02:45:40.000Z,,2026-05-30T04:27:07.000Z,73654.404375,73728.095625,,,0.7717,1.0000,0.3870,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-05-30T02:42:40.000Z|confirmed@2026-05-30T02:45:40.000Z|invalidate@2026-05-30T04:27:07.000Z
BTC-USDT-SWAP,2026-05-30,BTC-USDT-SWAP-LONG-1780104761000-5,LONG,ACCUMULATION,INVALIDATED,2026-05-30T01:32:41.000Z,2026-05-30T01:35:41.000Z,,2026-05-30T04:34:42.000Z,73579.741725,73653.358275,,,0.6365,1.0000,0.0406,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2026-05-30T01:32:41.000Z|confirmed@2026-05-30T01:35:41.000Z|invalidate@2026-05-30T04:34:42.000Z
BTC-USDT-SWAP,2026-05-30,BTC-USDT-SWAP-LONG-1780115944000-10,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-30T04:39:04.000Z,2026-05-30T04:58:02.000Z,2026-05-30T05:05:13.000Z,2026-05-31T05:05:13.000Z,73211.425975,73358.75,73520.05,74990.451,0.6104,1.0000,0.2380,0.9919,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.747,0.107,,,,,,candidate@2026-05-30T04:39:04.000Z|confirmed@2026-05-30T04:58:02.000Z|trigger@2026-05-30T05:05:13.000Z|expire@2026-05-31T05:05:13.000Z
