symbol,date,id,direction,zone_type,status,zone_start,zone_confirmed,trigger_time,resolved_time,zone_low,zone_high,trigger_price,target_price,absorption_score,liquidity_void_score,ofi_score,trigger_score,horizons,outcome_summary,time_to_target_min,mfe_pct,mae_pct,quality_flags,uniqueMoveId,moveClusterSize,isPrimaryMoveZone,duplicateMoveCredit,reasons
BTCUSDT,2025-06-01,BTCUSDT-SHORT-1748736105000-1,SHORT,DISTRIBUTION,RESOLVED_FAILED,2025-06-01T00:01:45.000Z,2025-06-01T00:27:37.000Z,2025-06-01T01:35:01.000Z,2025-06-02T01:35:01.000Z,104323.05,104599.423575,104232.05,102147.409,0.6822,0.1581,-0.0401,0.9715,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.507,1.527,,,,,,candidate@2025-06-01T00:01:45.000Z|confirmed@2025-06-01T00:27:37.000Z|trigger@2025-06-01T01:35:01.000Z|expire@2025-06-02T01:35:01.000Z
BTCUSDT,2025-06-01,BTCUSDT-SHORT-1748737657000-4,SHORT,DISTRIBUTION,RESOLVED_FAILED,2025-06-01T00:27:37.000Z,2025-06-01T00:30:37.000Z,2025-06-01T01:37:44.000Z,2025-06-02T01:37:44.000Z,104277.4,104456.452125,104183.95,102100.271,0.6446,0.1325,0.0993,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.461,1.574,,,,,,candidate@2025-06-01T00:27:37.000Z|confirmed@2025-06-01T00:30:37.000Z|trigger@2025-06-01T01:37:44.000Z|expire@2025-06-02T01:37:44.000Z
BTCUSDT,2025-06-01,BTCUSDT-SHORT-1748737806000-5,SHORT,DISTRIBUTION,RESOLVED_FAILED,2025-06-01T00:30:06.000Z,2025-06-01T00:33:09.000Z,2025-06-01T01:38:14.000Z,2025-06-02T01:38:14.000Z,104228.20982500001,104393.55,104171.45,102088.021,0.6166,0.1126,0.1042,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.449,1.586,,,,,,candidate@2025-06-01T00:30:06.000Z|confirmed@2025-06-01T00:33:09.000Z|trigger@2025-06-01T01:38:14.000Z|expire@2025-06-02T01:38:14.000Z
BTCUSDT,2025-06-01,BTCUSDT-LONG-1748736187000-2,LONG,ACCUMULATION,INVALIDATED,2025-06-01T00:03:07.000Z,2025-06-01T00:07:15.000Z,,2025-06-01T01:54:42.000Z,104476.75,104594.82127500001,,,0.6231,0.5565,0.0119,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2025-06-01T00:03:07.000Z|confirmed@2025-06-01T00:07:15.000Z|invalidate@2025-06-01T01:54:42.000Z
BTCUSDT,2025-06-01,BTCUSDT-SHORT-1748743304000-8,SHORT,DISTRIBUTION,RESOLVED_FAILED,2025-06-01T02:01:44.000Z,2025-06-01T02:04:44.000Z,2025-06-01T02:09:13.000Z,2025-06-02T02:09:13.000Z,103970.05,104088.268125,103903.95,101825.871,0.7407,0.0030,0.0619,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.192,1.848,,,,,,candidate@2025-06-01T02:01:44.000Z|confirmed@2025-06-01T02:04:44.000Z|trigger@2025-06-01T02:09:13.000Z|expire@2025-06-02T02:09:13.000Z
BTCUSDT,2025-06-01,BTCUSDT-LONG-1748742200000-6,LONG,ACCUMULATION,RESOLVED_FAILED,2025-06-01T01:43:20.000Z,2025-06-01T01:58:49.000Z,2025-06-01T03:48:21.000Z,2025-06-02T03:48:21.000Z,103931.85,104252.35,104377.75,106465.30500000001,0.6027,0.2641,0.1010,0.9721,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.385,0.645,,,,,,candidate@2025-06-01T01:43:20.000Z|confirmed@2025-06-01T01:58:49.000Z|trigger@2025-06-01T03:48:21.000Z|expire@2025-06-02T03:48:21.000Z
BTCUSDT,2025-06-01,BTCUSDT-SHORT-1748743731000-9,SHORT,DISTRIBUTION,INVALIDATED,2025-06-01T02:08:51.000Z,2025-06-01T02:16:08.000Z,,2025-06-01T04:30:09.000Z,103874.25,104011.45,,,0.6137,0.0217,0.0396,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,,,,,,candidate@2025-06-01T02:08:51.000Z|confirmed@2025-06-01T02:16:08.000Z|invalidate@2025-06-01T04:30:09.000Z
BTCUSDT,2025-06-01,BTCUSDT-LONG-1748737215000-3,LONG,ACCUMULATION,RESOLVED_FAILED,2025-06-01T00:20:15.000Z,2025-06-01T00:40:48.000Z,2025-06-01T04:33:58.000Z,2025-06-02T04:33:58.000Z,104277.4,104496.972375,104614.15,106706.43299999999,0.6039,0.2589,0.0475,0.9695,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.156,0.870,,,,,,candidate@2025-06-01T00:20:15.000Z|confirmed@2025-06-01T00:40:48.000Z|trigger@2025-06-01T04:33:58.000Z|expire@2025-06-02T04:33:58.000Z
BTCUSDT,2025-06-01,BTCUSDT-SHORT-1748753069000-11,SHORT,DISTRIBUTION,RESOLVED_FAILED,2025-06-01T04:44:29.000Z,2025-06-01T05:08:03.000Z,2025-06-01T06:08:14.000Z,2025-06-02T06:08:14.000Z,104547.05,104699.95,104349.15,102262.16699999999,0.6415,0.1588,-0.0649,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.618,1.413,,,,,,candidate@2025-06-01T04:44:29.000Z|confirmed@2025-06-01T05:08:03.000Z|trigger@2025-06-01T06:08:14.000Z|expire@2025-06-02T06:08:14.000Z
BTCUSDT,2025-06-01,BTCUSDT-SHORT-1748745140000-10,SHORT,DISTRIBUTION,RESOLVED_FAILED,2025-06-01T02:32:20.000Z,2025-06-01T02:36:06.000Z,2025-06-01T09:17:36.000Z,2025-06-02T09:17:36.000Z,104118.964475,104223.135525,104065.35,101984.043,0.6988,0.0000,-0.0307,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.347,1.690,,,,,,candidate@2025-06-01T02:32:20.000Z|confirmed@2025-06-01T02:36:06.000Z|trigger@2025-06-01T09:17:36.000Z|expire@2025-06-02T09:17:36.000Z
