symbol,date,id,direction,zone_type,status,zone_start,zone_confirmed,trigger_time,resolved_time,zone_low,zone_high,trigger_price,target_price,absorption_score,liquidity_void_score,ofi_score,trigger_score,horizons,outcome_summary,time_to_target_min,mfe_pct,mae_pct,quality_flags,uniqueMoveId,moveClusterSize,isPrimaryMoveZone,duplicateMoveCredit,reasons
BTCUSDT,2026-05-23,BTCUSDT-LONG-1779494431000-1,LONG,ACCUMULATION,INVALIDATED,2026-05-23T00:00:31.000Z,2026-05-23T00:07:23.000Z,,2026-05-23T07:50:31.000Z,76272.994425,76367.5,,,0.6617,0.9150,-0.9793,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,CROSSED,,,,,candidate@2026-05-23T00:00:31.000Z|confirmed@2026-05-23T00:07:23.000Z|invalidate@2026-05-23T07:50:31.000Z
BTCUSDT,2026-05-23,BTCUSDT-LONG-1779496376000-2,LONG,ACCUMULATION,INVALIDATED,2026-05-23T00:32:56.000Z,2026-05-23T00:35:56.000Z,,2026-05-23T07:50:35.000Z,76189.73607500001,76277.85,,,0.7148,0.8990,-0.9903,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,CROSSED,,,,,candidate@2026-05-23T00:32:56.000Z|confirmed@2026-05-23T00:35:56.000Z|invalidate@2026-05-23T07:50:35.000Z
BTCUSDT,2026-05-23,BTCUSDT-LONG-1779496841000-3,LONG,ACCUMULATION,INVALIDATED,2026-05-23T00:40:41.000Z,2026-05-23T00:43:41.000Z,,2026-05-23T07:50:51.000Z,76130.61564999999,76209.9,,,0.7069,0.9079,-0.9906,,4h|8h|24h,4h:invalidated_before_trigger|8h:invalidated_before_trigger|24h:invalidated_before_trigger,,,,CROSSED,,,,,candidate@2026-05-23T00:40:41.000Z|confirmed@2026-05-23T00:43:41.000Z|invalidate@2026-05-23T07:50:51.000Z
BTCUSDT,2026-05-23,BTCUSDT-LONG-1779525537000-7,LONG,ACCUMULATION,RESOLVED_REACHED,2026-05-23T08:38:57.000Z,2026-05-23T08:41:57.000Z,2026-05-23T08:48:40.000Z,2026-05-23T21:00:11.370Z,75706.02805,75781.77195,75869.6,77386.99200000001,0.6327,0.9529,-0.9944,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:reached,731.52,2.053,1.703,CROSSED,1,1,yes,no,candidate@2026-05-23T08:38:57.000Z|confirmed@2026-05-23T08:41:57.000Z|trigger@2026-05-23T08:48:40.000Z|expire@2026-05-23T21:00:11.370Z
BTCUSDT,2026-05-23,BTCUSDT-LONG-1779531708000-8,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-23T10:21:48.000Z,2026-05-23T10:25:15.000Z,2026-05-23T13:01:02.000Z,2026-05-24T13:01:02.000Z,75885.0385,75960.9615,76000.35,77520.357,0.6448,0.9529,-0.9949,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.877,1.529,CROSSED,,,,,candidate@2026-05-23T10:21:48.000Z|confirmed@2026-05-23T10:25:15.000Z|trigger@2026-05-23T13:01:02.000Z|expire@2026-05-24T13:01:02.000Z
BTCUSDT,2026-05-23,BTCUSDT-LONG-1779542022000-9,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-23T13:13:42.000Z,2026-05-23T13:26:59.000Z,2026-05-23T13:49:06.000Z,2026-05-24T13:49:06.000Z,75972.09495,76065.79999999999,76103.9,77625.97799999999,0.6099,0.9554,-0.9956,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.739,1.426,CROSSED,,,,,candidate@2026-05-23T13:13:42.000Z|confirmed@2026-05-23T13:26:59.000Z|trigger@2026-05-23T13:49:06.000Z|expire@2026-05-24T13:49:06.000Z
BTCUSDT,2026-05-23,BTCUSDT-LONG-1779522387000-4,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-23T07:46:27.000Z,2026-05-23T07:49:27.000Z,2026-05-23T14:24:13.000Z,2026-05-24T14:24:13.000Z,76032.35,76146.104025,76216.4,77740.72799999999,0.6032,0.9324,-0.9939,0.9689,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.588,1.294,CROSSED,,,,,candidate@2026-05-23T07:46:27.000Z|confirmed@2026-05-23T07:49:27.000Z|trigger@2026-05-23T14:24:13.000Z|expire@2026-05-24T14:24:13.000Z
BTCUSDT,2026-05-23,BTCUSDT-LONG-1779547725000-10,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-23T14:48:45.000Z,2026-05-23T14:51:45.000Z,2026-05-23T14:56:14.000Z,2026-05-24T14:56:14.000Z,76236.41272499999,76312.68727499999,76370.35,77897.75700000001,0.7143,0.9025,-0.9938,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.384,1.358,CROSSED,,,,,candidate@2026-05-23T14:48:45.000Z|confirmed@2026-05-23T14:51:45.000Z|trigger@2026-05-23T14:56:14.000Z|expire@2026-05-24T14:56:14.000Z
BTCUSDT,2026-05-23,BTCUSDT-LONG-1779549307000-11,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-23T15:15:07.000Z,2026-05-23T15:18:07.000Z,2026-05-23T18:12:56.000Z,2026-05-24T18:12:56.000Z,76312.37472499999,76388.72527499999,76427.7,77956.254,0.6606,0.8824,-0.9932,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.308,1.065,CROSSED,,,,,candidate@2026-05-23T15:15:07.000Z|confirmed@2026-05-23T15:18:07.000Z|trigger@2026-05-23T18:12:56.000Z|expire@2026-05-24T18:12:56.000Z
BTCUSDT,2026-05-23,BTCUSDT-LONG-1779560787000-12,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-23T18:26:27.000Z,2026-05-23T18:38:57.000Z,2026-05-23T20:10:22.000Z,2026-05-24T20:10:22.000Z,76402.229775,76550,76589.29999999999,78121.086,0.6218,0.7776,-0.9908,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,1.094,0.870,CROSSED,,,,,candidate@2026-05-23T18:26:27.000Z|confirmed@2026-05-23T18:38:57.000Z|trigger@2026-05-23T20:10:22.000Z|expire@2026-05-24T20:10:22.000Z
BTCUSDT,2026-05-23,BTCUSDT-LONG-1779567762000-13,LONG,ACCUMULATION,RESOLVED_FAILED,2026-05-23T20:22:42.000Z,2026-05-23T20:25:42.000Z,2026-05-23T20:31:50.000Z,2026-05-24T20:31:50.000Z,76539.061325,76615.63867500001,76676.45,78209.97899999999,0.8764,0.7357,-0.9882,1.0000,4h|8h|24h,4h:failed_by_timeout|8h:failed_by_timeout|24h:failed_by_timeout,,0.979,0.659,CROSSED,,,,,candidate@2026-05-23T20:22:42.000Z|confirmed@2026-05-23T20:25:42.000Z|trigger@2026-05-23T20:31:50.000Z|expire@2026-05-24T20:31:50.000Z
