window_id,exchange,ts_min,date,ts_iso,direction_candidate,entry_price,future_mfe_pct,future_mae_pct,hit2,hit2_5,hit3,loss,timeout,outcome,time_to_2_min,time_to_2_5_min,time_to_3_min,prior_move_60m,prior_move_180m,local_vol_180m,dist_from_recent_low_pct,dist_from_recent_high_pct,bounce_into_pivot_pct,spread_bps,depth_imbalance,net_taker_30m,taker_imb_30m,cvd_delta_60m,price_change_30m,sell_frac_30m,trade_count_spike,effort_vs_result_raw,vol_30m_btc
W1_NOVEMBER,Bybit,29396615,2025-11-22,2025-11-22T07:35:00+00:00,SHORT,84405.15,1.055,0.25,0,0,0,0,1,TIMEOUT,,,,-0.273,0.664,0.063,0.705,0.397,0.214,0.012,-0.0931,-44.934,-0.061,-252.169,-0.084,0.53,0.77,0.0051,737.216
W1_NOVEMBER,Bybit,29396681,2025-11-22,2025-11-22T08:41:00+00:00,LONG,83962.55,0.778,0.534,0,0,0,0,1,TIMEOUT,,,,-0.62,0.103,0.058,0.141,0.919,0.718,0.012,0.3523,-251.807,-0.1776,-214.866,-0.552,0.589,1.29,0.098,1417.615
W1_NOVEMBER,Bybit,29396714,2025-11-22,2025-11-22T09:14:00+00:00,SHORT,84261.75,0.887,0.634,0,0,0,0,1,TIMEOUT,,,,-0.269,0.021,0.055,0.498,0.566,0.48,0.012,-0.2371,94.914,0.0966,-126.055,0.275,0.452,1.06,0.0265,982.154
W1_NOVEMBER,Bybit,29396774,2025-11-22,2025-11-22T10:14:00+00:00,SHORT,84129.15,0.731,0.793,0,0,0,0,1,TIMEOUT,,,,-0.157,-0.365,0.06,0.344,0.723,0.407,0.012,0.1125,124.379,0.1484,-197.548,0.257,0.426,0.87,0.0381,838.271
W1_NOVEMBER,Bybit,29396824,2025-11-22,2025-11-22T11:04:00+00:00,SHORT,83630.55,0.057,1.394,0,0,0,0,1,TIMEOUT,,,,-0.385,-0.947,0.062,0.139,1.16,0.26,0.012,0.055,95.735,0.0816,-197.116,-0.057,0.459,0.99,-0.0046,1172.589
W1_NOVEMBER,Bybit,29396907,2025-11-22,2025-11-22T12:27:00+00:00,LONG,83619.25,1.407,0.034,0,0,0,0,1,TIMEOUT,,,,-0.725,-0.522,0.068,0.125,0.811,0.715,0.029,-0.2384,-61.579,-0.041,-5.744,-0.666,0.52,1.0,0.0273,1503.457
W1_NOVEMBER,Bybit,29396933,2025-11-22,2025-11-22T12:53:00+00:00,SHORT,83794.55,0.168,1.195,0,0,0,0,1,TIMEOUT,,,,-0.509,-0.214,0.065,0.335,0.603,0.336,0.012,-0.4705,240.916,0.3169,85.667,0.077,0.342,0.74,0.0244,760.252
W1_NOVEMBER,Bybit,29397135,2025-11-22,2025-11-22T16:15:00+00:00,SHORT,84534.05,0.376,0.727,0,0,0,0,1,TIMEOUT,,,,0.169,0.596,0.062,1.138,0.097,0.667,0.012,0.0759,381.958,0.3817,259.33,0.557,0.309,0.83,0.2127,1000.746
W1_NOVEMBER,Bybit,29397211,2025-11-22,2025-11-22T17:31:00+00:00,SHORT,84612.65,0.469,0.634,0,0,0,0,1,TIMEOUT,,,,0.045,0.16,0.058,1.096,0.216,0.287,0.012,0.4251,-173.145,-0.2334,-131.79,0.035,0.617,0.78,-0.0081,741.809
W1_NOVEMBER,Bybit,29397252,2025-11-22,2025-11-22T18:12:00+00:00,SHORT,84568.45,0.417,0.686,0,0,0,0,1,TIMEOUT,,,,0.157,0.314,0.054,0.675,0.268,0.213,0.018,-0.1617,61.661,0.1853,125.069,0.096,0.407,0.54,0.0177,332.707
W1_NOVEMBER,Bybit,29397291,2025-11-22,2025-11-22T18:51:00+00:00,SHORT,84602.25,0.457,0.646,0,0,0,0,1,TIMEOUT,,,,0.11,0.569,0.051,0.716,0.228,0.197,0.012,0.3248,-31.743,-0.1316,5.472,0.056,0.566,0.51,-0.0074,241.165
W1_NOVEMBER,Bybit,29397354,2025-11-22,2025-11-22T19:54:00+00:00,SHORT,84623.65,0.482,0.621,0,0,0,0,1,TIMEOUT,,,,0.056,-0.021,0.044,0.646,0.203,0.251,0.012,-0.2311,-48.14,-0.1456,-46.628,0.028,0.573,0.83,-0.0041,330.694
W1_NOVEMBER,Bybit,29397433,2025-11-22,2025-11-22T21:13:00+00:00,LONG,84257.25,1.058,0.023,0,0,0,0,1,TIMEOUT,,,,-0.575,-0.412,0.046,0.049,0.599,0.302,0.012,0.2408,-191.197,-0.2472,-232.045,-0.252,0.624,1.57,0.0623,773.539
W1_NOVEMBER,Bybit,29397464,2025-11-22,2025-11-22T21:44:00+00:00,SHORT,84370.95,0.157,0.922,0,0,0,0,1,TIMEOUT,,,,-0.02,-0.176,0.046,0.184,0.465,0.165,0.012,0.0615,-37.068,-0.1263,-208.328,0.143,0.563,0.81,-0.018,293.582
W1_NOVEMBER,Bybit,29397496,2025-11-22,2025-11-22T22:16:00+00:00,SHORT,84517.15,0.035,0.748,0,0,0,0,1,TIMEOUT,,,,0.212,-0.211,0.048,0.358,0.293,0.496,0.012,0.203,148.555,0.3196,84.544,0.232,0.34,1.05,0.0741,464.803
W1_NOVEMBER,Bybit,29397594,2025-11-22,2025-11-22T23:54:00+00:00,LONG,84676.55,0.04,0.058,0,0,0,0,1,TIMEOUT,,,,-0.555,0.507,0.06,0.547,0.555,0.357,0.012,-0.0669,18.405,0.0364,-110.466,-0.205,0.482,0.85,-0.0075,505.011
W1_NOVEMBER,OKX,29391961,2025-11-19,2025-11-19T02:01:00+00:00,SHORT,92408.15,2.103,0.433,1,0,0,0,0,WIN,216,,,0.059,,0.08,0.542,0.522,0.317,0.011,0.1455,4300.51,0.0531,4002.6,0.143,0.473,0.74,0.0076,81012.57
W1_NOVEMBER,OKX,29392053,2025-11-19,2025-11-19T03:33:00+00:00,LONG,92117.95,0.0,1.535,0,0,0,1,0,LOSS,,,,-0.58,-0.046,0.068,0.226,0.835,0.537,0.011,0.1696,-7409.07,-0.073,-1522.66,-0.51,0.537,0.86,0.0373,101427.83
W1_NOVEMBER,OKX,29392102,2025-11-19,2025-11-19T04:22:00+00:00,LONG,91687.35,0.059,1.633,0,0,0,1,0,LOSS,,,,-0.564,-0.718,0.065,0.031,1.207,0.262,0.011,0.1253,9867.44,0.0682,-7970.09,-0.182,0.466,0.91,-0.0124,144747.44
W1_NOVEMBER,OKX,29392140,2025-11-19,2025-11-19T05:00:00+00:00,LONG,91224.95,0.791,1.325,0,0,0,0,1,TIMEOUT,,,,-0.71,-1.266,0.061,0.114,1.706,0.502,0.011,0.1976,-47934.2,-0.2059,-61531.88,-0.385,0.603,1.15,0.0793,232858.58
W1_NOVEMBER,OKX,29392179,2025-11-19,2025-11-19T05:39:00+00:00,LONG,90557.65,1.534,0.598,0,0,0,0,1,TIMEOUT,,,,-0.877,-2.425,0.061,0.105,2.425,0.658,0.011,0.2277,-1544.01,-0.0053,-53806.22,-0.456,0.503,1.34,0.0024,291538.75
W1_NOVEMBER,OKX,29392210,2025-11-19,2025-11-19T06:10:00+00:00,SHORT,90384.65,0.0,1.654,0,0,0,1,0,LOSS,,,,-0.625,-2.16,0.068,0.41,2.611,0.603,0.011,-0.3466,71318.84,0.1318,54880.98,-0.056,0.434,1.79,-0.0073,541145.96
W1_NOVEMBER,OKX,29392371,2025-11-19,2025-11-19T08:51:00+00:00,LONG,91370.15,1.017,1.582,0,0,0,1,0,LOSS,,,,-0.595,1.401,0.063,1.505,0.627,0.629,0.011,0.3685,-26807.75,-0.1494,-79416.06,-0.332,0.575,0.72,0.0496,179485.21
W1_NOVEMBER,OKX,29392441,2025-11-19,2025-11-19T10:01:00+00:00,SHORT,91473.25,2.077,0.903,1,0,0,0,0,WIN,385,,,0.157,0.609,0.06,1.282,0.515,0.3,0.011,0.1118,6887.07,0.074,-7209.76,0.118,0.463,0.72,0.0087,93067.43
W1_NOVEMBER,OKX,29392512,2025-11-19,2025-11-19T11:12:00+00:00,SHORT,91522.65,2.012,0.848,1,0,0,0,0,WIN,307,,,0.027,-0.159,0.053,0.522,0.461,0.369,0.011,0.2048,999.53,0.0117,-16469.13,0.09,0.494,0.81,0.0011,85408.45
W1_NOVEMBER,OKX,29392613,2025-11-19,2025-11-19T12:53:00+00:00,SHORT,91607.25,2.102,0.755,1,0,0,0,0,WIN,206,,,0.233,0.336,0.046,0.615,0.081,0.429,0.011,0.027,2515.23,0.0217,-8956.85,0.274,0.489,1.09,0.0059,115914.03
W1_NOVEMBER,OKX,29392653,2025-11-19,2025-11-19T13:33:00+00:00,SHORT,91634.25,2.131,0.725,1,0,0,0,0,WIN,166,,,0.216,0.269,0.049,0.472,0.222,0.342,0.011,0.1259,-10352.94,-0.1185,-4121.95,-0.015,0.559,1.15,0.0018,87382.28
W1_NOVEMBER,OKX,29392695,2025-11-19,2025-11-19T14:15:00+00:00,SHORT,91445.05,2.047,0.934,1,0,0,0,0,WIN,131,,,-0.213,-0.175,0.055,0.324,0.428,0.383,0.011,0.1203,-22692.06,-0.1258,-24898.58,0.022,0.563,1.46,-0.0027,180357.94
W1_NOVEMBER,OKX,29392709,2025-11-19,2025-11-19T14:29:00+00:00,LONG,91075.25,1.344,1.53,0,0,0,1,0,LOSS,,,,-0.725,-0.455,0.057,0.021,0.83,0.486,0.011,-0.2151,-22780.26,-0.1107,-44139.2,-0.299,0.555,1.59,0.0331,205777.6
W1_NOVEMBER,OKX,29392726,2025-11-19,2025-11-19T14:46:00+00:00,SHORT,91579.95,2.073,0.785,1,0,0,0,0,WIN,93,,,0.093,0.12,0.065,0.575,0.281,0.748,0.011,-0.1839,-9156.56,-0.0308,-30993.35,0.198,0.515,2.16,-0.0061,297565.6
W1_NOVEMBER,OKX,29392776,2025-11-19,2025-11-19T15:36:00+00:00,LONG,90694.85,0.064,1.512,0,0,0,1,0,LOSS,,,,-0.903,-0.729,0.088,0.024,1.738,1.793,0.011,0.0865,-79652.57,-0.1269,-63223.47,-1.32,0.563,1.99,0.1675,627665.27
W1_NOVEMBER,OKX,29392821,2025-11-19,2025-11-19T16:21:00+00:00,LONG,89900.95,1.996,1.459,0,0,0,0,1,TIMEOUT,,,,-1.979,-1.898,0.098,0.245,2.598,0.586,0.011,0.0646,9355.69,0.0145,-75225.03,-0.339,0.493,1.28,-0.0049,643313.43
W1_NOVEMBER,OKX,29392862,2025-11-19,2025-11-19T17:02:00+00:00,SHORT,89807.25,1.356,1.512,0,0,0,1,0,LOSS,,,,-0.35,-1.621,0.108,0.412,2.7,0.655,0.011,-0.0743,53836.66,0.1461,56948.13,0.12,0.427,0.81,0.0175,368520.18
W1_NOVEMBER,OKX,29392875,2025-11-19,2025-11-19T17:15:00+00:00,LONG,89404.45,2.139,0.912,1,0,0,0,0,WIN,354,,,-0.755,-2.232,0.109,0.091,3.136,0.785,0.011,0.1409,-13039.94,-0.0338,7432.2,-0.247,0.517,0.8,0.0084,385628.66
W1_NOVEMBER,OKX,29392926,2025-11-19,2025-11-19T18:06:00+00:00,SHORT,89374.05,0.878,1.607,0,0,0,1,0,LOSS,,,,-0.258,-2.757,0.11,0.586,3.169,0.75,0.011,-0.1893,1916.93,0.0038,-57471.86,0.36,0.498,0.93,0.0014,501704.33
W1_NOVEMBER,OKX,29392949,2025-11-19,2025-11-19T18:29:00+00:00,LONG,89023.15,2.008,0.488,1,0,0,0,0,WIN,275,,,-0.526,-2.381,0.101,0.191,3.549,0.821,0.011,0.2204,-1495.92,-0.005,-59277.99,-0.488,0.502,0.77,0.0024,299952.16
W1_NOVEMBER,OKX,29392979,2025-11-19,2025-11-19T18:59:00+00:00,SHORT,89199.55,0.684,1.538,0,0,0,1,0,LOSS,,,,-0.291,-0.774,0.097,0.402,3.358,0.437,0.011,-0.1629,18762.61,0.0646,15068.88,0.198,0.468,0.79,0.0128,290352.51
W1_NOVEMBER,OKX,29393037,2025-11-19,2025-11-19T19:57:00+00:00,SHORT,88902.15,0.352,1.636,0,0,0,1,0,LOSS,,,,-0.368,-1.004,0.087,0.278,1.374,0.42,0.011,-0.3934,-31970.46,-0.1424,-29919.62,0.026,0.571,0.72,-0.0036,224434.18
W1_NOVEMBER,OKX,29393301,2025-11-20,2025-11-20T00:21:00+00:00,SHORT,91660.55,0.016,1.582,0,0,0,1,0,LOSS,,,,0.246,1.297,0.08,2.966,0.038,0.537,0.011,0.1782,4812.58,0.0331,-609.67,0.401,0.483,0.79,0.0133,145467.1
W1_NOVEMBER,OKX,29393452,2025-11-20,2025-11-20T02:52:00+00:00,SHORT,92534.65,1.161,0.623,0,0,0,0,1,TIMEOUT,,,,0.053,1.36,0.069,2.401,0.243,0.269,0.011,-0.0245,-22435.16,-0.1704,-30754.28,0.028,0.585,0.78,-0.0048,131698.34
W1_NOVEMBER,OKX,29393649,2025-11-20,2025-11-20T06:09:00+00:00,SHORT,92741.75,2.136,0.05,1,0,0,0,0,WIN,478,,,-0.164,0.311,0.057,0.677,0.396,0.268,0.011,-0.1326,11670.07,0.1466,2238.46,0.173,0.427,0.66,0.0254,79589.19
W1_NOVEMBER,OKX,29393685,2025-11-20,2025-11-20T06:45:00+00:00,LONG,91928.55,0.525,1.471,0,0,0,0,1,TIMEOUT,,,,-0.744,-0.54,0.054,0.13,1.27,0.907,0.013,-0.0229,-85804.67,-0.3592,-69856.04,-0.771,0.68,1.25,0.2768,238901.61
W1_NOVEMBER,OKX,29393716,2025-11-20,2025-11-20T07:16:00+00:00,SHORT,91965.45,1.842,0.484,0,0,0,0,1,TIMEOUT,,,,-0.699,-0.426,0.058,0.326,1.23,0.405,0.011,0.1465,-15007.97,-0.0644,-90422.45,0.063,0.532,1.15,-0.004,233140.53
W1_NOVEMBER,OKX,29393871,2025-11-20,2025-11-20T09:51:00+00:00,LONG,91579.95,0.632,1.569,0,0,0,1,0,LOSS,,,,-0.578,-0.124,0.05,0.131,1.302,0.509,0.011,0.0524,-55560.58,-0.2506,-67777.78,-0.269,0.625,1.14,0.0674,221741.32
W1_NOVEMBER,OKX,29393877,2025-11-20,2025-11-20T09:57:00+00:00,SHORT,91817.35,2.008,0.372,1,0,0,0,0,WIN,361,,,-0.286,-0.051,0.054,0.391,1.046,0.49,0.011,-0.0648,2937.83,0.0103,-16475.12,0.008,0.495,1.34,0.0001,285837.21
W1_NOVEMBER,OKX,29393912,2025-11-20,2025-11-20T10:32:00+00:00,SHORT,91927.15,2.056,0.252,1,0,0,0,0,WIN,324,,,0.077,-0.108,0.054,0.511,0.523,0.449,0.011,0.0634,25509.61,0.1148,43113.33,-0.034,0.443,1.07,-0.0039,222184.67
W1_NOVEMBER,OKX,29393984,2025-11-20,2025-11-20T11:44:00+00:00,SHORT,91754.95,2.112,0.44,1,0,0,0,0,WIN,255,,,-0.017,-0.525,0.052,0.323,0.71,0.351,0.011,0.3569,9434.59,0.0933,12166.95,0.044,0.453,0.79,0.0041,101103.19
W1_NOVEMBER,OKX,29394051,2025-11-20,2025-11-20T12:51:00+00:00,SHORT,91793.85,2.154,0.398,1,0,0,0,0,WIN,188,,,0.025,0.234,0.055,0.365,0.364,0.259,0.011,0.0452,-902.16,-0.0124,-742.27,-0.059,0.506,0.86,0.0007,72842.56
W1_NOVEMBER,OKX,29394093,2025-11-20,2025-11-20T13:33:00+00:00,SHORT,91981.75,2.026,0.061,1,0,0,0,0,WIN,142,,,0.162,0.119,0.059,0.571,0.192,0.501,0.011,-0.0374,87491.46,0.209,86278.02,0.252,0.396,2.58,0.0527,418676.52
W1_NOVEMBER,OKX,29394126,2025-11-20,2025-11-20T14:06:00+00:00,LONG,91125.95,0.458,1.575,0,0,0,1,0,LOSS,,,,-0.717,-0.552,0.073,0.199,1.121,1.202,0.011,-0.0314,-77669.53,-0.1609,18956.49,-0.722,0.58,2.15,0.1161,482745.21
W1_NOVEMBER,OKX,29394153,2025-11-20,2025-11-20T14:33:00+00:00,SHORT,91231.55,2.08,0.2,1,0,0,0,0,WIN,91,,,-0.816,-0.399,0.094,0.724,1.006,1.068,0.011,-0.2307,44656.82,0.0591,-30279.58,0.157,0.47,2.31,0.0093,755505.6
W1_NOVEMBER,OKX,29394171,2025-11-20,2025-11-20T14:51:00+00:00,LONG,90953.35,0.252,1.577,0,0,0,1,0,LOSS,,,,-1.07,-0.891,0.104,0.417,1.308,0.896,0.011,-0.0586,-28189.24,-0.0592,-27023.2,-0.328,0.53,1.79,0.0194,476300.86
W1_NOVEMBER,OKX,29394216,2025-11-20,2025-11-20T15:36:00+00:00,LONG,90480.95,0.155,1.564,0,0,0,1,0,LOSS,,,,-0.964,-1.496,0.116,0.235,1.821,0.57,0.011,0.0021,-83147.3,-0.1749,-128542.42,-0.024,0.587,1.17,0.0043,475321.36
W1_NOVEMBER,OKX,29394253,2025-11-20,2025-11-20T16:13:00+00:00,LONG,88791.95,0.147,1.52,0,0,0,1,0,LOSS,,,,-1.777,-3.434,0.128,0.257,3.653,2.251,0.011,-0.1232,-217903.68,-0.2008,-230326.21,-1.894,0.6,1.35,0.3802,1085241.64
W1_NOVEMBER,OKX,29394283,2025-11-20,2025-11-20T16:43:00+00:00,LONG,88269.15,0.074,1.51,0,0,0,1,0,LOSS,,,,-2.471,-3.845,0.135,0.22,4.221,0.961,0.011,0.0416,47870.39,0.057,-164789.83,-0.589,0.471,1.32,-0.0336,839106.87
W1_NOVEMBER,OKX,29394315,2025-11-20,2025-11-20T17:15:00+00:00,LONG,87082.45,1.253,1.13,0,0,0,0,1,TIMEOUT,,,,-1.801,-4.115,0.146,0.383,5.508,1.827,0.011,0.0307,-176163.76,-0.1387,-129393.91,-1.275,0.569,1.53,0.1768,1270530.54
W1_NOVEMBER,OKX,29394368,2025-11-20,2025-11-20T18:08:00+00:00,SHORT,87346.45,1.429,0.947,0,0,0,0,1,TIMEOUT,,,,-0.205,-3.716,0.144,0.923,4.585,0.889,0.011,0.1516,55519.84,0.1194,-29387.27,0.544,0.44,0.71,0.0649,465134.72
W1_NOVEMBER,OKX,29394415,2025-11-20,2025-11-20T18:55:00+00:00,LONG,86369.15,2.085,0.314,1,0,0,0,0,WIN,216,,,-0.854,-4.16,0.145,0.093,5.279,0.779,0.012,-0.056,-41492.06,-0.1189,-52746.51,-0.681,0.559,0.48,0.0809,348910.78
W1_NOVEMBER,OKX,29394444,2025-11-20,2025-11-20T19:24:00+00:00,SHORT,86660.05,0.418,1.501,0,0,0,1,0,LOSS,,,,-0.275,-2.214,0.138,0.653,4.5,0.825,0.012,-0.0624,38036.37,0.0747,-6660.44,0.309,0.463,0.68,0.0231,509384.69
W1_NOVEMBER,OKX,29394504,2025-11-20,2025-11-20T20:24:00+00:00,SHORT,86641.45,0.272,1.504,0,0,0,1,0,LOSS,,,,-0.021,-0.438,0.117,0.631,2.565,0.726,0.012,-0.1067,4627.22,0.0187,178.96,0.09,0.491,0.65,0.0017,247120.84
W1_NOVEMBER,OKX,29394547,2025-11-20,2025-11-20T21:07:00+00:00,SHORT,86690.95,0.0,1.586,0,0,0,1,0,LOSS,,,,0.083,-0.6,0.104,0.689,1.09,0.445,0.012,-0.1754,-5799.05,-0.0325,13991.98,0.093,0.516,0.62,-0.003,178252.07
W1_NOVEMBER,OKX,29394683,2025-11-20,2025-11-20T23:23:00+00:00,LONG,87337.95,0.124,1.698,0,0,0,1,0,LOSS,,,,-0.582,0.515,0.092,1.205,0.948,1.036,0.011,-0.1426,-12925.31,-0.0553,-37212.84,-0.754,0.528,1.25,0.0417,233866.33
W1_NOVEMBER,OKX,29394714,2025-11-20,2025-11-20T23:54:00+00:00,LONG,86740.05,0.815,1.545,0,0,0,1,0,LOSS,,,,-1.352,0.335,0.092,0.512,1.626,0.929,0.012,0.0661,-32620.71,-0.1418,-21683.0,-0.792,0.571,1.17,0.1124,230052.75
W1_NOVEMBER,OKX,29394732,2025-11-21,2025-11-21T00:12:00+00:00,SHORT,87074.75,2.251,0.427,1,0,0,0,0,WIN,428,,,-0.447,0.272,0.097,0.9,1.246,0.664,0.011,0.2972,61440.54,0.2204,47638.28,0.093,0.39,1.23,0.0205,278787.2
W1_NOVEMBER,OKX,29394847,2025-11-21,2025-11-21T02:07:00+00:00,LONG,86799.85,0.019,1.502,0,0,0,1,0,LOSS,,,,-0.606,-0.951,0.101,0.305,1.558,0.743,0.012,-0.0773,-31314.6,-0.2001,-65313.92,-0.203,0.6,0.75,0.0406,156479.28
W1_NOVEMBER,OKX,29394886,2025-11-21,2025-11-21T02:46:00+00:00,LONG,86159.05,0.177,1.614,0,0,0,1,0,LOSS,,,,-1.176,-0.899,0.112,0.354,2.273,1.003,0.013,0.1414,-107092.41,-0.1948,-170401.99,-0.404,0.597,1.69,0.0787,549638.07
W1_NOVEMBER,OKX,29394947,2025-11-21,2025-11-21T03:47:00+00:00,SHORT,86019.75,3.43,0.34,1,1,1,0,0,WIN,226,226,226,-0.124,-1.493,0.121,0.726,1.632,0.704,0.012,-0.1981,31949.35,0.1077,-57078.19,0.555,0.446,0.98,0.0597,296659.71
W1_NOVEMBER,OKX,29395000,2025-11-21,2025-11-21T04:40:00+00:00,LONG,85481.05,0.972,2.822,0,0,0,1,0,LOSS,,,,-0.566,-1.808,0.118,0.095,2.225,0.529,0.012,0.1022,-8113.8,-0.0493,-3437.37,-0.145,0.525,0.68,0.0071,164440.36
W1_NOVEMBER,OKX,29395007,2025-11-21,2025-11-21T04:47:00+00:00,SHORT,85706.05,3.077,0.707,1,1,1,0,0,WIN,166,166,166,-0.365,-1.753,0.121,0.358,1.967,0.61,0.012,0.1337,10669.08,0.0492,7623.67,0.007,0.475,0.79,0.0003,217070.3
W1_NOVEMBER,OKX,29395101,2025-11-21,2025-11-21T06:21:00+00:00,LONG,85737.35,0.063,3.112,0,0,0,1,0,LOSS,,,,-0.622,0.027,0.085,0.395,1.129,0.601,0.012,-0.0125,-9181.93,-0.0682,5212.17,-0.425,0.534,0.8,0.0289,134712.77
W1_NOVEMBER,OKX,29395135,2025-11-21,2025-11-21T06:55:00+00:00,LONG,85614.35,0.036,2.973,0,0,0,1,0,LOSS,,,,-0.571,-0.378,0.077,0.251,0.808,0.256,0.012,-0.0903,12789.7,0.0705,6265.41,-0.053,0.465,0.95,-0.0038,181351.58
W1_NOVEMBER,OKX,29395175,2025-11-21,2025-11-21T07:35:00+00:00,LONG,83726.45,1.09,1.501,0,0,0,1,0,LOSS,,,,-2.329,-2.032,0.169,0.791,2.996,3.038,0.053,0.0154,-405050.28,-0.1888,-336340.8,-2.18,0.594,3.15,0.4116,2145581.74
W1_NOVEMBER,OKX,29395214,2025-11-21,2025-11-21T08:14:00+00:00,SHORT,84450.15,2.005,0.224,1,0,0,0,0,WIN,78,,,-1.204,-1.999,0.192,1.662,2.157,1.04,0.016,-0.178,-26311.3,-0.0313,-306384.88,0.156,0.516,1.41,-0.0049,839689.46
W1_NOVEMBER,OKX,29395244,2025-11-21,2025-11-21T08:44:00+00:00,LONG,83772.05,0.192,1.504,0,0,0,1,0,LOSS,,,,-0.648,-2.61,0.196,0.846,2.943,1.058,0.012,-0.1092,-19242.87,-0.0509,-36290.37,-0.803,0.525,0.71,0.0408,378269.81
W1_NOVEMBER,OKX,29395278,2025-11-21,2025-11-21T09:18:00+00:00,LONG,83599.95,0.025,1.618,0,0,0,1,0,LOSS,,,,-0.951,-2.491,0.199,0.639,3.142,0.363,0.012,-0.0323,12531.96,0.0433,17120.44,-0.28,0.478,0.54,-0.0121,289406.2
W1_NOVEMBER,OKX,29395316,2025-11-21,2025-11-21T09:56:00+00:00,LONG,82455.05,0.973,1.621,0,0,0,1,0,LOSS,,,,-1.602,-3.618,0.204,0.422,4.318,1.313,0.02,-0.0839,-9788.17,-0.0116,41637.58,-0.838,0.506,0.86,0.0097,846768.05
W1_NOVEMBER,OKX,29395355,2025-11-21,2025-11-21T10:35:00+00:00,SHORT,82499.95,2.19,0.918,1,0,0,0,0,WIN,113,,,-0.54,-1.465,0.154,0.803,3.76,0.84,0.012,-0.0228,72945.45,0.0948,69167.27,0.589,0.453,1.17,0.0558,769169.15
W1_NOVEMBER,OKX,29395438,2025-11-21,2025-11-21T11:58:00+00:00,LONG,82277.55,0.06,1.556,0,0,0,1,0,LOSS,,,,-0.537,-1.692,0.128,0.531,2.79,1.054,0.012,-0.0245,-5458.64,-0.0155,31731.26,-0.795,0.508,0.68,0.0123,351306.18
W1_NOVEMBER,OKX,29395470,2025-11-21,2025-11-21T12:30:00+00:00,LONG,81431.95,2.259,0.0,1,0,0,0,0,WIN,15,,,-1.728,-1.924,0.145,0.915,3.503,2.025,0.019,0.045,-77588.59,-0.069,-67706.03,-1.019,0.534,1.45,0.0703,1124977.53
W1_NOVEMBER,OKX,29395480,2025-11-21,2025-11-21T12:40:00+00:00,SHORT,82700.95,0.0,1.51,0,0,0,1,0,LOSS,,,,0.282,0.052,0.161,2.488,1.468,2.78,0.012,-0.0922,-12431.77,-0.0076,134.92,0.862,0.504,2.01,-0.0066,1635045.57
W1_NOVEMBER,OKX,29395661,2025-11-21,2025-11-21T15:41:00+00:00,LONG,82954.25,2.094,0.62,1,0,0,0,0,WIN,75,,,-2.564,0.124,0.173,2.802,2.831,1.862,0.012,0.0605,-41041.34,-0.0568,-101225.08,-1.709,0.528,1.08,0.0971,722413.7
W1_NOVEMBER,OKX,29395703,2025-11-21,2025-11-21T16:23:00+00:00,SHORT,82930.85,0.0,1.815,0,0,0,1,0,LOSS,,,,-1.303,-0.934,0.168,2.773,2.858,0.852,0.012,-0.0306,104.23,0.0002,-2295.26,0.102,0.5,1.16,0.0,670196.81
W1_NOVEMBER,OKX,29395809,2025-11-21,2025-11-21T18:09:00+00:00,LONG,84077.45,1.651,0.925,0,0,0,0,1,TIMEOUT,,,,-1.471,-0.404,0.153,1.986,1.579,1.695,0.012,-0.0517,-79973.38,-0.1874,-139271.07,-1.245,0.594,0.71,0.2333,426654.48
W1_NOVEMBER,OKX,29395840,2025-11-21,2025-11-21T18:40:00+00:00,SHORT,84351.05,1.085,1.321,0,0,0,0,1,TIMEOUT,,,,-0.819,1.807,0.152,2.318,1.259,1.422,0.012,0.0504,14201.7,0.0237,-65515.25,0.518,0.488,0.91,0.0123,598735.5
W1_NOVEMBER,OKX,29395908,2025-11-21,2025-11-21T19:48:00+00:00,LONG,84352.55,1.319,1.087,0,0,0,0,1,TIMEOUT,,,,-0.635,0.718,0.138,2.32,1.257,0.831,0.012,0.1155,-18182.4,-0.1125,-6422.93,-0.212,0.556,0.54,0.0239,161610.8
W1_NOVEMBER,OKX,29395941,2025-11-21,2025-11-21T20:21:00+00:00,LONG,83791.15,1.998,0.424,0,0,0,0,1,TIMEOUT,,,,-1.33,-1.455,0.125,1.037,1.914,0.633,0.012,-0.1602,-17626.72,-0.0971,-36773.68,-0.509,0.549,0.7,0.0495,181505.92
W1_NOVEMBER,OKX,29395970,2025-11-21,2025-11-21T20:50:00+00:00,SHORT,84330.05,0.6,1.346,0,0,0,0,1,TIMEOUT,,,,0.046,-0.967,0.13,1.236,1.283,1.335,0.012,0.0729,30199.25,0.1464,6481.76,0.646,0.427,0.9,0.0945,206286.93
W1_NOVEMBER,OKX,29396076,2025-11-21,2025-11-21T22:36:00+00:00,LONG,84513.65,1.126,0.816,0,0,0,0,1,TIMEOUT,,,,-0.773,-0.252,0.109,1.292,0.982,1.178,0.012,0.1865,-46414.98,-0.3203,-50865.76,-0.905,0.66,0.59,0.29,144889.84
W1_NOVEMBER,OKX,29396108,2025-11-21,2025-11-21T23:08:00+00:00,LONG,84173.65,1.535,0.416,0,0,0,0,1,TIMEOUT,,,,-1.249,0.326,0.11,0.884,1.381,0.895,0.012,-0.1627,-5211.72,-0.0378,-35510.8,-0.264,0.519,0.93,0.01,137879.62
